centered_active_experts,centered_active_experts_ratio,centered_effective_experts,centered_gini_load,centered_max_load,centered_routing_entropy,common_margin,common_winner_agreement,delta_max_load,dominance_ratio,gate_reconstruction_max_error,hidden_checkpoint_token_count,layer,log_dominance_ratio,model_seed,raw_active_experts,raw_active_experts_ratio,raw_effective_experts,raw_gini_load,raw_max_load,raw_routing_entropy,replay_a_step,replay_b_step,residual_margin,token_count,variant
8,1.0,7.693286418914795,0.1456691026687622,0.1924290657043457,0.9811999797821045,0.13020753860473633,0.5183172225952148,0.32588815689086914,0.5425825139246373,,2097152,0,-0.6114150706033352,0,8,1.0,2.945547580718994,0.6993950605392456,0.5183172225952148,0.5195119380950928,50,10,0.23997739562764764,2097152,normal
8,1.0,7.423225402832031,0.21077942848205566,0.2220911979675293,0.9640153646469116,0.4016791582107544,0.9590516090393066,0.7369604110717773,5.234178358737366,,2097152,1,1.6552097750617882,0,8,1.0,1.2339988946914673,0.8572349548339844,0.9590516090393066,0.1011136844754219,50,10,0.07674158782538143,2097152,normal
8,1.0,7.7816362380981445,0.13224852085113525,0.18003034591674805,0.9866911768913269,0.40321576595306396,0.9795513153076172,0.7995209693908691,7.935130101069774,,2097152,2,2.0712995776984746,0,8,1.0,1.1441144943237305,0.8611031770706177,0.9795513153076172,0.06474379450082779,50,10,0.050814008191082394,2097152,normal
8,1.0,7.290688514709473,0.23670434951782227,0.24497699737548828,0.955351710319519,0.3125874996185303,0.974449634552002,0.7294726371765137,7.558347523708215,,2097152,3,2.022652374970596,0,8,1.0,1.170832633972168,0.8604565858840942,0.974449634552002,0.07584493607282639,50,10,0.04135659264647984,2097152,normal
8,1.0,7.849453449249268,0.10809588432312012,0.15763378143310547,0.9908640384674072,0.5727512836456299,0.9900760650634766,0.8324422836303711,18.010488879390454,,2097152,4,2.890954006709058,0,8,1.0,1.0732332468032837,0.8689190149307251,0.9900760650634766,0.03398788347840309,50,10,0.03180098483062466,2097152,normal
8,1.0,7.1284499168396,0.2589986324310303,0.2171335220336914,0.9445294737815857,0.47114133834838867,0.9888043403625488,0.7716708183288574,9.098065076843877,,2097152,5,2.2080615901139717,0,8,1.0,1.0786018371582031,0.8696311712265015,0.9888043403625488,0.03638744354248047,50,10,0.05178478438756429,2097152,normal
8,1.0,7.491647243499756,0.19713282585144043,0.2135939598083496,0.9684276580810547,0.27928847074508667,0.5783329010009766,0.36473894119262695,0.9736620206242885,,2097152,0,-0.026691036027919557,0,8,1.0,2.873002052307129,0.7159687280654907,0.5783329010009766,0.5075196623802185,100,10,0.2868433448456926,2097152,normal
8,1.0,6.859059810638428,0.2757190465927124,0.32498741149902344,0.9260035753250122,1.490510106086731,0.9893736839294434,0.6643862724304199,15.482921659698855,,2097152,1,2.73973749089196,0,8,1.0,1.0822575092315674,0.865949273109436,0.9893736839294434,0.038014620542526245,100,10,0.09626801315971534,2097152,normal
8,1.0,7.488584518432617,0.20019400119781494,0.18601655960083008,0.9682310223579407,0.2750561237335205,0.9653453826904297,0.7793288230895996,3.943556858503787,,2097152,2,1.372082965019596,0,8,1.0,1.2150042057037354,0.8576129674911499,0.9653453826904297,0.09365377575159073,100,10,0.06974823328346247,2097152,normal
8,1.0,7.390129089355469,0.20187890529632568,0.2601962089538574,0.9618664979934692,0.16951870918273926,0.9395527839660645,0.679356575012207,4.198174891066177,,2097152,3,1.4346496924370407,0,8,1.0,1.3749513626098633,0.8410415649414062,0.9395527839660645,0.15312685072422028,100,10,0.040379144171311054,2097152,normal
8,1.0,7.747804641723633,0.132071852684021,0.1608591079711914,0.9845958352088928,0.24051904678344727,0.9868803024291992,0.8260211944580078,6.725595453039572,,2097152,4,1.905920226719489,0,8,1.0,1.095452904701233,0.8667079210281372,0.9868803024291992,0.04384250566363335,100,10,0.03576174756017281,2097152,normal
8,1.0,6.421483039855957,0.3578176498413086,0.27008533477783203,0.8943021297454834,0.8374490737915039,0.991063117980957,0.720977783203125,14.469642827337738,,2097152,5,2.6720526958303705,0,8,1.0,1.0603837966918945,0.8716652393341064,0.991063117980957,0.02819552831351757,100,10,0.05787627820427588,2097152,normal
8,1.0,7.5007405281066895,0.1912245750427246,0.21691131591796875,0.9690110087394714,0.24354243278503418,0.5118551254272461,0.29494380950927734,0.8105536701384956,,2097152,0,-0.2100377136653866,0,8,1.0,3.4970662593841553,0.6626571416854858,0.5118551254272461,0.602048397064209,200,10,0.3004642897285521,2097152,normal
8,1.0,5.872454643249512,0.3842529058456421,0.42717695236206055,0.8513212203979492,2.2068991661071777,0.9915499687194824,0.5643730163574219,21.949686614680957,,2097152,1,3.088752767255618,0,8,1.0,1.0671446323394775,0.8674675226211548,0.9915499687194824,0.03125188127160072,200,10,0.10054353872328647,2097152,normal
8,1.0,7.459836006164551,0.20974946022033691,0.22027826309204102,0.966381311416626,0.17265772819519043,0.917142391204834,0.696864128112793,2.4739002782747868,,2097152,2,0.905795879900317,0,8,1.0,1.485660195350647,0.833832859992981,0.917142391204834,0.19036805629730225,200,10,0.06979170895101561,2097152,normal
8,1.0,7.358590602874756,0.2246624231338501,0.2444462776184082,0.9598098397254944,0.21855628490447998,0.9755063056945801,0.7310600280761719,5.583708752386928,,2097152,3,1.7198529968493248,0,8,1.0,1.1643145084381104,0.8605399131774902,0.9755063056945801,0.07316027581691742,200,10,0.03914177737351565,2097152,normal
8,1.0,7.841193199157715,0.10725557804107666,0.17356204986572266,0.9903577566146851,0.15005850791931152,0.9613280296325684,0.7877659797668457,4.480643594983879,,2097152,4,1.4997664637510677,0,8,1.0,1.2372918128967285,0.8568904399871826,0.9613280296325684,0.10239524394273758,200,10,0.033490391444502166,2097152,normal
8,1.0,6.844120979309082,0.3072742223739624,0.2349853515625,0.9249550700187683,0.6918625831604004,0.990750789642334,0.755765438079834,12.564230759968938,,2097152,5,2.5308537811211016,0,8,1.0,1.0629338026046753,0.87138831615448,0.990750789642334,0.02935057133436203,200,10,0.055066051903850166,2097152,normal
8,1.0,7.465324878692627,0.19837653636932373,0.22401189804077148,0.9667350053787231,0.3930819034576416,0.5364651679992676,0.3124532699584961,1.2408777884741373,,2097152,0,0.21581901698104677,0,8,1.0,3.517803192138672,0.6612825393676758,0.5364651679992676,0.6048915982246399,300,10,0.3167772903252626,2097152,normal
8,1.0,5.743164539337158,0.3938637971878052,0.44269323348999023,0.8406153321266174,2.3767073154449463,0.9918360710144043,0.5491428375244141,23.764533571534013,,2097152,1,3.168194187394063,0,8,1.0,1.0651719570159912,0.867552638053894,0.9918360710144043,0.03036211058497429,300,10,0.10001068644123734,2097152,normal
8,1.0,7.428832530975342,0.2140287160873413,0.2239246368408203,0.9643784761428833,0.1818082332611084,0.9072036743164062,0.6832790374755859,2.447119995012336,,2097152,2,0.8949117412643821,0,8,1.0,1.522424578666687,0.8320016860961914,0.9072036743164062,0.20212358236312866,300,10,0.0742947765666031,2097152,normal
8,1.0,7.481139659881592,0.19196224212646484,0.24369287490844727,0.9677526950836182,0.06401574611663818,0.7924928665161133,0.548799991607666,1.673601498992261,,2097152,3,0.5149777853331141,0,8,1.0,1.7987762689590454,0.8122483491897583,0.7924928665161133,0.28233858942985535,300,10,0.03825029205290775,2097152,normal
8,1.0,7.742117404937744,0.13821649551391602,0.17101192474365234,0.9842427372932434,0.11182165145874023,0.9186697006225586,0.7476577758789062,3.5050576507948117,,2097152,4,1.2542067444870257,0,8,1.0,1.4303699731826782,0.8437950611114502,0.9186697006225586,0.17212946712970734,300,10,0.03190294214800815,2097152,normal
8,1.0,6.8331756591796875,0.301922082901001,0.2111954689025879,0.9241853952407837,0.6017827987670898,0.9896926879882812,0.7784972190856934,10.719435060040373,,2097152,5,2.372058293120216,0,8,1.0,1.0704832077026367,0.8708434104919434,0.9896926879882812,0.0327540747821331,300,10,0.0561394136348099,2097152,normal
8,1.0,7.893990516662598,0.09182822704315186,0.15511751174926758,0.993584930896759,0.1496421992778778,0.42412281036376953,0.26900529861450195,0.9157826654331317,,2097152,0,-0.0879762016428336,0,8,1.0,4.60632848739624,0.5560427904129028,0.42412281036376953,0.7345390915870667,0,20,0.16340361630136613,2097152,normal
8,1.0,7.766302585601807,0.1348785161972046,0.18991851806640625,0.9857426285743713,0.5753054022789001,0.9899396896362305,0.8000211715698242,12.856655913375882,,2097152,1,2.553861441060415,0,8,1.0,1.0777997970581055,0.8666115999221802,0.9899396896362305,0.03602973371744156,0,20,0.04474767047940986,2097152,normal
8,1.0,7.225462913513184,0.25202345848083496,0.24838829040527344,0.9510300159454346,0.09705206751823425,0.9520778656005859,0.7036895751953125,3.5288256930349537,,2097152,2,1.260964890173602,0,8,1.0,1.2570970058441162,0.8582003116607666,0.9520778656005859,0.11003199219703674,0,20,0.027502652712428244,2097152,normal
8,1.0,7.260410785675049,0.2449493408203125,0.21875476837158203,0.9533503651618958,0.5823013186454773,0.9949078559875488,0.7761530876159668,32.75967855820145,,2097152,3,3.4891979014996104,0,8,1.0,1.0407902002334595,0.8719547986984253,0.9949078559875488,0.019226418808102608,0,20,0.017774939934497525,2097152,normal
8,1.0,7.265633583068848,0.2135845422744751,0.2807130813598633,0.9536961913108826,0.13617950677871704,0.9855608940124512,0.7048478126525879,9.350145522472408,,2097152,4,2.2353912939085436,0,8,1.0,1.0995746850967407,0.8676272630691528,0.9855608940124512,0.04564855247735977,0,20,0.01456442645212519,2097152,normal
8,1.0,6.810237407684326,0.31093525886535645,0.23381280899047852,0.9225683808326721,0.19310501217842102,0.9929041862487793,0.7590913772583008,11.877861722422093,,2097152,5,2.474675744726211,0,8,1.0,1.0549780130386353,0.8704961538314819,0.9929041862487793,0.025737661868333817,0,20,0.01625755684744945,2097152,normal
8,1.0,7.884490013122559,0.0956500768661499,0.15575551986694336,0.9930058121681213,0.13383036851882935,0.4106764793395996,0.25492095947265625,0.8158478525367815,,2097152,0,-0.2035273828673836,0,8,1.0,4.595963954925537,0.5535085201263428,0.4106764793395996,0.7334558367729187,1,20,0.16403839037229773,2097152,normal
8,1.0,7.752583026885986,0.13813543319702148,0.19414663314819336,0.9848923683166504,0.47905004024505615,0.9885072708129883,0.7943606376647949,10.698204200265323,,2097152,1,2.3700756931850773,0,8,1.0,1.0866365432739258,0.8661782741546631,0.9885072708129883,0.0399564728140831,1,20,0.044778547060559504,2097152,normal
8,1.0,7.178920269012451,0.25836753845214844,0.2565493583679199,0.9479222893714905,0.002807438373565674,0.45104074478149414,0.24311065673828125,0.1005481296234535,,2097152,2,-2.297115560583244,0,8,1.0,2.399374008178711,0.7352156639099121,0.49966001510620117,0.4208860397338867,1,20,0.02792133860748436,2097152,normal
8,1.0,7.2500104904174805,0.24685323238372803,0.2160954475402832,0.9526610374450684,0.514583945274353,0.994781494140625,0.7786860466003418,28.896990094706933,,2097152,3,3.3637368985954863,0,8,1.0,1.041784405708313,0.8718608617782593,0.994781494140625,0.01968560740351677,1,20,0.017807527482545993,2097152,normal
8,1.0,7.241438865661621,0.21608507633209229,0.2840089797973633,0.9520921111106873,0.17634734511375427,0.9871482849121094,0.7031393051147461,12.06269094570264,,2097152,4,2.490116668911675,0,8,1.0,1.088158369064331,0.8690264225006104,0.9871482849121094,0.040629517287015915,1,20,0.014619237606893876,2097152,normal
8,1.0,6.755944728851318,0.3187912702560425,0.23969507217407227,0.9187191724777222,0.2400003969669342,0.9943070411682129,0.7546119689941406,14.543976280970886,,2097152,5,2.677176342256228,0,8,1.0,1.0450773239135742,0.8715294599533081,0.9943070411682129,0.02120324783027172,1,20,0.016501704370966763,2097152,normal
8,1.0,7.876673698425293,0.09870195388793945,0.1567697525024414,0.9925288558006287,0.12884265184402466,0.4096798896789551,0.25291013717651367,0.7821155163887948,,2097152,0,-0.24575281326807485,0,8,1.0,4.586781978607178,0.5570263862609863,0.4096798896789551,0.7324941158294678,2,20,0.16473608967498876,2097152,normal
8,1.0,7.751638412475586,0.1382005214691162,0.19374704360961914,0.9848337769508362,0.43458330631256104,0.987185001373291,0.7934379577636719,9.689797748842361,,2097152,1,2.271073353575374,0,8,1.0,1.0944490432739258,0.8658829927444458,0.987185001373291,0.04340159520506859,2,20,0.04484957452950766,2097152,normal
8,1.0,7.144195556640625,0.26278460025787354,0.26317310333251953,0.9455905556678772,0.004404544830322266,0.4869222640991211,0.22374916076660156,0.1564126362203076,,2097152,2,-1.8552557446239293,0,8,1.0,2.868184804916382,0.698671817779541,0.4869222640991211,0.5067126750946045,2,20,0.028159776196844177,2097152,normal
8,1.0,7.219114303588867,0.2523304224014282,0.2174053192138672,0.9506072998046875,0.470620334148407,0.994682788848877,0.7772774696350098,26.32464257599007,,2097152,3,3.2705049424557706,0,8,1.0,1.0425317287445068,0.8717905282974243,0.994682788848877,0.020030427724123,2,20,0.017877558367217716,2097152,normal
8,1.0,7.220334529876709,0.21783089637756348,0.28748655319213867,0.9506885409355164,0.14749985933303833,0.9820351600646973,0.6945486068725586,10.042094504141325,,2097152,4,2.3067850954329217,0,8,1.0,1.1117972135543823,0.8682757616043091,0.9820351600646973,0.05096457153558731,2,20,0.014688156865304336,2097152,normal
8,1.0,6.71591854095459,0.3246215581893921,0.2436509132385254,0.9158615469932556,0.25695306062698364,0.9947628974914551,0.7511119842529297,15.452025584415317,,2097152,5,2.737739538099369,0,8,1.0,1.0415455102920532,0.8719712495803833,0.9947628974914551,0.01957528106868267,2,20,0.016629085890599526,2097152,normal
8,1.0,7.873114109039307,0.10020065307617188,0.15748214721679688,0.9923114776611328,0.11156943440437317,0.3952908515930176,0.2378087043762207,0.6748208093683385,,2097152,0,-0.3933080618089291,0,8,1.0,4.630486488342285,0.552980899810791,0.3952908515930176,0.7370545864105225,3,20,0.16533194124349393,2097152,normal
8,1.0,7.76348876953125,0.1348249912261963,0.18988609313964844,0.9855683445930481,0.44509661197662354,0.9874539375305176,0.7975678443908691,9.90887367605351,,2097152,1,2.293430486434436,0,8,1.0,1.0933116674423218,0.8658745288848877,0.9874539375305176,0.04290157929062843,3,20,0.04491899145432399,2097152,normal
8,1.0,7.126245975494385,0.26456522941589355,0.2673001289367676,0.9443807601928711,0.03427121043205261,0.5809493064880371,0.31364917755126953,1.2124093374213802,,2097152,2,0.1926095057942021,0,8,1.0,2.618652820587158,0.7360193729400635,0.5809493064880371,0.46294158697128296,3,20,0.028267029438211466,2097152,normal
8,1.0,7.189965724945068,0.25697481632232666,0.21650075912475586,0.9486616253852844,0.4353310465812683,0.994603157043457,0.7781023979187012,24.245073736755657,,2097152,3,3.1882129179077254,0,8,1.0,1.0430785417556763,0.8717504739761353,0.994603157043457,0.020282624289393425,3,20,0.017955443291612028,2097152,normal
8,1.0,7.180560111999512,0.21940457820892334,0.29421520233154297,0.9480321407318115,0.12823611497879028,0.9760174751281738,0.6818022727966309,8.76087824653753,,2097152,4,2.170295551175016,0,8,1.0,1.1386996507644653,0.8668926954269409,0.9760174751281738,0.062462400645017624,3,20,0.014637358421168756,2097152,normal
8,1.0,6.659068584442139,0.3320014476776123,0.24680089950561523,0.9117735028266907,0.2294856309890747,0.9947571754455566,0.7479562759399414,13.6461630535997,,2097152,5,2.613457836076594,0,8,1.0,1.0412482023239136,0.8721622228622437,0.9947571754455566,0.01943802647292614,3,20,0.016816861273582617,2097152,normal
8,1.0,7.867441654205322,0.1022796630859375,0.1582965850830078,0.9919648766517639,0.09776285290718079,0.3688316345214844,0.21053504943847656,0.5869396893854358,,2097152,0,-0.5328331659880501,0,8,1.0,4.7116217613220215,0.5399234294891357,0.3688316345214844,0.7454078793525696,5,20,0.1665637111873366,2097152,normal
8,1.0,7.783538341522217,0.1262751817703247,0.1842331886291504,0.986808717250824,0.46013617515563965,0.9868545532226562,0.8026213645935059,10.185864114054809,,2097152,1,2.321000688277925,0,8,1.0,1.0980347394943237,0.8653786182403564,0.9868545532226562,0.04497454687952995,5,20,0.04517399505857611,2097152,normal
8,1.0,7.074705600738525,0.27145707607269287,0.2746849060058594,0.9408900141716003,0.04010125994682312,0.6578607559204102,0.3831758499145508,1.41710896001288,,2097152,2,0.3486187485957486,0,8,1.0,2.2743825912475586,0.7723556756973267,0.6578607559204102,0.3951583504676819,5,20,0.028297936911258148,2097152,normal
8,1.0,7.1299262046813965,0.2658956050872803,0.21718931198120117,0.9446290135383606,0.513856828212738,0.9948916435241699,0.7777023315429688,28.42530346292409,,2097152,3,3.3472791817813015,0,8,1.0,1.040787935256958,0.8720242977142334,0.9948916435241699,0.019225358963012695,5,20,0.018077443883157684,2097152,normal
8,1.0,7.185831546783447,0.22023439407348633,0.2935328483581543,0.9483850002288818,0.06133997440338135,0.9527230262756348,0.6591901779174805,4.221655601353898,,2097152,4,1.4402268484924017,0,8,1.0,1.233116626739502,0.8613207340240479,0.9527230262756348,0.1007697731256485,5,20,0.014529838574162568,2097152,normal
8,1.0,6.495956897735596,0.35339999198913574,0.26215648651123047,0.8998473286628723,0.3101428151130676,0.9954128265380859,0.7332563400268555,17.780874974702925,,2097152,5,2.878122898981454,0,8,1.0,1.0356348752975464,0.8728971481323242,0.9954128265380859,0.016838477924466133,5,20,0.01744249456532998,2097152,normal
8,1.0,7.854953289031982,0.10657787322998047,0.16013431549072266,0.9912009239196777,0.020518243312835693,0.2926163673400879,0.13248205184936523,0.12139622984375012,,2097152,0,-2.108695028285756,0,8,1.0,4.885849475860596,0.5069525241851807,0.2926163673400879,0.7628698348999023,10,20,0.16901878533826675,2097152,normal
8,1.0,7.787802219390869,0.11557972431182861,0.18411684036254883,0.9870720505714417,0.007263123989105225,0.4763946533203125,0.29227781295776367,0.1584307572217949,,2097152,1,-1.8424364853844226,0,8,1.0,2.8359172344207764,0.7071259021759033,0.4763946533203125,0.5012717843055725,10,20,0.045844153726648074,2097152,normal
8,1.0,6.980924606323242,0.2815208435058594,0.28832197189331055,0.9344727396965027,0.15622612833976746,0.9489426612854004,0.6606206893920898,5.488760479131158,,2097152,2,1.7027021647692189,0,8,1.0,1.2653682231903076,0.8579671382904053,0.9489426612854004,0.11318577080965042,10,20,0.02846291597779782,2097152,normal
8,1.0,7.059957504272461,0.2752950191497803,0.2191910743713379,0.9398865103721619,0.4701648950576782,0.9948129653930664,0.7756218910217285,25.552259508201534,,2097152,3,3.2407252252977177,0,8,1.0,1.0412344932556152,0.8720136880874634,0.9948129653930664,0.019431669265031815,10,20,0.01840012993397977,2097152,normal
8,1.0,7.19888973236084,0.2409958839416504,0.27520132064819336,0.9492581486701965,0.6412720680236816,0.9957456588745117,0.7205443382263184,44.44434845805485,,2097152,4,3.794237132604507,0,8,1.0,1.0324265956878662,0.8732620477676392,0.9957456588745117,0.01534638274461031,10,20,0.014428652692004107,2097152,normal
8,1.0,5.982364177703857,0.4156301021575928,0.32503509521484375,0.8602386116981506,1.0440667867660522,0.9958205223083496,0.6707854270935059,55.3204051965928,,2097152,5,4.013141311087715,0,8,1.0,1.0319260358810425,0.8732995986938477,0.9958205223083496,0.015113193541765213,10,20,0.01887308639652474,2097152,normal
8,1.0,7.857658386230469,0.10608386993408203,0.16491270065307617,0.991366446018219,0.047807514667510986,0.29858875274658203,0.13367605209350586,0.27886085343547284,0.0,2097152,0,-1.2770422039335374,0,8,1.0,5.328087329864502,0.4698183536529541,0.29858875274658203,0.8045392632484436,20,20,0.17143860128999222,2097152,normal
8,1.0,7.827964782714844,0.11210274696350098,0.15525531768798828,0.9895457625389099,0.13839244842529297,0.9054369926452637,0.7501816749572754,2.9941876863860855,0.0,2097152,1,1.0966728274398123,0,8,1.0,1.4221242666244507,0.8455600738525391,0.9054369926452637,0.16934919357299805,20,20,0.04622036522778217,2097152,normal
8,1.0,6.4780049324035645,0.3348654508590698,0.35097599029541016,0.8985165357589722,0.7942472696304321,0.9950571060180664,0.6440811157226562,26.181176512187967,0.0,2097152,2,3.2650403817777094,0,8,1.0,1.0402545928955078,0.87163245677948,0.9950571060180664,0.018978899344801903,20,20,0.030336576710396912,2097152,normal
8,1.0,7.111198902130127,0.26906466484069824,0.22004985809326172,0.9433642625808716,0.5023443102836609,0.995110034942627,0.7750601768493652,25.94576368298621,0.0,2097152,3,3.2560078504879115,0,8,1.0,1.0382169485092163,0.8725029230117798,0.995110034942627,0.018035974353551865,20,20,0.01936132296668802,2097152,normal
8,1.0,7.346188545227051,0.20619630813598633,0.26856279373168945,0.9589986205101013,0.02010321617126465,0.7817540168762207,0.5131912231445312,1.3923508722373878,0.0,2097152,4,0.3309933983704232,0,8,1.0,1.738527774810791,0.8181833028793335,0.7817540168762207,0.26595538854599,20,20,0.014438326266827062,2097152,normal
8,1.0,6.447072505950928,0.36300134658813477,0.2644314765930176,0.8962147235870361,0.1306138038635254,0.9598073959350586,0.695375919342041,7.147001832701933,0.0,2097152,5,1.9666924740432865,0,8,1.0,1.2024520635604858,0.8636690378189087,0.9598073959350586,0.08865978568792343,20,20,0.018275328161507787,2097152,normal
8,1.0,7.636500358581543,0.1554703712463379,0.1949329376220703,0.9776372313499451,0.21696621179580688,0.6102557182312012,0.41532278060913086,1.031708710945759,,2097152,0,0.031216368920449877,0,8,1.0,2.390148401260376,0.7521800994873047,0.6102557182312012,0.419033408164978,50,20,0.21029793535126373,2097152,normal
8,1.0,7.599501132965088,0.17433369159698486,0.1769552230834961,0.9753015637397766,0.3791191577911377,0.9785370826721191,0.801581859588623,7.715222227635881,,2097152,1,2.043195112892382,0,8,1.0,1.1334304809570312,0.8652567863464355,0.9785370826721191,0.06023198738694191,50,20,0.04913911052790354,2097152,normal
8,1.0,7.4094438552856445,0.21744394302368164,0.21968603134155273,0.963121771812439,0.3249242305755615,0.9912738800048828,0.7715878486633301,10.295924158165084,,2097152,2,2.3317478180260283,0,8,1.0,1.065650224685669,0.8698588609695435,0.9912738800048828,0.030578002333641052,50,20,0.031558529917674605,2097152,normal
8,1.0,7.092317581176758,0.27043449878692627,0.23557615280151367,0.9420856833457947,0.11456549167633057,0.9800877571105957,0.744511604309082,5.492641771497021,,2097152,3,1.703408944631236,0,8,1.0,1.1288890838623047,0.8661587238311768,0.9800877571105957,0.058301255106925964,50,20,0.020857994466496166,2097152,normal
8,1.0,7.6166462898254395,0.1741325855255127,0.18170499801635742,0.9763852953910828,0.9002513885498047,0.9958047866821289,0.8140997886657715,48.057175314343496,,2097152,4,3.8723909317195413,0,8,1.0,1.02935791015625,0.873692512512207,0.9958047866821289,0.01391490176320076,50,20,0.018732923495008436,2097152,normal
8,1.0,6.322441101074219,0.3762094974517822,0.30781078338623047,0.8868272304534912,0.380759596824646,0.9935784339904785,0.685767650604248,13.384355297709236,,2097152,5,2.594086184529986,0,8,1.0,1.0451831817626953,0.8726495504379272,0.9935784339904785,0.021251918748021126,50,20,0.028448108882002998,2097152,normal
8,1.0,7.401288986206055,0.21153008937835693,0.2224111557006836,0.9625921845436096,0.44606900215148926,0.7117929458618164,0.4893817901611328,1.7223201730262359,,2097152,0,0.5436723034390607,0,8,1.0,2.243114471435547,0.7760334014892578,0.7117929458618164,0.3885010778903961,100,20,0.258993077557534,2097152,normal
8,1.0,7.276215076446533,0.2365269660949707,0.259857177734375,0.9543960690498352,1.5177783966064453,0.994208812713623,0.734351634979248,24.407868803833075,,2097152,1,3.194905418045637,0,8,1.0,1.0471266508102417,0.8705766201019287,0.994208812713623,0.022145329043269157,100,20,0.06218397881457349,2097152,normal
8,1.0,7.084877967834473,0.26367461681365967,0.25406789779663086,0.9415810108184814,0.19231414794921875,0.9783577919006348,0.7242898941040039,4.326090353591091,,2097152,2,1.4646640405364326,0,8,1.0,1.1448131799697876,0.8632646799087524,0.9783577919006348,0.06503741443157196,100,20,0.04445449175364047,2097152,normal
8,1.0,7.274176120758057,0.23111653327941895,0.2660942077636719,0.9542612433433533,0.21487629413604736,0.9901056289672852,0.7240114212036133,11.40290268242502,,2097152,3,2.4338674601209513,0,8,1.0,1.0748518705368042,0.8681836128234863,0.9901056289672852,0.03471261262893677,100,20,0.018843999648197496,2097152,normal
8,1.0,7.673861026763916,0.1372535228729248,0.15961122512817383,0.9799842238426208,0.4073336124420166,0.995600700378418,0.8359894752502441,17.067495711701515,,2097152,4,2.8371754245996987,0,8,1.0,1.0309364795684814,0.873558521270752,0.995600700378418,0.014651808887720108,100,20,0.023866044516580587,2097152,normal
8,1.0,5.445335388183594,0.4664849042892456,0.3529691696166992,0.8150069713592529,0.5184657573699951,0.9954962730407715,0.6425271034240723,15.583245403457893,,2097152,5,2.7461960432149355,0,8,1.0,1.0311411619186401,0.8737075328826904,0.9954962730407715,0.014747301116585732,100,20,0.03327071761668776,2097152,normal
8,1.0,7.39193868637085,0.21739256381988525,0.22520112991333008,0.9619842767715454,0.431530237197876,0.6532349586486816,0.42803382873535156,1.5532337571132508,,2097152,0,0.4403390397316487,0,8,1.0,2.6577260494232178,0.7413002252578735,0.6532349586486816,0.4700641334056854,200,20,0.2778269756381633,2097152,normal
8,1.0,6.230612277984619,0.3621189594268799,0.3785390853881836,0.8797913193702698,2.26857328414917,0.9949541091918945,0.6164150238037109,35.96620868298739,,2097152,1,3.5825796958226825,0,8,1.0,1.041724443435669,0.8710954189300537,0.9949541091918945,0.01965789496898651,200,20,0.06307512988496455,2097152,normal
8,1.0,7.000331878662109,0.2601879835128784,0.30112791061401367,0.9358077645301819,0.031022310256958008,0.7433199882507324,0.44219207763671875,0.6734613910150868,,2097152,2,-0.3953245054026846,0,8,1.0,1.8793938159942627,0.8055636882781982,0.7433199882507324,0.3034224510192871,200,20,0.04606397734278289,2097152,normal
8,1.0,7.256425380706787,0.24394094944000244,0.2453460693359375,0.9530863165855408,0.04757261276245117,0.9024233818054199,0.6570773124694824,2.6243420232247243,,2097152,3,0.9648298653598637,0,8,1.0,1.4412323236465454,0.8458844423294067,0.9024233818054199,0.17576763033866882,200,20,0.018127443885532557,2097152,normal
8,1.0,7.599271297454834,0.17599749565124512,0.2150263786315918,0.9752870202064514,0.0036225318908691406,0.5321941375732422,0.3171677589416504,0.16606579090138798,,2097152,4,-1.7953689363407759,0,8,1.0,2.05755615234375,0.7564111948013306,0.5321941375732422,0.34697726368904114,200,20,0.021813835776811175,2097152,normal
8,1.0,5.849884986877441,0.4279482364654541,0.342132568359375,0.8494694232940674,0.7183613777160645,0.9956879615783691,0.6535553932189941,22.161916518640307,,2097152,5,3.0983750490517394,0,8,1.0,1.0295579433441162,0.8737901449203491,0.9956879615783691,0.014008335769176483,200,20,0.0324142263198155,2097152,normal
8,1.0,7.373781204223633,0.22142696380615234,0.23378896713256836,0.9608015418052673,0.5311980247497559,0.6812858581542969,0.4474968910217285,1.8076590334610434,,2097152,0,0.5920326412931343,0,8,1.0,2.650388479232788,0.7347652912139893,0.6812858581542969,0.46873462200164795,300,20,0.2938596355379559,2097152,normal
8,1.0,6.113894939422607,0.37001919746398926,0.3976006507873535,0.8706972599029541,2.4303650856018066,0.9950237274169922,0.5974230766296387,39.20153326446071,,2097152,1,3.668715702736465,0,8,1.0,1.041365146636963,0.8710203170776367,0.9950237274169922,0.019492028281092644,300,20,0.06199668439512607,2097152,normal
8,1.0,6.868148326873779,0.2984793186187744,0.2900729179382324,0.9266403913497925,0.09733211994171143,0.9521579742431641,0.6620850563049316,2.0548492240616882,,2097152,2,0.7202023665939294,0,8,1.0,1.2668983936309814,0.8558847904205322,0.9521579742431641,0.11376696079969406,300,20,0.04736703734852199,2097152,normal
8,1.0,7.337588787078857,0.21465957164764404,0.25605010986328125,0.9584353566169739,0.0029561519622802734,0.5820622444152832,0.32601213455200195,0.1701102141933462,,2097152,3,-1.7713059258896005,0,8,1.0,2.0441391468048096,0.7677421569824219,0.5820622444152832,0.3438311219215393,300,20,0.01737786279500142,2097152,normal
