model_seed,step,set_name,layer,num_splits,seqs_per_split,tokens_per_split,cos_to_global_mean,cos_to_global_min,pairwise_cos_mean,pairwise_cos_min,pairwise_cos_median,winner_match_global_rate,pairwise_same_winner_rate,unique_common_winners,margin_mean,margin_std,margin_cv,norm_mean,norm_std,norm_cv
2,0,primary,1,8,128,32768,0.9864614754915237,0.9803487062454224,0.9692712277173996,0.9464536309242249,0.9706471860408783,1.0,1.0,1,0.06260923016816378,0.0408951123432191,0.6531802456822715,11.00838315486908,0.4401050516986642,0.039979081896690964
2,0,primary,2,8,128,32768,0.9812287017703056,0.9749724864959717,0.9575086640460151,0.9317933320999146,0.9582840800285339,0.75,0.5714285714285714,2,0.06788678746670485,0.034191990709426474,0.5036619346024582,9.83374547958374,0.4482795723213731,0.04558584246989771
2,0,primary,3,8,128,32768,0.9807990491390228,0.9745725989341736,0.9565480138574328,0.9324364066123962,0.9587766230106354,1.0,1.0,1,0.07585564814507961,0.03618562156726514,0.4770326594277782,9.47731351852417,0.4817497546800351,0.0508318896212958
2,0,primary,4,8,128,32768,0.9754455164074898,0.9674264788627625,0.9445872391973223,0.9196931719779968,0.9465048015117645,1.0,1.0,1,0.21410668268799782,0.026484325285237014,0.12369686435164055,8.529187440872192,0.4917096334891301,0.0576502318536041
2,0,primary,5,8,128,32768,0.9754646271467209,0.9689757227897644,0.9446308697972979,0.9185690879821777,0.9472485780715942,1.0,1.0,1,0.04488079342991114,0.01870667383356587,0.4168080019079758,8.324810981750488,0.4933972512588963,0.05926828276828309
2,0,secondary,0,8,128,32768,0.967415526509285,0.8986179232597351,0.9272994931255069,0.7733340263366699,0.9552312791347504,1.0,1.0,1,0.22199301235377789,0.07003041728170353,0.3154622595512149,9.435529708862305,1.1552059247234254,0.12243148613462584
2,0,secondary,1,8,128,32768,0.9633464366197586,0.8817756175994873,0.9182208329439163,0.7358365058898926,0.9465151131153107,0.75,0.5714285714285714,2,0.05037068575620651,0.06283797200451352,1.2475107507697734,11.741366863250732,1.2519454047274974,0.1066268875939783
2,0,secondary,2,8,128,32768,0.960541233420372,0.8919069170951843,0.9122006893157959,0.7371265292167664,0.9356441497802734,0.625,0.4642857142857143,2,0.08624491933733225,0.04478179968040978,0.5192398581214208,10.685498714447021,1.3157565181670792,0.12313477857501853
2,0,secondary,3,8,128,32768,0.9624238088726997,0.8979836702346802,0.9162478936570031,0.75766921043396,0.9389031827449799,1.0,1.0,1,0.07754205539822578,0.02815005141833292,0.3630294718622717,10.351655125617981,1.2150014942131606,0.11737267900340977
2,0,secondary,4,8,128,32768,0.9562424942851067,0.8879772424697876,0.90296813419887,0.7417221069335938,0.9286594390869141,0.875,0.75,2,0.18700242415070534,0.0932531995569158,0.49867374704064266,9.451877117156982,1.2934298849758314,0.13684370511207836
