model_seed,step,set_name,split_id,layer,token_count,c_norm,cos_to_set_global,common_margin,common_winner,set_global_margin,set_global_winner,winner_matches_set_global
0,300,secondary,6,0,32768,10.745115280151367,0.9953039884567261,0.14118003845214844,4,0.28680717945098877,4,1
0,300,secondary,7,0,32768,10.190849304199219,0.9730364084243774,0.6121737957000732,4,0.28680717945098877,4,1
0,300,secondary,0,1,32768,12.18472671508789,0.9920666813850403,2.9840993881225586,6,3.434783697128296,6,1
0,300,secondary,1,1,32768,12.55820083618164,0.9988304972648621,3.3106689453125,6,3.434783697128296,6,1
0,300,secondary,2,1,32768,12.866621971130371,0.9982320070266724,3.4994139671325684,6,3.434783697128296,6,1
0,300,secondary,3,1,32768,13.115593910217285,0.9930676221847534,3.586156129837036,6,3.434783697128296,6,1
0,300,secondary,4,1,32768,13.06209659576416,0.9987344741821289,3.621932029724121,6,3.434783697128296,6,1
0,300,secondary,5,1,32768,12.884566307067871,0.9986321330070496,3.5651655197143555,6,3.434783697128296,6,1
0,300,secondary,6,1,32768,12.938173294067383,0.9993914365768433,3.5349535942077637,6,3.434783697128296,6,1
0,300,secondary,7,1,32768,12.737801551818848,0.9858838319778442,3.375880718231201,6,3.434783697128296,6,1
0,300,secondary,0,2,32768,12.458796501159668,0.9915432929992676,0.10775387287139893,7,0.01104801893234253,1,0
0,300,secondary,1,2,32768,13.112460136413574,0.9991347789764404,0.016528606414794922,7,0.01104801893234253,1,0
0,300,secondary,2,2,32768,13.556421279907227,0.9986952543258667,0.023133933544158936,1,0.01104801893234253,1,1
0,300,secondary,3,2,32768,13.719051361083984,0.9953771829605103,0.03824663162231445,1,0.01104801893234253,1,1
0,300,secondary,4,2,32768,13.809809684753418,0.998980700969696,0.04684978723526001,1,0.01104801893234253,1,1
0,300,secondary,5,2,32768,13.76724910736084,0.9985988140106201,0.04122114181518555,1,0.01104801893234253,1,1
0,300,secondary,6,2,32768,13.616965293884277,0.9996353983879089,0.031977295875549316,1,0.01104801893234253,1,1
0,300,secondary,7,2,32768,13.503473281860352,0.9887126088142395,0.004144489765167236,1,0.01104801893234253,1,1
0,300,secondary,0,3,32768,12.694801330566406,0.9922428131103516,0.07110446691513062,5,0.08557629585266113,5,1
0,300,secondary,1,3,32768,13.328575134277344,0.9991456270217896,0.08646708726882935,5,0.08557629585266113,5,1
0,300,secondary,2,3,32768,13.754291534423828,0.9987212419509888,0.07880103588104248,5,0.08557629585266113,5,1
0,300,secondary,3,3,32768,13.90921401977539,0.995439887046814,0.07573062181472778,5,0.08557629585266113,5,1
0,300,secondary,4,3,32768,13.996732711791992,0.9989962577819824,0.06999790668487549,5,0.08557629585266113,5,1
0,300,secondary,5,3,32768,13.961950302124023,0.9986721873283386,0.10557907819747925,5,0.08557629585266113,5,1
0,300,secondary,6,3,32768,13.810822486877441,0.9996514320373535,0.07286769151687622,5,0.08557629585266113,5,1
0,300,secondary,7,3,32768,13.706649780273438,0.9890414476394653,0.12406235933303833,5,0.08557629585266113,5,1
0,300,secondary,0,4,32768,13.070069313049316,0.9929670095443726,0.09019595384597778,4,0.07630884647369385,4,1
0,300,secondary,1,4,32768,13.6982421875,0.9991874694824219,0.10043984651565552,4,0.07630884647369385,4,1
0,300,secondary,2,4,32768,14.110100746154785,0.9987959861755371,0.039345383644104004,4,0.07630884647369385,4,1
0,300,secondary,3,4,32768,14.249628067016602,0.995651125907898,0.008973538875579834,4,0.07630884647369385,4,1
0,300,secondary,4,4,32768,14.337833404541016,0.9990441799163818,0.0604892373085022,4,0.07630884647369385,4,1
0,300,secondary,5,4,32768,14.32098388671875,0.9987740516662598,0.0718303918838501,4,0.07630884647369385,4,1
0,300,secondary,6,4,32768,14.15753173828125,0.9996743202209473,0.07662194967269897,4,0.07630884647369385,4,1
0,300,secondary,7,4,32768,14.075992584228516,0.9896056056022644,0.14382708072662354,4,0.07630884647369385,4,1
0,300,secondary,0,5,32768,13.489108085632324,0.9936343431472778,0.22787624597549438,2,0.15571004152297974,2,1
0,300,secondary,1,5,32768,14.107288360595703,0.9992203712463379,0.17301136255264282,2,0.15571004152297974,2,1
0,300,secondary,2,5,32768,14.490280151367188,0.9988327026367188,0.14807504415512085,2,0.15571004152297974,2,1
0,300,secondary,3,5,32768,14.616225242614746,0.9957692623138428,0.14248043298721313,2,0.15571004152297974,2,1
0,300,secondary,4,5,32768,14.70633602142334,0.9990736842155457,0.1668580174446106,2,0.15571004152297974,2,1
0,300,secondary,5,5,32768,14.705509185791016,0.9988322854042053,0.11025393009185791,2,0.15571004152297974,2,1
0,300,secondary,6,5,32768,14.539671897888184,0.9996911287307739,0.1597025990486145,2,0.15571004152297974,2,1
0,300,secondary,7,5,32768,14.493173599243164,0.9900926351547241,0.08572971820831299,2,0.15571004152297974,2,1
1,0,primary,0,0,32768,7.743691444396973,0.9883838891983032,0.04740550369024277,2,0.04069210961461067,2,1
1,0,primary,1,0,32768,8.23568344116211,0.9849335551261902,0.029478661715984344,2,0.04069210961461067,2,1
1,0,primary,2,0,32768,8.263349533081055,0.9901015758514404,0.04392816871404648,2,0.04069210961461067,2,1
1,0,primary,3,0,32768,7.776124477386475,0.9831094145774841,0.039998576045036316,7,0.04069210961461067,2,0
1,0,primary,4,0,32768,8.196898460388184,0.9776642322540283,0.03957648202776909,2,0.04069210961461067,2,1
1,0,primary,5,0,32768,7.880023956298828,0.9865633845329285,0.09002547711133957,2,0.04069210961461067,2,1
1,0,primary,6,0,32768,7.601905345916748,0.9871634244918823,0.01804523542523384,2,0.04069210961461067,2,1
1,0,primary,7,0,32768,8.11297607421875,0.9800055623054504,0.007132690399885178,6,0.04069210961461067,2,0
1,0,primary,0,1,32768,9.130499839782715,0.981207013130188,0.029518216848373413,7,0.06556281447410583,6,0
1,0,primary,1,1,32768,9.617816925048828,0.9810495376586914,0.10473960638046265,6,0.06556281447410583,6,1
1,0,primary,2,1,32768,9.844968795776367,0.9836984872817993,0.0891951322555542,6,0.06556281447410583,6,1
1,0,primary,3,1,32768,9.322310447692871,0.973433256149292,0.06228253245353699,6,0.06556281447410583,6,1
1,0,primary,4,1,32768,9.730439186096191,0.966802179813385,0.11411646008491516,6,0.06556281447410583,6,1
1,0,primary,5,1,32768,9.411375045776367,0.9748377799987793,0.02431073784828186,6,0.06556281447410583,6,1
1,0,primary,6,1,32768,9.080306053161621,0.9825187921524048,0.02548322081565857,7,0.06556281447410583,6,0
1,0,primary,7,1,32768,9.761123657226562,0.9741479754447937,0.11058098077774048,6,0.06556281447410583,6,1
1,0,primary,0,2,32768,8.394182205200195,0.9786702990531921,0.0930946096777916,0,0.053197234869003296,0,1
1,0,primary,1,2,32768,8.857221603393555,0.9773190021514893,0.031816959381103516,0,0.053197234869003296,0,1
1,0,primary,2,2,32768,9.070067405700684,0.9815789461135864,0.07593721151351929,0,0.053197234869003296,0,1
1,0,primary,3,2,32768,8.46989631652832,0.9696857929229736,0.03967869654297829,5,0.053197234869003296,0,0
1,0,primary,4,2,32768,8.903796195983887,0.9652395844459534,0.05350738763809204,5,0.053197234869003296,0,0
1,0,primary,5,2,32768,8.90511703491211,0.9691671133041382,0.06644898653030396,0,0.053197234869003296,0,1
1,0,primary,6,2,32768,8.455780982971191,0.9786779880523682,0.0356585830450058,0,0.053197234869003296,0,1
1,0,primary,7,2,32768,9.183364868164062,0.9718308448791504,0.16474711894989014,0,0.053197234869003296,0,1
1,0,primary,0,3,32768,7.825059413909912,0.9744184017181396,0.034607648849487305,3,0.020452499389648438,5,0
1,0,primary,1,3,32768,8.118343353271484,0.9717251062393188,0.03283272683620453,5,0.020452499389648438,5,1
1,0,primary,2,3,32768,8.444984436035156,0.9762520790100098,0.058909714221954346,5,0.020452499389648438,5,1
1,0,primary,3,3,32768,7.84086799621582,0.9640415906906128,0.05163031816482544,7,0.020452499389648438,5,0
1,0,primary,4,3,32768,8.350106239318848,0.9578357934951782,0.11196555197238922,5,0.020452499389648438,5,1
1,0,primary,5,3,32768,8.304176330566406,0.9620506763458252,0.03296437859535217,3,0.020452499389648438,5,0
1,0,primary,6,3,32768,7.8948750495910645,0.9759705662727356,0.03455907106399536,5,0.020452499389648438,5,1
1,0,primary,7,3,32768,8.464673042297363,0.9692704677581787,0.00388161838054657,5,0.020452499389648438,5,1
1,0,primary,0,4,32768,7.407695293426514,0.9708209037780762,0.018119484186172485,1,0.0797305554151535,1,1
1,0,primary,1,4,32768,7.770651817321777,0.9712911248207092,0.006030812859535217,6,0.0797305554151535,1,0
1,0,primary,2,4,32768,7.967075347900391,0.9719162583351135,0.14704647660255432,1,0.0797305554151535,1,1
1,0,primary,3,4,32768,7.446168422698975,0.9645051956176758,0.023264333605766296,6,0.0797305554151535,1,0
1,0,primary,4,4,32768,8.000816345214844,0.9543209075927734,0.09742972254753113,1,0.0797305554151535,1,1
1,0,primary,5,4,32768,7.979444980621338,0.9603135585784912,0.005075737833976746,1,0.0797305554151535,1,1
1,0,primary,6,4,32768,7.562715530395508,0.9748934507369995,0.150614395737648,1,0.0797305554151535,1,1
1,0,primary,7,4,32768,7.986674785614014,0.9643783569335938,0.01708245277404785,1,0.0797305554151535,1,1
1,0,primary,0,5,32768,7.083016872406006,0.9694961309432983,0.28182452917099,3,0.20379424095153809,3,1
1,0,primary,1,5,32768,7.386444568634033,0.9687759280204773,0.22932469844818115,3,0.20379424095153809,3,1
1,0,primary,2,5,32768,7.6146464347839355,0.9666799306869507,0.1966944932937622,3,0.20379424095153809,3,1
1,0,primary,3,5,32768,7.093123435974121,0.9629955887794495,0.183180034160614,3,0.20379424095153809,3,1
1,0,primary,4,5,32768,7.660007953643799,0.9494962692260742,0.12356822192668915,3,0.20379424095153809,3,1
1,0,primary,5,5,32768,7.571241855621338,0.9595757722854614,0.16691048443317413,3,0.20379424095153809,3,1
1,0,primary,6,5,32768,7.179577827453613,0.9716457724571228,0.11720136553049088,3,0.20379424095153809,3,1
1,0,primary,7,5,32768,7.579230308532715,0.9593713283538818,0.25867462158203125,3,0.20379424095153809,3,1
1,0,secondary,0,0,32768,10.899178504943848,0.832930326461792,0.06925544142723083,2,0.08591395616531372,2,1
1,0,secondary,1,0,32768,8.326401710510254,0.9651895761489868,0.00212860107421875,2,0.08591395616531372,2,1
1,0,secondary,2,0,32768,7.566930770874023,0.9713699221611023,0.12658989429473877,2,0.08591395616531372,2,1
1,0,secondary,3,0,32768,7.640715599060059,0.9579789638519287,0.08328033983707428,2,0.08591395616531372,2,1
1,0,secondary,4,0,32768,7.8610758781433105,0.977963387966156,0.06609750539064407,2,0.08591395616531372,2,1
1,0,secondary,5,0,32768,7.296846389770508,0.9744982719421387,0.04265297204256058,2,0.08591395616531372,2,1
1,0,secondary,6,0,32768,8.189042091369629,0.9706611037254333,0.03296474367380142,2,0.08591395616531372,2,1
1,0,secondary,7,0,32768,8.318233489990234,0.9556057453155518,0.013281859457492828,7,0.08591395616531372,2,0
1,0,secondary,0,1,32768,13.156441688537598,0.8184705972671509,0.14960715174674988,7,0.031523287296295166,7,1
1,0,secondary,1,1,32768,9.706622123718262,0.9555160999298096,0.04787231981754303,7,0.031523287296295166,7,1
1,0,secondary,2,1,32768,8.891892433166504,0.9633756875991821,0.06607726216316223,6,0.031523287296295166,7,0
1,0,secondary,3,1,32768,9.337390899658203,0.9609412550926208,0.10322000086307526,6,0.031523287296295166,7,0
1,0,secondary,4,1,32768,9.536029815673828,0.9637826681137085,0.05822589993476868,6,0.031523287296295166,7,0
1,0,secondary,5,1,32768,8.951081275939941,0.9650644063949585,0.03499889373779297,6,0.031523287296295166,7,0
1,0,secondary,6,1,32768,9.565568923950195,0.9608134031295776,0.057810693979263306,7,0.031523287296295166,7,1
1,0,secondary,7,1,32768,9.816399574279785,0.9403880834579468,0.03740707039833069,5,0.031523287296295166,7,0
1,0,secondary,0,2,32768,12.247842788696289,0.8267070055007935,0.17265646159648895,6,0.07956432551145554,0,0
1,0,secondary,1,2,32768,8.981653213500977,0.9545067548751831,0.02968570590019226,0,0.07956432551145554,0,1
1,0,secondary,2,2,32768,8.22059154510498,0.9623383283615112,0.083454430103302,0,0.07956432551145554,0,1
1,0,secondary,3,2,32768,8.719619750976562,0.9661601781845093,0.1275080144405365,0,0.07956432551145554,0,1
1,0,secondary,4,2,32768,8.717491149902344,0.9520055055618286,0.02070249617099762,0,0.07956432551145554,0,1
1,0,secondary,5,2,32768,8.313787460327148,0.9595775604248047,0.056377336382865906,0,0.07956432551145554,0,1
1,0,secondary,6,2,32768,8.890542030334473,0.9566870927810669,0.01907595992088318,0,0.07956432551145554,0,1
1,0,secondary,7,2,32768,9.28937816619873,0.9376845359802246,0.0931999683380127,0,0.07956432551145554,0,1
1,0,secondary,0,3,32768,11.640244483947754,0.8232010006904602,0.07432709634304047,4,0.027927756309509277,5,0
1,0,secondary,1,3,32768,8.410322189331055,0.9547441601753235,0.06614485383033752,3,0.027927756309509277,5,0
1,0,secondary,2,3,32768,7.713793754577637,0.9586762189865112,0.13631302118301392,5,0.027927756309509277,5,1
1,0,secondary,3,3,32768,8.193605422973633,0.9610543847084045,0.05801793932914734,5,0.027927756309509277,5,1
1,0,secondary,4,3,32768,8.161664962768555,0.940983772277832,0.047763511538505554,5,0.027927756309509277,5,1
1,0,secondary,5,3,32768,7.6576128005981445,0.9586747288703918,0.02694287896156311,3,0.027927756309509277,5,0
1,0,secondary,6,3,32768,8.301568031311035,0.9518333077430725,0.02710840106010437,5,0.027927756309509277,5,1
1,0,secondary,7,3,32768,8.591852188110352,0.9362000823020935,0.09258219599723816,5,0.027927756309509277,5,1
1,0,secondary,0,4,32768,11.303177833557129,0.8206928968429565,0.2338261604309082,6,0.03684031963348389,1,0
1,0,secondary,1,4,32768,8.015674591064453,0.9565626978874207,0.06177492439746857,6,0.03684031963348389,1,0
1,0,secondary,2,4,32768,7.382746696472168,0.9576321244239807,0.11730751395225525,1,0.03684031963348389,1,1
1,0,secondary,3,4,32768,7.7980756759643555,0.9615434408187866,0.10409317910671234,1,0.03684031963348389,1,1
1,0,secondary,4,4,32768,7.725024223327637,0.9320862889289856,0.127794086933136,1,0.03684031963348389,1,1
1,0,secondary,5,4,32768,7.366237640380859,0.9574716687202454,0.05643568933010101,1,0.03684031963348389,1,1
1,0,secondary,6,4,32768,8.054261207580566,0.9523800015449524,0.016979724168777466,6,0.03684031963348389,1,0
1,0,secondary,7,4,32768,8.30566692352295,0.9305287599563599,0.11922724545001984,1,0.03684031963348389,1,1
1,0,secondary,0,5,32768,11.0823392868042,0.8255218863487244,0.008814781904220581,7,0.1217302456498146,3,0
1,0,secondary,1,5,32768,7.708194732666016,0.9580522179603577,0.1353491246700287,3,0.1217302456498146,3,1
1,0,secondary,2,5,32768,7.061646461486816,0.9542738199234009,0.02635464072227478,3,0.1217302456498146,3,1
1,0,secondary,3,5,32768,7.456822395324707,0.9616295099258423,0.12629124522209167,3,0.1217302456498146,3,1
1,0,secondary,4,5,32768,7.354736328125,0.928676187992096,0.10429979860782623,3,0.1217302456498146,3,1
1,0,secondary,5,5,32768,7.0036139488220215,0.956852912902832,0.25471967458724976,3,0.1217302456498146,3,1
1,0,secondary,6,5,32768,7.645153999328613,0.9453538656234741,0.06435911357402802,3,0.1217302456498146,3,1
1,0,secondary,7,5,32768,7.880129337310791,0.9294806122779846,0.19575953483581543,3,0.1217302456498146,3,1
1,10,primary,0,0,32768,14.093396186828613,0.9978150725364685,0.036736369132995605,1,0.028657853603363037,1,1
1,10,primary,1,0,32768,14.893988609313965,0.9973480105400085,0.04118549823760986,1,0.028657853603363037,1,1
1,10,primary,2,0,32768,14.770878791809082,0.9981870651245117,0.03405028581619263,2,0.028657853603363037,1,0
1,10,primary,3,0,32768,14.182559967041016,0.9969077706336975,0.08260586857795715,1,0.028657853603363037,1,1
1,10,primary,4,0,32768,14.428577423095703,0.9948757886886597,0.030562937259674072,2,0.028657853603363037,1,0
1,10,primary,5,0,32768,14.54694652557373,0.997451663017273,0.005927979946136475,1,0.028657853603363037,1,1
1,10,primary,6,0,32768,14.236456871032715,0.9977890253067017,0.06437689065933228,1,0.028657853603363037,1,1
1,10,primary,7,0,32768,14.906827926635742,0.996288001537323,0.06304305791854858,1,0.028657853603363037,1,1
1,10,primary,0,1,32768,20.818416595458984,0.9996477365493774,0.667371392250061,6,0.7046867609024048,6,1
1,10,primary,1,1,32768,21.271162033081055,0.9996368885040283,0.7146249413490295,6,0.7046867609024048,6,1
1,10,primary,2,1,32768,21.344621658325195,0.9997280240058899,0.7251499891281128,6,0.7046867609024048,6,1
1,10,primary,3,1,32768,21.0617733001709,0.9994857311248779,0.701549232006073,6,0.7046867609024048,6,1
1,10,primary,4,1,32768,21.193744659423828,0.9992599487304688,0.7241841554641724,6,0.7046867609024048,6,1
1,10,primary,5,1,32768,21.238801956176758,0.9996299743652344,0.6911952495574951,6,0.7046867609024048,6,1
1,10,primary,6,1,32768,21.120622634887695,0.9997014999389648,0.6637598872184753,6,0.7046867609024048,6,1
1,10,primary,7,1,32768,21.302448272705078,0.9994891881942749,0.7496594786643982,6,0.7046867609024048,6,1
1,10,primary,0,2,32768,21.56787872314453,0.9998525977134705,0.2587423324584961,7,0.25925666093826294,7,1
1,10,primary,1,2,32768,21.90079689025879,0.9998389482498169,0.2605952024459839,7,0.25925666093826294,7,1
1,10,primary,2,2,32768,21.97915267944336,0.9998917579650879,0.2658671736717224,7,0.25925666093826294,7,1
1,10,primary,3,2,32768,21.802705764770508,0.999799370765686,0.2633059620857239,7,0.25925666093826294,7,1
1,10,primary,4,2,32768,21.879810333251953,0.9997534155845642,0.26389968395233154,7,0.25925666093826294,7,1
1,10,primary,5,2,32768,21.880817413330078,0.9998495578765869,0.24830079078674316,7,0.25925666093826294,7,1
1,10,primary,6,2,32768,21.852401733398438,0.999848484992981,0.25202131271362305,7,0.25925666093826294,7,1
1,10,primary,7,2,32768,21.922828674316406,0.9997687339782715,0.2613213062286377,7,0.25925666093826294,7,1
1,10,primary,0,3,32768,21.771961212158203,0.9999139308929443,0.954725980758667,7,0.9608852863311768,7,1
1,10,primary,1,3,32768,22.075727462768555,0.9999028444290161,0.9615498781204224,7,0.9608852863311768,7,1
1,10,primary,2,3,32768,22.15330696105957,0.9999353885650635,0.955511748790741,7,0.9608852863311768,7,1
1,10,primary,3,3,32768,21.993305206298828,0.9998816251754761,0.969933271408081,7,0.9608852863311768,7,1
1,10,primary,4,3,32768,22.060569763183594,0.9998757839202881,0.9588165283203125,7,0.9608852863311768,7,1
1,10,primary,5,3,32768,22.050670623779297,0.999913215637207,0.9457305073738098,7,0.9608852863311768,7,1
1,10,primary,6,3,32768,22.060836791992188,0.9999052882194519,0.9748756289482117,7,0.9608852863311768,7,1
1,10,primary,7,3,32768,22.094802856445312,0.9998601078987122,0.9659386277198792,7,0.9608852863311768,7,1
1,10,primary,0,4,32768,21.854618072509766,0.9999446272850037,1.1557118892669678,3,1.1560660600662231,3,1
1,10,primary,1,4,32768,22.147607803344727,0.9999358654022217,1.1546357870101929,3,1.1560660600662231,3,1
1,10,primary,2,4,32768,22.224594116210938,0.9999567270278931,1.1641290187835693,3,1.1560660600662231,3,1
1,10,primary,3,4,32768,22.070533752441406,0.9999245405197144,1.1434037685394287,3,1.1560660600662231,3,1
1,10,primary,4,4,32768,22.13386344909668,0.9999223351478577,1.1576381921768188,3,1.1560660600662231,3,1
1,10,primary,5,4,32768,22.12215805053711,0.9999411106109619,1.1510555744171143,3,1.1560660600662231,3,1
1,10,primary,6,4,32768,22.148488998413086,0.9999344348907471,1.1542092561721802,3,1.1560660600662231,3,1
1,10,primary,7,4,32768,22.170482635498047,0.999901533126831,1.1677439212799072,3,1.1560660600662231,3,1
1,10,primary,0,5,32768,21.90852165222168,0.9999627470970154,1.9076801538467407,5,1.9287497997283936,5,1
1,10,primary,1,5,32768,22.19011878967285,0.9999550580978394,1.9357131719589233,5,1.9287497997283936,5,1
1,10,primary,2,5,32768,22.26365089416504,0.9999698400497437,1.939731478691101,5,1.9287497997283936,5,1
1,10,primary,3,5,32768,22.116390228271484,0.9999468922615051,1.916022539138794,5,1.9287497997283936,5,1
1,10,primary,4,5,32768,22.177255630493164,0.9999488592147827,1.926562786102295,5,1.9287497997283936,5,1
1,10,primary,5,5,32768,22.16442108154297,0.9999597072601318,1.9304612874984741,5,1.9287497997283936,5,1
1,10,primary,6,5,32768,22.199909210205078,0.9999544024467468,1.9333463907241821,5,1.9287497997283936,5,1
1,10,primary,7,5,32768,22.219175338745117,0.9999302625656128,1.9404804706573486,5,1.9287497997283936,5,1
1,10,secondary,0,0,32768,16.098731994628906,0.9620689749717712,0.04898977279663086,2,0.006378531455993652,1,0
1,10,secondary,1,0,32768,14.827914237976074,0.9939653873443604,0.09183984994888306,1,0.006378531455993652,1,1
1,10,secondary,2,0,32768,14.048198699951172,0.9951235055923462,0.02063387632369995,2,0.006378531455993652,1,0
1,10,secondary,3,0,32768,14.15146541595459,0.9921495318412781,0.06223592162132263,2,0.006378531455993652,1,0
1,10,secondary,4,0,32768,14.19808578491211,0.9959454536437988,0.009130120277404785,2,0.006378531455993652,1,0
1,10,secondary,5,0,32768,13.910648345947266,0.9956505298614502,0.031815409660339355,1,0.006378531455993652,1,1
1,10,secondary,6,0,32768,14.699827194213867,0.9951741695404053,0.031934499740600586,1,0.006378531455993652,1,1
1,10,secondary,7,0,32768,14.532505989074707,0.9914531111717224,0.03642833232879639,1,0.006378531455993652,1,1
1,10,secondary,0,1,32768,21.578025817871094,0.9964374899864197,0.6628047823905945,6,0.6892622709274292,6,1
1,10,secondary,1,1,32768,21.241607666015625,0.9993654489517212,0.6737057566642761,6,0.6892622709274292,6,1
1,10,secondary,2,1,32768,21.006772994995117,0.9993836879730225,0.7129088640213013,6,0.6892622709274292,6,1
1,10,secondary,3,1,32768,21.184036254882812,0.9992637634277344,0.7070006728172302,6,0.6892622709274292,6,1
1,10,secondary,4,1,32768,21.115175247192383,0.9994363784790039,0.6957452297210693,6,0.6892622709274292,6,1
1,10,secondary,5,1,32768,21.039018630981445,0.9994624257087708,0.7253768444061279,6,0.6892622709274292,6,1
1,10,secondary,6,1,32768,21.259811401367188,0.9994761347770691,0.6725538372993469,6,0.6892622709274292,6,1
1,10,secondary,7,1,32768,21.213071823120117,0.9988361597061157,0.6640024185180664,6,0.6892622709274292,6,1
1,10,secondary,0,2,32768,22.112178802490234,0.9984878897666931,0.2441396713256836,7,0.2520185112953186,7,1
1,10,secondary,1,2,32768,21.880741119384766,0.999761164188385,0.26102930307388306,7,0.2520185112953186,7,1
1,10,secondary,2,2,32768,21.846561431884766,0.9997439384460449,0.2752026915550232,7,0.2520185112953186,7,1
1,10,secondary,3,2,32768,21.9201717376709,0.9997283220291138,0.2446889877319336,7,0.2520185112953186,7,1
1,10,secondary,4,2,32768,21.866979598999023,0.9997623562812805,0.24933910369873047,7,0.2520185112953186,7,1
1,10,secondary,5,2,32768,21.808528900146484,0.9997427463531494,0.2221735119819641,7,0.2520185112953186,7,1
1,10,secondary,6,2,32768,21.923870086669922,0.9998041391372681,0.26743048429489136,7,0.2520185112953186,7,1
1,10,secondary,7,2,32768,21.917768478393555,0.9995664358139038,0.25214433670043945,7,0.2520185112953186,7,1
1,10,secondary,0,3,32768,22.262815475463867,0.9991030693054199,0.959214448928833,7,0.9615554213523865,7,1
1,10,secondary,1,3,32768,22.050636291503906,0.9998743534088135,0.9464884400367737,7,0.9615554213523865,7,1
1,10,secondary,2,3,32768,22.097814559936523,0.9998367428779602,0.9625815749168396,7,0.9615554213523865,7,1
1,10,secondary,3,3,32768,22.120481491088867,0.9998517036437988,0.9513294100761414,7,0.9615554213523865,7,1
1,10,secondary,4,3,32768,22.082195281982422,0.9998660683631897,0.9612402319908142,7,0.9615554213523865,7,1
1,10,secondary,5,3,32768,22.01127815246582,0.9998505115509033,0.9720346927642822,7,0.9615554213523865,7,1
1,10,secondary,6,3,32768,22.115795135498047,0.9998918175697327,0.9643381237983704,7,0.9615554213523865,7,1
1,10,secondary,7,3,32768,22.11988639831543,0.9997646808624268,0.9752166271209717,7,0.9615554213523865,7,1
1,10,secondary,0,4,32768,22.32636070251465,0.9993933439254761,1.1782057285308838,3,1.1567331552505493,3,1
1,10,secondary,1,4,32768,22.11775779724121,0.9999154806137085,1.1608574390411377,3,1.1567331552505493,3,1
1,10,secondary,2,4,32768,22.200061798095703,0.9998878836631775,1.1548042297363281,3,1.1567331552505493,3,1
1,10,secondary,3,4,32768,22.204795837402344,0.9999040961265564,1.1589887142181396,3,1.1567331552505493,3,1
1,10,secondary,4,4,32768,22.170848846435547,0.999907374382019,1.1538619995117188,3,1.1567331552505493,3,1
1,10,secondary,5,4,32768,22.09120750427246,0.9998978972434998,1.155118465423584,3,1.1567331552505493,3,1
1,10,secondary,6,4,32768,22.19879722595215,0.9999313950538635,1.1487007141113281,3,1.1567331552505493,3,1
1,10,secondary,7,4,32768,22.20793342590332,0.9998406171798706,1.1433289051055908,3,1.1567331552505493,3,1
1,10,secondary,0,5,32768,22.362035751342773,0.9995758533477783,1.9596054553985596,5,1.9342023134231567,5,1
1,10,secondary,1,5,32768,22.159252166748047,0.9999427795410156,1.929545521736145,5,1.9342023134231567,5,1
1,10,secondary,2,5,32768,22.259506225585938,0.9999185800552368,1.9281303882598877,5,1.9342023134231567,5,1
1,10,secondary,3,5,32768,22.254487991333008,0.9999327659606934,1.9346704483032227,5,1.9342023134231567,5,1
1,10,secondary,4,5,32768,22.2222843170166,0.9999356269836426,1.9283106327056885,5,1.9342023134231567,5,1
1,10,secondary,5,5,32768,22.13640785217285,0.9999299049377441,1.9255387783050537,5,1.9342023134231567,5,1
1,10,secondary,6,5,32768,22.246862411499023,0.9999540448188782,1.9265861511230469,5,1.9342023134231567,5,1
1,10,secondary,7,5,32768,22.259571075439453,0.9998907446861267,1.9412306547164917,5,1.9342023134231567,5,1
1,300,primary,0,0,32768,10.502264976501465,0.9975157380104065,4.101579666137695,2,4.189497947692871,2,1
1,300,primary,1,0,32768,10.583165168762207,0.9893910884857178,3.9237053394317627,2,4.189497947692871,2,1
1,300,primary,2,0,32768,10.655728340148926,0.9978290796279907,4.140145778656006,2,4.189497947692871,2,1
1,300,primary,3,0,32768,10.493846893310547,0.9980940818786621,4.261735916137695,2,4.189497947692871,2,1
1,300,primary,4,0,32768,11.216724395751953,0.9922635555267334,4.469598770141602,2,4.189497947692871,2,1
1,300,primary,5,0,32768,10.925766944885254,0.9944581985473633,4.310536861419678,2,4.189497947692871,2,1
1,300,primary,6,0,32768,10.854545593261719,0.9986854791641235,4.280345439910889,2,4.189497947692871,2,1
1,300,primary,7,0,32768,10.801301002502441,0.9962918758392334,4.028337001800537,2,4.189497947692871,2,1
1,300,primary,0,1,32768,12.399601936340332,0.9990078210830688,1.3784297704696655,3,1.370473861694336,3,1
1,300,primary,1,1,32768,12.114330291748047,0.9952732920646667,1.1997249126434326,3,1.370473861694336,3,1
1,300,primary,2,1,32768,12.5631742477417,0.9990529417991638,1.3584907054901123,3,1.370473861694336,3,1
1,300,primary,3,1,32768,12.527219772338867,0.9994031190872192,1.4250835180282593,3,1.370473861694336,3,1
1,300,primary,4,1,32768,13.08658504486084,0.9969834089279175,1.4626837968826294,3,1.370473861694336,3,1
1,300,primary,5,1,32768,12.71849536895752,0.9983928203582764,1.3811181783676147,3,1.370473861694336,3,1
1,300,primary,6,1,32768,12.623394966125488,0.9997386336326599,1.3814204931259155,3,1.370473861694336,3,1
1,300,primary,7,1,32768,12.348831176757812,0.9988582134246826,1.318574070930481,3,1.370473861694336,3,1
1,300,primary,0,2,32768,12.855293273925781,0.9990524053573608,0.04309135675430298,1,0.038416147232055664,1,1
