variant,router_metric,seed,step,source_variant,cancel_active,slot_to_expert_NMI,per_slot_route_purity,max_load,load_entropy_norm,active_experts,target_accuracy,cross_entropy_loss,slot_component_variance_ratio,position_component_variance_ratio,residual_component_variance_ratio,alpha,cancel_until
R2P2_alpha_0.1,dot_product,20260525,1600,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,3.5639958059618945e-05,0.9999647736549377,1.854590664152056e-05,1.6554162357351743e-05,0.1,
R2P2_alpha_0.1,dot_product,20260526,0,original,0,0.9404189282521158,0.9749999940395355,0.2750000059604645,0.9981935829744978,4,0.0,3.7887861728668213,0.27730557322502136,0.6297672390937805,0.09292715042829514,0.1,
R2P2_alpha_0.1,dot_product,20260526,1,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.2,3.2816483080387115,0.3269854485988617,0.5697342753410339,0.10328028351068497,0.1,
R2P2_alpha_0.1,dot_product,20260526,2,original,0,0.8343601402385008,0.9500000029802322,0.44999998807907104,0.86724891631262,4,0.25,2.8219272077083586,0.40863850712776184,0.4840868413448334,0.10727477818727493,0.1,
R2P2_alpha_0.1,dot_product,20260526,5,original,0,0.8417442805882993,0.9749999940395355,0.4749999940395355,0.8215993033201284,4,0.825,1.4039499443024397,0.6324766874313354,0.2888537645339966,0.07866953313350677,0.1,
R2P2_alpha_0.1,dot_product,20260526,10,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.1988754431135021,0.7971823215484619,0.16152024269104004,0.04129742830991745,0.1,
R2P2_alpha_0.1,dot_product,20260526,20,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.019323742599226534,0.941914439201355,0.04335090517997742,0.014734572730958462,0.1,
R2P2_alpha_0.1,dot_product,20260526,50,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.00438843410811387,0.9619525074958801,0.0293646939098835,0.008682827465236187,0.1,
R2P2_alpha_0.1,dot_product,20260526,1600,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,3.256445952501963e-05,0.9842045903205872,0.010839574970304966,0.004955904558300972,0.1,
R2P2_alpha_0.1,dot_product,20260527,0,original,0,0.6748357603134092,0.9000000059604645,0.6000000238418579,0.6763621044496223,3,0.0,3.799036665633321,0.3717069923877716,0.5641283988952637,0.06416457146406174,0.1,
R2P2_alpha_0.1,dot_product,20260527,1,original,0,0.8340170934575095,0.9249999970197678,0.42500001192092896,0.9024600423109934,4,0.0,3.255870485305786,0.3898265063762665,0.5426658987998962,0.06750762462615967,0.1,
R2P2_alpha_0.1,dot_product,20260527,2,original,0,0.5454416849795938,0.875,0.5,0.6868961278062947,4,0.475,2.771542692184448,0.43304890394210815,0.4991113841533661,0.06783966720104218,0.1,
R2P2_alpha_0.1,dot_product,20260527,5,original,0,0.5436599464230782,0.949999988079071,0.699999988079071,0.5027179721924908,3,0.625,1.592860470712185,0.5132220387458801,0.417783260345459,0.06899480521678925,0.1,
R2P2_alpha_0.1,dot_product,20260527,10,original,0,0.6785005458129816,0.9749999940395355,0.5,0.5715992596375069,3,0.75,0.6772348108701408,0.6251691579818726,0.3163260817527771,0.05850476771593094,0.1,
R2P2_alpha_0.1,dot_product,20260527,20,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.021281020529568196,0.965365469455719,0.022256014868617058,0.012378476560115814,0.1,
R2P2_alpha_0.1,dot_product,20260527,50,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.0043834340525791046,0.9982348084449768,0.0007379165617749095,0.0010272810468450189,0.1,
R2P2_alpha_0.1,dot_product,20260527,1600,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,3.694821634780965e-05,0.999187707901001,0.0003669440920930356,0.0004454194859135896,0.1,
R2P2_alpha_0.1,dot_product,20260528,0,original,0,0.60484341540886,0.875,0.625,0.7100818828910389,4,0.0,3.1503985336050393,0.35893213748931885,0.49977394938468933,0.14129391312599182,0.1,
R2P2_alpha_0.1,dot_product,20260528,1,original,0,0.5789816528667865,0.8499999940395355,0.6000000238418579,0.7349866045711567,4,0.475,2.7103454232215882,0.4183118939399719,0.45880982279777527,0.12287832051515579,0.1,
R2P2_alpha_0.1,dot_product,20260528,2,original,0,0.6591363499301048,0.875,0.574999988079071,0.7513267622209576,4,0.8,2.287143164873123,0.524985134601593,0.3702522814273834,0.10476254671812057,0.1,
R2P2_alpha_0.1,dot_product,20260528,5,original,0,0.6181088799638396,0.9249999970197678,0.675000011920929,0.5815123826289018,3,1.0,1.1712336644530297,0.8181387186050415,0.1282655894756317,0.05359572172164917,0.1,
R2P2_alpha_0.1,dot_product,20260528,10,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.17567330412566662,0.9596394300460815,0.02417183108627796,0.016188783571124077,0.1,
R2P2_alpha_0.1,dot_product,20260528,20,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.017171294358558954,0.9916854500770569,0.0045186360366642475,0.0037959699984639883,0.1,
R2P2_alpha_0.1,dot_product,20260528,50,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.004323107632808387,0.9932994246482849,0.003093786770477891,0.0036067506298422813,0.1,
R2P2_alpha_0.1,dot_product,20260528,1600,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,3.060651029045403e-05,0.9997979402542114,0.00010078398190671578,0.00010133944306289777,0.1,
R2P2_alpha_0.2,dot_product,20260521,0,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.225,3.4313076812773944,0.16776642203330994,0.7427613139152527,0.0894722267985344,0.2,
R2P2_alpha_0.2,dot_product,20260521,1,original,0,0.5927981160388345,0.7250000014901161,0.44999998807907104,0.8762889263812472,4,0.25,2.9724253922700883,0.20637421309947968,0.6854715347290039,0.10815424472093582,0.2,
R2P2_alpha_0.2,dot_product,20260521,2,original,0,0.5965512101796101,0.9000000059604645,0.6499999761581421,0.6680801079146729,4,0.3,2.592941477894783,0.27863556146621704,0.5961029529571533,0.12526154518127441,0.2,
R2P2_alpha_0.2,dot_product,20260521,5,original,0,0.5941906349123078,0.949999988079071,0.699999988079071,0.5631488060960373,4,0.525,1.5417856405489148,0.6182281374931335,0.28931063413619995,0.09246132522821426,0.2,
R2P2_alpha_0.2,dot_product,20260521,10,original,0,0.8417442805882991,0.9749999940395355,0.4749999940395355,0.821599217328803,4,1.0,0.2733708702027798,0.9042179584503174,0.06182505935430527,0.03395691514015198,0.2,
R2P2_alpha_0.2,dot_product,20260521,20,original,0,0.8417442805882991,0.9749999940395355,0.4749999940395355,0.821599217328803,4,1.0,0.01856013123615412,0.9697368741035461,0.015490570105612278,0.014772527851164341,0.2,
R2P2_alpha_0.2,dot_product,20260521,50,original,0,0.8417442805882991,0.9749999940395355,0.4749999940395355,0.821599217328803,4,1.0,0.0042580617708154024,0.9887387156486511,0.0036188322119414806,0.0076424903236329556,0.2,
R2P2_alpha_0.2,dot_product,20260521,1600,original,0,0.8417442805882993,0.9749999940395355,0.4749999940395355,0.821599217328803,4,1.0,3.107139646090218e-05,0.9896411895751953,0.0030012736096978188,0.007357516326010227,0.2,
R2P2_alpha_0.2,dot_product,20260522,0,original,0,0.8480673495594986,0.875,0.375,0.9528194861886885,4,0.0,3.544907546043396,0.24910278618335724,0.6413460969924927,0.10955111682415009,0.2,
R2P2_alpha_0.2,dot_product,20260522,1,original,0,0.4704256177331704,0.7250000089406967,0.625,0.7641154781304416,4,0.15,3.099070258066058,0.29479119181632996,0.605495035648346,0.09971369802951813,0.2,
R2P2_alpha_0.2,dot_product,20260522,2,original,0,0.27409385801124087,0.8250000029802322,0.824999988079071,0.45515148356914503,4,0.35,2.717895182967186,0.3773423433303833,0.5335059762001038,0.08915167301893234,0.2,
R2P2_alpha_0.2,dot_product,20260522,5,original,0,0.304199313294813,0.8250000029802322,0.824999988079071,0.4100309752020329,3,0.425,1.7179365649819374,0.6461212038993835,0.298598974943161,0.055279914289712906,0.2,
R2P2_alpha_0.2,dot_product,20260522,10,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.36816571417730304,0.886923611164093,0.08859200775623322,0.024484427645802498,0.2,
R2P2_alpha_0.2,dot_product,20260522,20,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.023165479628369214,0.9738222360610962,0.014570426195859909,0.011607364751398563,0.2,
R2P2_alpha_0.2,dot_product,20260522,50,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.004918661352712661,0.9866567254066467,0.006618402898311615,0.006724996026605368,0.2,
R2P2_alpha_0.2,dot_product,20260522,1600,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,3.36671078002837e-05,0.9970177412033081,0.0008179857395589352,0.0021642320789396763,0.2,
R2P2_alpha_0.2,dot_product,20260523,0,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.025,3.4051973938941957,0.20814839005470276,0.7135859727859497,0.07826564460992813,0.2,
R2P2_alpha_0.2,dot_product,20260523,1,original,0,0.8480673495594984,0.875,0.375,0.9528194861886885,4,0.25,2.9263701260089876,0.21491920948028564,0.6998615860939026,0.08521921932697296,0.2,
R2P2_alpha_0.2,dot_product,20260523,2,original,0,0.7231622551303084,0.9249999970197678,0.5249999761581421,0.7927397545920948,4,0.5,2.5094422519207003,0.2540840804576874,0.646760106086731,0.09915580600500107,0.2,
R2P2_alpha_0.2,dot_product,20260523,5,original,0,0.595953634697766,0.8500000089406967,0.44999998807907104,0.7541450419206465,4,0.775,1.462493424117565,0.533160388469696,0.37085041403770447,0.09598933160305023,0.2,
R2P2_alpha_0.2,dot_product,20260523,10,original,0,0.7856854705501443,0.9500000029802322,0.44999998807907104,0.8318180824777693,4,1.0,0.2771474211476743,0.8781092166900635,0.08923821151256561,0.03265265002846718,0.2,
R2P2_alpha_0.2,dot_product,20260523,20,original,0,0.9404189282521158,0.9749999940395355,0.2750000059604645,0.9981935829744978,4,1.0,0.01862999112345278,0.9804182648658752,0.008845797739923,0.010735915042459965,0.2,
R2P2_alpha_0.2,dot_product,20260523,50,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,0.004178226453950629,0.9880204200744629,0.004574352875351906,0.007405346259474754,0.2,
R2P2_alpha_0.2,dot_product,20260523,1600,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,1.0,3.0910475697965015e-05,0.9959015846252441,0.0013309279456734657,0.0027674611192196608,0.2,
R2P2_alpha_0.2,dot_product,20260524,0,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.0,3.4933183014392855,0.33783119916915894,0.5649762749671936,0.09719250351190567,0.2,
R2P2_alpha_0.2,dot_product,20260524,1,original,0,0.8343601402385008,0.9500000029802322,0.44999998807907104,0.86724891631262,4,0.2,3.000556582212448,0.30461379885673523,0.6101351976394653,0.08525093644857407,0.2,
R2P2_alpha_0.2,dot_product,20260524,2,original,0,0.7557349280195718,0.9249999970197678,0.42500001192092896,0.7758157158426147,3,0.225,2.569673651456833,0.33555522561073303,0.5820910930633545,0.08235371857881546,0.2,
R2P2_alpha_0.2,dot_product,20260524,5,original,0,0.7744952575923134,0.9500000029802322,0.44999998807907104,0.7697455881804118,3,0.85,1.4073224127292634,0.5461490750312805,0.37331971526145935,0.08053123950958252,0.2,
R2P2_alpha_0.2,dot_product,20260524,10,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.2888227172894403,0.853915810585022,0.11063229292631149,0.035451970994472504,0.2,
R2P2_alpha_0.2,dot_product,20260524,20,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.02721923691860866,0.9756295084953308,0.013774799183011055,0.010595709085464478,0.2,
R2P2_alpha_0.2,dot_product,20260524,50,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.004780062404461205,0.9876521229743958,0.006514342967420816,0.005833637434989214,0.2,
R2P2_alpha_0.2,dot_product,20260524,1600,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,3.271345813118387e-05,0.9952529668807983,0.0018660160712897778,0.002880923682823777,0.2,
R2P2_alpha_0.2,dot_product,20260525,0,original,0,0.8806436264743885,0.9249999970197678,0.32499998807907104,0.9835170135064929,4,0.25,3.399972641468048,0.23901046812534332,0.6499563455581665,0.11103326082229614,0.2,
R2P2_alpha_0.2,dot_product,20260525,1,original,0,0.3694681178984066,0.7250000089406967,0.7250000238418579,0.629825447939643,4,0.275,2.953071618080139,0.2794380784034729,0.6036065220832825,0.11695533990859985,0.2,
R2P2_alpha_0.2,dot_product,20260525,2,original,0,0.1833601555808498,0.8999999910593033,0.8999999761581421,0.30949782870957465,4,0.275,2.6032136380672455,0.32277217507362366,0.5459222197532654,0.1313055157661438,0.2,
R2P2_alpha_0.2,dot_product,20260525,5,original,0,0.08852022993815487,0.9749999940395355,0.9750000238418579,0.0843304513508173,2,0.45,1.7787845358252525,0.5186076760292053,0.34908270835876465,0.132309690117836,0.2,
R2P2_alpha_0.2,dot_product,20260525,10,original,0,0.3466416947692052,0.8500000089406967,0.800000011920929,0.4420918519888895,3,1.0,0.5587839303538203,0.8968464136123657,0.07249476760625839,0.030658768489956856,0.2,
R2P2_alpha_0.2,dot_product,20260525,20,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.01916544921696186,0.9956063032150269,0.003144313581287861,0.0012494535185396671,0.2,
R2P2_alpha_0.2,dot_product,20260525,50,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,0.004466369142755866,0.9998484253883362,0.00010091881267726421,5.0667982577579096e-05,0.2,
R2P2_alpha_0.2,dot_product,20260525,1600,original,0,0.866025403784751,1.0,0.5,0.7500000020608765,3,1.0,3.428994805290131e-05,0.9999111294746399,5.8897636336041614e-05,3.002272751473356e-05,0.2,
R2P2_alpha_0.2,dot_product,20260526,0,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.0,3.7895525634288787,0.27730557322502136,0.6297672390937805,0.09292715042829514,0.2,
R2P2_alpha_0.2,dot_product,20260526,1,original,0,1.0000000000001803,1.0,0.25,1.0000000027478353,4,0.2,3.2790579557418824,0.32270750403404236,0.5739510655403137,0.1033414900302887,0.2,
