variant,seed,step,source_variant,slot,expert,count,fraction
R2P4_varied_filler,20260522,0,varied_filler,1,2,0,0.0
R2P4_varied_filler,20260522,0,varied_filler,1,3,320,1.0
R2P4_varied_filler,20260522,0,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260522,0,varied_filler,2,1,0,0.0
R2P4_varied_filler,20260522,0,varied_filler,2,2,0,0.0
R2P4_varied_filler,20260522,0,varied_filler,2,3,320,1.0
R2P4_varied_filler,20260522,0,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260522,0,varied_filler,3,1,0,0.0
R2P4_varied_filler,20260522,0,varied_filler,3,2,0,0.0
R2P4_varied_filler,20260522,0,varied_filler,3,3,320,1.0
R2P4_varied_filler,20260522,1,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260522,1,varied_filler,0,1,0,0.0
R2P4_varied_filler,20260522,1,varied_filler,0,2,0,0.0
R2P4_varied_filler,20260522,1,varied_filler,0,3,320,1.0
R2P4_varied_filler,20260522,1,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260522,1,varied_filler,1,1,0,0.0
R2P4_varied_filler,20260522,1,varied_filler,1,2,0,0.0
R2P4_varied_filler,20260522,1,varied_filler,1,3,320,1.0
R2P4_varied_filler,20260522,1,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260522,1,varied_filler,2,1,0,0.0
R2P4_varied_filler,20260522,1,varied_filler,2,2,0,0.0
R2P4_varied_filler,20260522,1,varied_filler,2,3,320,1.0
R2P4_varied_filler,20260522,1,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260522,1,varied_filler,3,1,0,0.0
R2P4_varied_filler,20260522,1,varied_filler,3,2,0,0.0
R2P4_varied_filler,20260522,1,varied_filler,3,3,320,1.0
R2P4_varied_filler,20260522,2,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260522,2,varied_filler,0,1,0,0.0
R2P4_varied_filler,20260522,2,varied_filler,0,2,0,0.0
R2P4_varied_filler,20260522,2,varied_filler,0,3,320,1.0
R2P4_varied_filler,20260522,2,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260522,2,varied_filler,1,1,0,0.0
R2P4_varied_filler,20260522,2,varied_filler,1,2,0,0.0
R2P4_varied_filler,20260522,2,varied_filler,1,3,320,1.0
R2P4_varied_filler,20260522,2,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260522,2,varied_filler,2,1,0,0.0
R2P4_varied_filler,20260522,2,varied_filler,2,2,0,0.0
R2P4_varied_filler,20260522,2,varied_filler,2,3,320,1.0
R2P4_varied_filler,20260522,2,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260522,2,varied_filler,3,1,0,0.0
R2P4_varied_filler,20260522,2,varied_filler,3,2,0,0.0
R2P4_varied_filler,20260522,2,varied_filler,3,3,320,1.0
R2P4_varied_filler,20260522,5,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260522,5,varied_filler,0,1,0,0.0
R2P4_varied_filler,20260522,5,varied_filler,0,2,0,0.0
R2P4_varied_filler,20260522,5,varied_filler,0,3,320,1.0
R2P4_varied_filler,20260522,5,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260522,5,varied_filler,1,1,0,0.0
R2P4_varied_filler,20260522,5,varied_filler,1,2,0,0.0
R2P4_varied_filler,20260522,5,varied_filler,1,3,320,1.0
R2P4_varied_filler,20260522,5,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260522,5,varied_filler,2,1,0,0.0
R2P4_varied_filler,20260522,5,varied_filler,2,2,0,0.0
R2P4_varied_filler,20260522,5,varied_filler,2,3,320,1.0
R2P4_varied_filler,20260522,5,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260522,5,varied_filler,3,1,0,0.0
R2P4_varied_filler,20260522,5,varied_filler,3,2,0,0.0
R2P4_varied_filler,20260522,5,varied_filler,3,3,320,1.0
R2P4_varied_filler,20260522,10,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260522,10,varied_filler,0,1,0,0.0
R2P4_varied_filler,20260522,10,varied_filler,0,2,0,0.0
R2P4_varied_filler,20260522,10,varied_filler,0,3,320,1.0
R2P4_varied_filler,20260522,10,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260522,10,varied_filler,1,1,0,0.0
R2P4_varied_filler,20260522,10,varied_filler,1,2,0,0.0
R2P4_varied_filler,20260522,10,varied_filler,1,3,320,1.0
R2P4_varied_filler,20260522,10,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260522,10,varied_filler,2,1,0,0.0
R2P4_varied_filler,20260522,10,varied_filler,2,2,0,0.0
R2P4_varied_filler,20260522,10,varied_filler,2,3,320,1.0
R2P4_varied_filler,20260522,10,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260522,10,varied_filler,3,1,0,0.0
R2P4_varied_filler,20260522,10,varied_filler,3,2,0,0.0
R2P4_varied_filler,20260522,10,varied_filler,3,3,320,1.0
R2P4_varied_filler,20260522,20,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260522,20,varied_filler,0,1,0,0.0
R2P4_varied_filler,20260522,20,varied_filler,0,2,0,0.0
R2P4_varied_filler,20260522,20,varied_filler,0,3,320,1.0
R2P4_varied_filler,20260522,20,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260522,20,varied_filler,1,1,0,0.0
R2P4_varied_filler,20260522,20,varied_filler,1,2,0,0.0
R2P4_varied_filler,20260522,20,varied_filler,1,3,320,1.0
R2P4_varied_filler,20260522,20,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260522,20,varied_filler,2,1,0,0.0
R2P4_varied_filler,20260522,20,varied_filler,2,2,0,0.0
R2P4_varied_filler,20260522,20,varied_filler,2,3,320,1.0
R2P4_varied_filler,20260522,20,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260522,20,varied_filler,3,1,0,0.0
R2P4_varied_filler,20260522,20,varied_filler,3,2,0,0.0
R2P4_varied_filler,20260522,20,varied_filler,3,3,320,1.0
R2P4_varied_filler,20260522,50,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260522,50,varied_filler,0,1,0,0.0
R2P4_varied_filler,20260522,50,varied_filler,0,2,0,0.0
R2P4_varied_filler,20260522,50,varied_filler,0,3,320,1.0
R2P4_varied_filler,20260522,50,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260522,50,varied_filler,1,1,0,0.0
R2P4_varied_filler,20260522,50,varied_filler,1,2,0,0.0
R2P4_varied_filler,20260522,50,varied_filler,1,3,320,1.0
R2P4_varied_filler,20260522,50,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260522,50,varied_filler,2,1,0,0.0
R2P4_varied_filler,20260522,50,varied_filler,2,2,0,0.0
R2P4_varied_filler,20260522,50,varied_filler,2,3,320,1.0
R2P4_varied_filler,20260522,50,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260522,50,varied_filler,3,1,0,0.0
R2P4_varied_filler,20260522,50,varied_filler,3,2,0,0.0
R2P4_varied_filler,20260522,50,varied_filler,3,3,320,1.0
R2P4_varied_filler,20260522,1600,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260522,1600,varied_filler,0,1,0,0.0
R2P4_varied_filler,20260522,1600,varied_filler,0,2,0,0.0
R2P4_varied_filler,20260522,1600,varied_filler,0,3,320,1.0
R2P4_varied_filler,20260522,1600,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260522,1600,varied_filler,1,1,0,0.0
R2P4_varied_filler,20260522,1600,varied_filler,1,2,0,0.0
R2P4_varied_filler,20260522,1600,varied_filler,1,3,320,1.0
R2P4_varied_filler,20260522,1600,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260522,1600,varied_filler,2,1,0,0.0
R2P4_varied_filler,20260522,1600,varied_filler,2,2,0,0.0
R2P4_varied_filler,20260522,1600,varied_filler,2,3,320,1.0
R2P4_varied_filler,20260522,1600,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260522,1600,varied_filler,3,1,0,0.0
R2P4_varied_filler,20260522,1600,varied_filler,3,2,0,0.0
R2P4_varied_filler,20260522,1600,varied_filler,3,3,320,1.0
R2P4_varied_filler,20260523,0,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260523,0,varied_filler,0,1,0,0.0
R2P4_varied_filler,20260523,0,varied_filler,0,2,320,1.0
R2P4_varied_filler,20260523,0,varied_filler,0,3,0,0.0
R2P4_varied_filler,20260523,0,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260523,0,varied_filler,1,1,0,0.0
R2P4_varied_filler,20260523,0,varied_filler,1,2,320,1.0
R2P4_varied_filler,20260523,0,varied_filler,1,3,0,0.0
R2P4_varied_filler,20260523,0,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260523,0,varied_filler,2,1,0,0.0
R2P4_varied_filler,20260523,0,varied_filler,2,2,320,1.0
R2P4_varied_filler,20260523,0,varied_filler,2,3,0,0.0
R2P4_varied_filler,20260523,0,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260523,0,varied_filler,3,1,0,0.0
R2P4_varied_filler,20260523,0,varied_filler,3,2,320,1.0
R2P4_varied_filler,20260523,0,varied_filler,3,3,0,0.0
R2P4_varied_filler,20260523,1,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260523,1,varied_filler,0,1,0,0.0
R2P4_varied_filler,20260523,1,varied_filler,0,2,320,1.0
R2P4_varied_filler,20260523,1,varied_filler,0,3,0,0.0
R2P4_varied_filler,20260523,1,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260523,1,varied_filler,1,1,0,0.0
R2P4_varied_filler,20260523,1,varied_filler,1,2,320,1.0
R2P4_varied_filler,20260523,1,varied_filler,1,3,0,0.0
R2P4_varied_filler,20260523,1,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260523,1,varied_filler,2,1,36,0.1125
R2P4_varied_filler,20260523,1,varied_filler,2,2,284,0.8875
R2P4_varied_filler,20260523,1,varied_filler,2,3,0,0.0
R2P4_varied_filler,20260523,1,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260523,1,varied_filler,3,1,0,0.0
R2P4_varied_filler,20260523,1,varied_filler,3,2,316,0.9875
R2P4_varied_filler,20260523,1,varied_filler,3,3,4,0.0125
R2P4_varied_filler,20260523,2,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260523,2,varied_filler,0,1,0,0.0
R2P4_varied_filler,20260523,2,varied_filler,0,2,320,1.0
R2P4_varied_filler,20260523,2,varied_filler,0,3,0,0.0
R2P4_varied_filler,20260523,2,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260523,2,varied_filler,1,1,0,0.0
R2P4_varied_filler,20260523,2,varied_filler,1,2,316,0.9875
R2P4_varied_filler,20260523,2,varied_filler,1,3,4,0.0125
R2P4_varied_filler,20260523,2,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260523,2,varied_filler,2,1,36,0.1125
R2P4_varied_filler,20260523,2,varied_filler,2,2,284,0.8875
R2P4_varied_filler,20260523,2,varied_filler,2,3,0,0.0
R2P4_varied_filler,20260523,2,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260523,2,varied_filler,3,1,0,0.0
R2P4_varied_filler,20260523,2,varied_filler,3,2,308,0.9625
R2P4_varied_filler,20260523,2,varied_filler,3,3,12,0.0375
R2P4_varied_filler,20260523,5,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260523,5,varied_filler,0,1,0,0.0
R2P4_varied_filler,20260523,5,varied_filler,0,2,320,1.0
R2P4_varied_filler,20260523,5,varied_filler,0,3,0,0.0
R2P4_varied_filler,20260523,5,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260523,5,varied_filler,1,1,0,0.0
R2P4_varied_filler,20260523,5,varied_filler,1,2,320,1.0
R2P4_varied_filler,20260523,5,varied_filler,1,3,0,0.0
R2P4_varied_filler,20260523,5,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260523,5,varied_filler,2,1,0,0.0
R2P4_varied_filler,20260523,5,varied_filler,2,2,320,1.0
R2P4_varied_filler,20260523,5,varied_filler,2,3,0,0.0
R2P4_varied_filler,20260523,5,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260523,5,varied_filler,3,1,0,0.0
R2P4_varied_filler,20260523,5,varied_filler,3,2,320,1.0
R2P4_varied_filler,20260523,5,varied_filler,3,3,0,0.0
R2P4_varied_filler,20260523,10,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260523,10,varied_filler,0,1,0,0.0
R2P4_varied_filler,20260523,10,varied_filler,0,2,320,1.0
R2P4_varied_filler,20260523,10,varied_filler,0,3,0,0.0
R2P4_varied_filler,20260523,10,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260523,10,varied_filler,1,1,0,0.0
R2P4_varied_filler,20260523,10,varied_filler,1,2,320,1.0
R2P4_varied_filler,20260523,10,varied_filler,1,3,0,0.0
R2P4_varied_filler,20260523,10,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260523,10,varied_filler,2,1,0,0.0
R2P4_varied_filler,20260523,10,varied_filler,2,2,320,1.0
R2P4_varied_filler,20260523,10,varied_filler,2,3,0,0.0
R2P4_varied_filler,20260523,10,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260523,10,varied_filler,3,1,0,0.0
R2P4_varied_filler,20260523,10,varied_filler,3,2,320,1.0
R2P4_varied_filler,20260523,10,varied_filler,3,3,0,0.0
R2P4_varied_filler,20260523,20,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260523,20,varied_filler,0,1,0,0.0
R2P4_varied_filler,20260523,20,varied_filler,0,2,320,1.0
R2P4_varied_filler,20260523,20,varied_filler,0,3,0,0.0
R2P4_varied_filler,20260523,20,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260523,20,varied_filler,1,1,0,0.0
R2P4_varied_filler,20260523,20,varied_filler,1,2,320,1.0
R2P4_varied_filler,20260523,20,varied_filler,1,3,0,0.0
R2P4_varied_filler,20260523,20,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260523,20,varied_filler,2,1,0,0.0
R2P4_varied_filler,20260523,20,varied_filler,2,2,320,1.0
R2P4_varied_filler,20260523,20,varied_filler,2,3,0,0.0
R2P4_varied_filler,20260523,20,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260523,20,varied_filler,3,1,0,0.0
R2P4_varied_filler,20260523,20,varied_filler,3,2,320,1.0
R2P4_varied_filler,20260523,20,varied_filler,3,3,0,0.0
R2P4_varied_filler,20260523,50,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260523,50,varied_filler,0,1,0,0.0
R2P4_varied_filler,20260523,50,varied_filler,0,2,320,1.0
R2P4_varied_filler,20260523,50,varied_filler,0,3,0,0.0
R2P4_varied_filler,20260523,50,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260523,50,varied_filler,1,1,0,0.0
R2P4_varied_filler,20260523,50,varied_filler,1,2,320,1.0
R2P4_varied_filler,20260523,50,varied_filler,1,3,0,0.0
R2P4_varied_filler,20260523,50,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260523,50,varied_filler,2,1,0,0.0
R2P4_varied_filler,20260523,50,varied_filler,2,2,320,1.0
R2P4_varied_filler,20260523,50,varied_filler,2,3,0,0.0
R2P4_varied_filler,20260523,50,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260523,50,varied_filler,3,1,0,0.0
R2P4_varied_filler,20260523,50,varied_filler,3,2,320,1.0
R2P4_varied_filler,20260523,50,varied_filler,3,3,0,0.0
R2P4_varied_filler,20260523,1600,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260523,1600,varied_filler,0,1,0,0.0
R2P4_varied_filler,20260523,1600,varied_filler,0,2,320,1.0
R2P4_varied_filler,20260523,1600,varied_filler,0,3,0,0.0
R2P4_varied_filler,20260523,1600,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260523,1600,varied_filler,1,1,0,0.0
R2P4_varied_filler,20260523,1600,varied_filler,1,2,320,1.0
R2P4_varied_filler,20260523,1600,varied_filler,1,3,0,0.0
R2P4_varied_filler,20260523,1600,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260523,1600,varied_filler,2,1,0,0.0
R2P4_varied_filler,20260523,1600,varied_filler,2,2,320,1.0
R2P4_varied_filler,20260523,1600,varied_filler,2,3,0,0.0
R2P4_varied_filler,20260523,1600,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260523,1600,varied_filler,3,1,0,0.0
R2P4_varied_filler,20260523,1600,varied_filler,3,2,320,1.0
R2P4_varied_filler,20260523,1600,varied_filler,3,3,0,0.0
R2P4_varied_filler,20260524,0,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260524,0,varied_filler,0,1,320,1.0
R2P4_varied_filler,20260524,0,varied_filler,0,2,0,0.0
R2P4_varied_filler,20260524,0,varied_filler,0,3,0,0.0
R2P4_varied_filler,20260524,0,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260524,0,varied_filler,1,1,320,1.0
R2P4_varied_filler,20260524,0,varied_filler,1,2,0,0.0
R2P4_varied_filler,20260524,0,varied_filler,1,3,0,0.0
R2P4_varied_filler,20260524,0,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260524,0,varied_filler,2,1,320,1.0
R2P4_varied_filler,20260524,0,varied_filler,2,2,0,0.0
R2P4_varied_filler,20260524,0,varied_filler,2,3,0,0.0
R2P4_varied_filler,20260524,0,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260524,0,varied_filler,3,1,320,1.0
R2P4_varied_filler,20260524,0,varied_filler,3,2,0,0.0
R2P4_varied_filler,20260524,0,varied_filler,3,3,0,0.0
R2P4_varied_filler,20260524,1,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260524,1,varied_filler,0,1,320,1.0
R2P4_varied_filler,20260524,1,varied_filler,0,2,0,0.0
R2P4_varied_filler,20260524,1,varied_filler,0,3,0,0.0
R2P4_varied_filler,20260524,1,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260524,1,varied_filler,1,1,320,1.0
R2P4_varied_filler,20260524,1,varied_filler,1,2,0,0.0
R2P4_varied_filler,20260524,1,varied_filler,1,3,0,0.0
R2P4_varied_filler,20260524,1,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260524,1,varied_filler,2,1,320,1.0
R2P4_varied_filler,20260524,1,varied_filler,2,2,0,0.0
R2P4_varied_filler,20260524,1,varied_filler,2,3,0,0.0
R2P4_varied_filler,20260524,1,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260524,1,varied_filler,3,1,320,1.0
R2P4_varied_filler,20260524,1,varied_filler,3,2,0,0.0
R2P4_varied_filler,20260524,1,varied_filler,3,3,0,0.0
R2P4_varied_filler,20260524,2,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260524,2,varied_filler,0,1,320,1.0
R2P4_varied_filler,20260524,2,varied_filler,0,2,0,0.0
R2P4_varied_filler,20260524,2,varied_filler,0,3,0,0.0
R2P4_varied_filler,20260524,2,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260524,2,varied_filler,1,1,320,1.0
R2P4_varied_filler,20260524,2,varied_filler,1,2,0,0.0
R2P4_varied_filler,20260524,2,varied_filler,1,3,0,0.0
R2P4_varied_filler,20260524,2,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260524,2,varied_filler,2,1,320,1.0
R2P4_varied_filler,20260524,2,varied_filler,2,2,0,0.0
R2P4_varied_filler,20260524,2,varied_filler,2,3,0,0.0
R2P4_varied_filler,20260524,2,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260524,2,varied_filler,3,1,320,1.0
R2P4_varied_filler,20260524,2,varied_filler,3,2,0,0.0
R2P4_varied_filler,20260524,2,varied_filler,3,3,0,0.0
R2P4_varied_filler,20260524,5,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260524,5,varied_filler,0,1,320,1.0
R2P4_varied_filler,20260524,5,varied_filler,0,2,0,0.0
R2P4_varied_filler,20260524,5,varied_filler,0,3,0,0.0
R2P4_varied_filler,20260524,5,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260524,5,varied_filler,1,1,320,1.0
R2P4_varied_filler,20260524,5,varied_filler,1,2,0,0.0
R2P4_varied_filler,20260524,5,varied_filler,1,3,0,0.0
R2P4_varied_filler,20260524,5,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260524,5,varied_filler,2,1,320,1.0
R2P4_varied_filler,20260524,5,varied_filler,2,2,0,0.0
R2P4_varied_filler,20260524,5,varied_filler,2,3,0,0.0
R2P4_varied_filler,20260524,5,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260524,5,varied_filler,3,1,320,1.0
R2P4_varied_filler,20260524,5,varied_filler,3,2,0,0.0
R2P4_varied_filler,20260524,5,varied_filler,3,3,0,0.0
R2P4_varied_filler,20260524,10,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260524,10,varied_filler,0,1,320,1.0
R2P4_varied_filler,20260524,10,varied_filler,0,2,0,0.0
R2P4_varied_filler,20260524,10,varied_filler,0,3,0,0.0
R2P4_varied_filler,20260524,10,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260524,10,varied_filler,1,1,320,1.0
R2P4_varied_filler,20260524,10,varied_filler,1,2,0,0.0
R2P4_varied_filler,20260524,10,varied_filler,1,3,0,0.0
R2P4_varied_filler,20260524,10,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260524,10,varied_filler,2,1,320,1.0
R2P4_varied_filler,20260524,10,varied_filler,2,2,0,0.0
R2P4_varied_filler,20260524,10,varied_filler,2,3,0,0.0
R2P4_varied_filler,20260524,10,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260524,10,varied_filler,3,1,320,1.0
R2P4_varied_filler,20260524,10,varied_filler,3,2,0,0.0
R2P4_varied_filler,20260524,10,varied_filler,3,3,0,0.0
R2P4_varied_filler,20260524,20,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260524,20,varied_filler,0,1,320,1.0
R2P4_varied_filler,20260524,20,varied_filler,0,2,0,0.0
R2P4_varied_filler,20260524,20,varied_filler,0,3,0,0.0
R2P4_varied_filler,20260524,20,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260524,20,varied_filler,1,1,320,1.0
R2P4_varied_filler,20260524,20,varied_filler,1,2,0,0.0
R2P4_varied_filler,20260524,20,varied_filler,1,3,0,0.0
R2P4_varied_filler,20260524,20,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260524,20,varied_filler,2,1,320,1.0
R2P4_varied_filler,20260524,20,varied_filler,2,2,0,0.0
R2P4_varied_filler,20260524,20,varied_filler,2,3,0,0.0
R2P4_varied_filler,20260524,20,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260524,20,varied_filler,3,1,320,1.0
R2P4_varied_filler,20260524,20,varied_filler,3,2,0,0.0
R2P4_varied_filler,20260524,20,varied_filler,3,3,0,0.0
R2P4_varied_filler,20260524,50,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260524,50,varied_filler,0,1,320,1.0
R2P4_varied_filler,20260524,50,varied_filler,0,2,0,0.0
R2P4_varied_filler,20260524,50,varied_filler,0,3,0,0.0
R2P4_varied_filler,20260524,50,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260524,50,varied_filler,1,1,320,1.0
R2P4_varied_filler,20260524,50,varied_filler,1,2,0,0.0
R2P4_varied_filler,20260524,50,varied_filler,1,3,0,0.0
R2P4_varied_filler,20260524,50,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260524,50,varied_filler,2,1,320,1.0
R2P4_varied_filler,20260524,50,varied_filler,2,2,0,0.0
R2P4_varied_filler,20260524,50,varied_filler,2,3,0,0.0
R2P4_varied_filler,20260524,50,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260524,50,varied_filler,3,1,320,1.0
R2P4_varied_filler,20260524,50,varied_filler,3,2,0,0.0
R2P4_varied_filler,20260524,50,varied_filler,3,3,0,0.0
R2P4_varied_filler,20260524,1600,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260524,1600,varied_filler,0,1,320,1.0
R2P4_varied_filler,20260524,1600,varied_filler,0,2,0,0.0
R2P4_varied_filler,20260524,1600,varied_filler,0,3,0,0.0
R2P4_varied_filler,20260524,1600,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260524,1600,varied_filler,1,1,320,1.0
R2P4_varied_filler,20260524,1600,varied_filler,1,2,0,0.0
R2P4_varied_filler,20260524,1600,varied_filler,1,3,0,0.0
R2P4_varied_filler,20260524,1600,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260524,1600,varied_filler,2,1,320,1.0
R2P4_varied_filler,20260524,1600,varied_filler,2,2,0,0.0
R2P4_varied_filler,20260524,1600,varied_filler,2,3,0,0.0
R2P4_varied_filler,20260524,1600,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260524,1600,varied_filler,3,1,320,1.0
R2P4_varied_filler,20260524,1600,varied_filler,3,2,0,0.0
R2P4_varied_filler,20260524,1600,varied_filler,3,3,0,0.0
R2P4_varied_filler,20260525,0,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260525,0,varied_filler,0,1,0,0.0
R2P4_varied_filler,20260525,0,varied_filler,0,2,320,1.0
R2P4_varied_filler,20260525,0,varied_filler,0,3,0,0.0
R2P4_varied_filler,20260525,0,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260525,0,varied_filler,1,1,0,0.0
R2P4_varied_filler,20260525,0,varied_filler,1,2,320,1.0
R2P4_varied_filler,20260525,0,varied_filler,1,3,0,0.0
R2P4_varied_filler,20260525,0,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260525,0,varied_filler,2,1,4,0.0125
R2P4_varied_filler,20260525,0,varied_filler,2,2,316,0.9875
R2P4_varied_filler,20260525,0,varied_filler,2,3,0,0.0
R2P4_varied_filler,20260525,0,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260525,0,varied_filler,3,1,60,0.1875
R2P4_varied_filler,20260525,0,varied_filler,3,2,260,0.8125
R2P4_varied_filler,20260525,0,varied_filler,3,3,0,0.0
R2P4_varied_filler,20260525,1,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260525,1,varied_filler,0,1,0,0.0
R2P4_varied_filler,20260525,1,varied_filler,0,2,320,1.0
R2P4_varied_filler,20260525,1,varied_filler,0,3,0,0.0
R2P4_varied_filler,20260525,1,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260525,1,varied_filler,1,1,0,0.0
R2P4_varied_filler,20260525,1,varied_filler,1,2,320,1.0
R2P4_varied_filler,20260525,1,varied_filler,1,3,0,0.0
R2P4_varied_filler,20260525,1,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260525,1,varied_filler,2,1,0,0.0
R2P4_varied_filler,20260525,1,varied_filler,2,2,320,1.0
R2P4_varied_filler,20260525,1,varied_filler,2,3,0,0.0
R2P4_varied_filler,20260525,1,varied_filler,3,0,0,0.0
R2P4_varied_filler,20260525,1,varied_filler,3,1,0,0.0
R2P4_varied_filler,20260525,1,varied_filler,3,2,320,1.0
R2P4_varied_filler,20260525,1,varied_filler,3,3,0,0.0
R2P4_varied_filler,20260525,2,varied_filler,0,0,0,0.0
R2P4_varied_filler,20260525,2,varied_filler,0,1,0,0.0
R2P4_varied_filler,20260525,2,varied_filler,0,2,320,1.0
R2P4_varied_filler,20260525,2,varied_filler,0,3,0,0.0
R2P4_varied_filler,20260525,2,varied_filler,1,0,0,0.0
R2P4_varied_filler,20260525,2,varied_filler,1,1,0,0.0
R2P4_varied_filler,20260525,2,varied_filler,1,2,320,1.0
R2P4_varied_filler,20260525,2,varied_filler,1,3,0,0.0
R2P4_varied_filler,20260525,2,varied_filler,2,0,0,0.0
R2P4_varied_filler,20260525,2,varied_filler,2,1,0,0.0
R2P4_varied_filler,20260525,2,varied_filler,2,2,320,1.0
