role,band,band_index,b,q,j,e,q_enrichment,j_enrichment,layer,split,floor_ratio
coarse,F13,13,0.005609401036053896,0.014712416168057282,0.2639099657535553,0.600445510432395,1.129988230890619,0.987324766647187,19,confirmation,1e-06
coarse,F14,14,0.005026209633797407,0.0131828139314418,0.26493871212005615,0.5380191199930295,1.0125070160054577,0.9911734533132793,19,confirmation,1e-06
coarse,F15,15,0.004434472881257534,0.011630798495147178,0.24785257875919342,0.4746780120678308,0.893304353632356,0.9272517950869672,19,confirmation,1e-06
coarse,F16,16,0.003607503604143858,0.009461811709459651,0.24164476990699768,0.3861569763071672,0.7267151603423042,0.9040274980852087,19,confirmation,1e-06
fine,F1,1,0.02603469043970108,0.002831358756952328,0.28283846378326416,2.84505948822479,0.21594060192707365,1.0375794587728844,19,confirmation,1e-06
fine,F2,2,0.015372395515441895,0.005823525013739647,0.30164533853530884,1.679888601681193,0.44414558689055683,1.1065715847568136,19,confirmation,1e-06
fine,F3,3,0.012388351373374462,0.00807147798051648,0.2613470256328583,1.3537935739975058,0.6155912984442741,0.9587391395812325,19,confirmation,1e-06
fine,F4,4,0.011071214452385902,0.01045686080189957,0.28820526599884033,1.2098574322166429,0.797518438906834,1.0572673175729015,19,confirmation,1e-06
fine,F5,5,0.009776884689927101,0.012199139679310765,0.25796619057655334,1.0684136466604421,0.9303976611492221,0.9463367068958063,19,confirmation,1e-06
fine,F6,6,0.00905688852071762,0.014257972380919061,0.25438857078552246,0.9897327828553086,1.0874196463571264,0.9332123787658194,19,confirmation,1e-06
fine,F7,7,0.008435293100774288,0.016247873095738625,0.2872281074523926,0.9218051095287209,1.2391843625302825,1.053682657897563,19,confirmation,1e-06
fine,F8,8,0.007893257774412632,0.01830859373089953,0.2801300585269928,0.8625717281374591,1.3963503356756912,1.0276438028428159,19,confirmation,1e-06
fine,F9,9,0.00717167928814888,0.01874319036156869,0.2795587182044983,0.7837179494225416,1.429495926213004,1.0255478680302041,19,confirmation,1e-06
fine,F10,10,0.006965501233935356,0.018269214849795545,0.2624759376049042,0.7611869025962884,1.393347007585272,0.9628804994843013,19,confirmation,1e-06
fine,F11,11,0.006449318490922451,0.01691536444245076,0.259493887424469,0.7047786801106737,1.2900922465404607,0.95194099015851,19,confirmation,1e-06
fine,F12,12,0.006266401149332523,0.01643560555803624,0.2542107105255127,0.6847895537004096,1.2535022446461594,0.9325599068571205,19,confirmation,1e-06
fine,F13,13,0.005630947183817625,0.014768927691285459,0.2696180045604706,0.6153474246262992,1.1263889210940092,0.9890808325901792,19,confirmation,1e-06
fine,F14,14,0.005184033885598183,0.013596755665734546,0.28087925910949707,0.5665089365152933,1.0369903126915903,1.0303922095641267,19,confirmation,1e-06
fine,F15,15,0.004717663861811161,0.012373555938610078,0.26795756816864014,0.5155442260159693,0.9436999499978113,0.9829896006208159,19,confirmation,1e-06
fine,F16,16,0.003998968750238419,0.01048855216488648,0.2735690474510193,0.43700554121552565,0.7999354593506329,1.0035750456089056,19,confirmation,1e-06
coarse,F1,1,0.026903485879302025,0.002657416463514439,0.20690052211284637,3.1366843465352696,0.22366558259018984,0.9268000497446706,19,design,1e-06
coarse,F2,2,0.013621613383293152,0.005184326651255065,0.21830005943775177,1.588147412034899,0.43634690185417807,0.9778636799950873,19,design,1e-06
coarse,F3,3,0.01267451886087656,0.008185397099428313,0.24146974086761475,1.4777254177817702,0.6889366556247106,1.0816510541518964,19,design,1e-06
coarse,F4,4,0.009983773343265057,0.00943818577187645,0.22977344691753387,1.1640107049944877,0.7943795593368862,1.0292581181454283,19,design,1e-06
coarse,F5,5,0.009279756806790829,0.011605247955014894,0.25610169768333435,1.0819292357169468,0.9767737125889571,1.147194138172122,19,design,1e-06
coarse,F6,6,0.008568590506911278,0.01347888304296172,0.21028093993663788,0.9990141736828567,1.1344711187955967,0.9419424542937465,19,design,1e-06
coarse,F7,7,0.007963898591697216,0.01531728852853063,0.24009039998054504,0.92851298757494,1.2892033708201718,1.07547236890888,19,design,1e-06
coarse,F8,8,0.0073190126568078995,0.01697590462266213,0.22121648490428925,0.8533255703627969,1.4288033695711282,0.990927655087375,19,design,1e-06
coarse,F9,9,0.0065526594407856464,0.017122508292653986,0.21500158309936523,0.7639762515645473,1.4411424950747098,0.9630883280371502,19,design,1e-06
coarse,F10,10,0.006055738776922226,0.015883077458531313,0.218478724360466,0.7060401434035798,1.336823874564746,0.9786640001565263,19,design,1e-06
coarse,F11,11,0.0055808089673519135,0.014637424585820877,0.2171943187713623,0.6506679546074703,1.2319815665166274,0.9729105726072986,19,design,1e-06
coarse,F12,12,0.005727121606469154,0.015021174177341456,0.22590318322181702,0.6677265828788496,1.2642804467014386,1.0119214746750025,19,design,1e-06
coarse,F13,13,0.005060809664428234,0.01327356198170572,0.22347761690616608,0.5900411019755291,1.1171899528909024,1.0010562774340879,19,design,1e-06
coarse,F14,14,0.0046301838010549545,0.012144111743006001,0.2393580824136734,0.5398343216751599,1.0221280199519787,1.072191990732573,19,design,1e-06
coarse,F15,15,0.0040431395173072815,0.01060440272620732,0.19828230142593384,0.4713906774643188,0.8925360199813748,0.8881951816671282,19,design,1e-06
coarse,F16,16,0.003267618827521801,0.008570356403402632,0.210039883852005,0.3809725205393151,0.7213373531364058,0.9408626561910275,19,design,1e-06
fine,F1,1,0.021010227501392365,0.0023097125779075137,0.14646907150745392,2.8499784289313825,0.21977338622903017,0.7918290515698574,19,design,1e-06
fine,F2,2,0.012496251612901688,0.00473552494107088,0.18928205966949463,1.6950814805269783,0.4505938798731561,1.0232811080505664,19,design,1e-06
fine,F3,3,0.010191142559051514,0.006618283233621316,0.18228186666965485,1.3823999029775655,0.6297417831068394,0.9854372402167555,19,design,1e-06
fine,F4,4,0.009039311669766903,0.008538112417029904,0.1983274519443512,1.226157273619057,0.8124170495684632,1.0721815640469199,19,design,1e-06
fine,F5,5,0.007955662906169891,0.009923925024676716,0.21202951669692993,1.0791633583658795,0.9442796598233474,1.1462565399166962,19,design,1e-06
fine,F6,6,0.007143624592572451,0.011250012903838346,0.16125930845737457,0.969012638814406,1.0704593526683566,0.8717868145024444,19,design,1e-06
fine,F7,7,0.006757557392120361,0.012998898783347803,0.19328676164150238,0.9166437059538044,1.2368690503702842,1.044930998581575,19,design,1e-06
fine,F8,8,0.006244126241654158,0.014489710552253489,0.17613720893859863,0.8469982105172066,1.3787225233159608,0.9522184968101925,19,design,1e-06
fine,F9,9,0.005907445680350065,0.015436151199079175,0.18191060423851013,0.80132843673234,1.4687780859895274,0.9834301517870191,19,design,1e-06
fine,F10,10,0.0054929982870817184,0.014407112243461579,0.18687736988067627,0.7451098103198771,1.3708631428053197,1.0102810718299309,19,design,1e-06
fine,F11,11,0.00517874862998724,0.01358289366497398,0.19076330959796906,0.702482725774553,1.2924372340062247,1.0312889196242345,19,design,1e-06
fine,F12,12,0.004907582886517048,0.01287167810124797,0.18162135779857635,0.6656998532662008,1.2247637692323263,0.9818664514655416,19,design,1e-06
fine,F13,13,0.004543965682387352,0.011917977315925168,0.18973177671432495,0.6163761994366888,1.134017391070606,1.0257123313622036,19,design,1e-06
fine,F14,14,0.00418716948479414,0.010982167095418155,0.20830455422401428,0.5679777960115947,1.0449733329502293,1.1261189540652559,19,design,1e-06
fine,F15,15,0.0038039307110011578,0.009977003525359518,0.17369364202022552,0.5159925312938409,0.9493301764731669,0.9390082862482693,19,design,1e-06
fine,F16,16,0.0030932959634810686,0.008113140394520163,0.18763409554958344,0.4195969210536788,0.7719801825171615,1.014372019922538,19,design,1e-06
coarse,F1,1,0.044882941991090775,0.0032268684290865783,0.30890125036239624,3.4971545390370657,0.21130749197877,1.1712243852504785,20,confirmation,1e-06
coarse,F2,2,0.02016550302505493,0.005850371017716327,0.27952563762664795,1.571240148429554,0.38310431741056666,1.059844344129184,20,confirmation,1e-06
coarse,F3,3,0.017094632610678673,0.008724848869909325,0.2777770757675171,1.331966430352822,0.571335947873219,1.0532145286586079,20,confirmation,1e-06
coarse,F4,4,0.016758475452661514,0.012389682697361251,0.28830909729003906,1.3057739955694057,0.811323062816431,1.0931475506800112,20,confirmation,1e-06
coarse,F5,5,0.013519054278731346,0.013253373539695149,0.265991747379303,1.0533672691005522,0.8678807904552577,1.0085294910284028,20,confirmation,1e-06
coarse,F6,6,0.011568129993975163,0.014137652657153277,0.2638532519340515,0.9013566518128747,0.9257867158518409,1.0004212104361838,20,confirmation,1e-06
coarse,F7,7,0.010845066979527473,0.01616192705472025,0.2655778229236603,0.8450175842114797,1.0583438235947782,1.006960062560465,20,confirmation,1e-06
coarse,F8,8,0.010063065215945244,0.01798061227109863,0.26357269287109375,0.7840861725052364,1.1774381778323837,0.9993574477752892,20,confirmation,1e-06
coarse,F9,9,0.009777002036571503,0.020717202145602603,0.2553223967552185,0.7617969218051188,1.3566403844496577,0.9680757744731772,20,confirmation,1e-06
coarse,F10,10,0.008656645193696022,0.021562066099454283,0.25608691573143005,0.6745018193766517,1.411965256558621,0.970974510774423,20,confirmation,1e-06
coarse,F11,11,0.008376674726605415,0.021996713907179527,0.24313871562480927,0.652687295944195,1.4404276311991915,0.9218803498016669,20,confirmation,1e-06
coarse,F12,12,0.0078039271757006645,0.02049270945079808,0.24513863027095795,0.6080603929714241,1.3419397577122587,0.9294631899463439,20,confirmation,1e-06
coarse,F13,13,0.006839971523731947,0.017961412080952054,0.23781771957874298,0.5329516381936736,1.176180877104279,0.901705357581134,20,confirmation,1e-06
coarse,F14,14,0.007245033513754606,0.01902508221448298,0.26345592737197876,0.5645129466587095,1.2458340015338876,0.9989147218240055,20,confirmation,1e-06
coarse,F15,15,0.00603798171505332,0.015855428501182184,0.2535262405872345,0.4704628133693416,1.0382731445241777,0.9612655012833053,20,confirmation,1e-06
coarse,F16,16,0.005712002515792847,0.014999422040219694,0.2518794536590576,0.4450634169449334,0.9822186191046806,0.9550215737973217,20,confirmation,1e-06
fine,F1,1,0.03937623277306557,0.003007827534481148,0.2778089940547943,3.123693815870704,0.19056601505153184,1.0177702998892881,20,confirmation,1e-06
fine,F2,2,0.019943537190556526,0.005841043629725023,0.28525084257125854,1.5821092928763372,0.3700692262100872,1.045033968663232,20,confirmation,1e-06
fine,F3,3,0.01665978506207466,0.008522398053820233,0.2774141728878021,1.3216111320769772,0.5399509836190148,1.016323848312371,20,confirmation,1e-06
fine,F4,4,0.015089215710759163,0.011183720370687548,0.26252925395965576,1.1970187720517158,0.7085635728978743,0.9617920342763604,20,confirmation,1e-06
fine,F5,5,0.013305611908435822,0.012982775331638375,0.2654440701007843,1.0555265120026054,0.8225457513428988,0.9724706421024749,20,confirmation,1e-06
fine,F6,6,0.012112192809581757,0.014830429784267563,0.2849947512149811,0.9608532637943004,0.9396070330132593,1.044095762262232,20,confirmation,1e-06
fine,F7,7,0.011203957721590996,0.016730350489746224,0.28239426016807556,0.8888034985446865,1.0599797317821795,1.0345687037101017,20,confirmation,1e-06
fine,F8,8,0.010192422196269035,0.018203805274558095,0.2723499536514282,0.8085589692319922,1.1533329588144094,0.997770770329976,20,confirmation,1e-06
fine,F9,9,0.009942634031176567,0.021076123482586563,0.2626035809516907,0.7887434182859719,1.3353135506498928,0.9620643357734038,20,confirmation,1e-06
fine,F10,10,0.009371002204716206,0.023320971456786865,0.28631162643432617,0.743396195468595,1.4775397015630467,1.048920215449825,20,confirmation,1e-06
fine,F11,11,0.008768359199166298,0.02302525802698419,0.25585314631462097,0.6955888737153153,1.4588042756555777,0.9373337041812589,20,confirmation,1e-06
fine,F12,12,0.008297117426991463,0.021787800858593727,0.2639039158821106,0.6582055359540305,1.3804030778894958,0.9668281925973804,20,confirmation,1e-06
fine,F13,13,0.007582738064229488,0.019911878207449968,0.267907053232193,0.6015342334831745,1.261550816556288,0.9814939319668112,20,confirmation,1e-06
fine,F14,14,0.007290478330105543,0.019144419329630992,0.2698652446269989,0.5783494374826933,1.2129271576578695,0.9886678863231598,20,confirmation,1e-06
fine,F15,15,0.006608094088733196,0.017352512201373668,0.286649227142334,0.5242162895224225,1.099397842276648,1.0501570363634205,20,confirmation,1e-06
fine,F16,16,0.0059472257271409035,0.015617107042826409,0.2660549581050873,0.4717899838850147,0.9894483050199281,0.9747086677987041,20,confirmation,1e-06
coarse,F1,1,0.04119906574487686,0.0029990875329343842,0.21159179508686066,3.505525598715488,0.21362425663252996,0.9644886913824301,20,design,1e-06
coarse,F2,2,0.018065914511680603,0.005287283401859895,0.2160612791776657,1.5371835414199209,0.37661187742083346,0.9848617255075272,20,design,1e-06
coarse,F3,3,0.01611180603504181,0.008178824570432838,0.24920880794525146,1.3709133320432425,0.5825756333550843,1.1359565098326285,20,design,1e-06
coarse,F4,4,0.014764325693249702,0.010873951154999516,0.22681652009487152,1.256259595447152,0.7745488274803332,1.0338868223147084,20,design,1e-06
coarse,F5,5,0.012378965504467487,0.012116452928732991,0.24168585240840912,1.053295255048907,0.8630519187918133,1.1016649838399561,20,design,1e-06
coarse,F6,6,0.010588702745735645,0.01296575570484238,0.21737921237945557,0.9009662685611033,0.9235475436143388,0.9908691969626559,20,design,1e-06
coarse,F7,7,0.00985388271510601,0.01470509578037496,0.2106977105140686,0.8384422675613621,1.0474403031908714,0.9604132287245164,20,design,1e-06
coarse,F8,8,0.009064440615475178,0.01620957018504719,0.2117975503206253,0.7712706111433105,1.1546036396361783,0.9654265755573684,20,design,1e-06
coarse,F9,9,0.009201349690556526,0.019493293252274644,0.22925077378749847,0.7829198623755138,1.3885024143535696,1.0449827637122981,20,design,1e-06
coarse,F10,10,0.008038690313696861,0.01997589359416695,0.20488464832305908,0.683992080046494,1.4228779162871452,0.9339158272386513,20,design,1e-06
coarse,F11,11,0.007711844984441996,0.02025090614007336,0.23168373107910156,0.656181627362479,1.4424669913103723,1.0560727957875227,20,design,1e-06
coarse,F12,12,0.007301359437406063,0.019172992223202796,0.21929006278514862,0.6212544374609427,1.3656874519749425,0.9995793343593253,20,design,1e-06
coarse,F13,13,0.00633426196873188,0.016633444368758195,0.19883181154727936,0.5389665294320605,1.1847960919759697,0.9063254728081938,20,design,1e-06
coarse,F14,14,0.006676064804196358,0.017531000833154557,0.22183647751808167,0.5680496789591407,1.2487288149748186,1.011186534026379,20,design,1e-06
coarse,F15,15,0.005530619062483311,0.014523119105579543,0.21376186609268188,0.47058656184915987,1.0344781500523816,0.9743804215591709,20,design,1e-06
coarse,F16,16,0.005220427643507719,0.013708572083945627,0.2053394913673401,0.44419314879328164,0.976458168948818,0.935989116386668,20,design,1e-06
fine,F1,1,0.03266245871782303,0.0025345684752813786,0.15306147933006287,3.2019631546949356,0.20062287229718986,0.8344488926955876,20,design,1e-06
fine,F2,2,0.01640915498137474,0.004796850000227454,0.18466632068157196,1.6086207748154087,0.37969296722889695,1.0067497549701274,20,design,1e-06
fine,F3,3,0.013443111442029476,0.006856001347450103,0.1982029229402542,1.3178538668415718,0.5426843647008368,1.0805475701686862,20,design,1e-06
fine,F4,4,0.012289290316402912,0.009104796913280372,0.1762111485004425,1.204742580171995,0.720686983302793,0.9606544924979826,20,design,1e-06
fine,F5,5,0.010720992460846901,0.010451768122590608,0.19983074069023132,1.0509993487618852,0.8273060135436069,1.0894219827571696,20,design,1e-06
fine,F6,6,0.009744822978973389,0.011936829629086345,0.1890396922826767,0.9553035917247383,0.9448555324762492,1.0305921685274841,20,design,1e-06
fine,F7,7,0.008849898353219032,0.013223069666089897,0.17670243978500366,0.8675724229645932,1.0466674082270706,0.9633328768320908,20,design,1e-06
fine,F8,8,0.008147887885570526,0.014573995153817288,0.17800076305866241,0.7987529972428515,1.1535994379791028,0.9704109765787242,20,design,1e-06
fine,F9,9,0.008100846782326698,0.017162758883784678,0.19109316170215607,0.7941414681279063,1.3585121165159044,1.0417871164057402,20,design,1e-06
fine,F10,10,0.007390012964606285,0.018395757427600336,0.17571371793746948,0.7244570725618765,1.4561096806815708,0.9579426385143249,20,design,1e-06
fine,F11,11,0.006786399520933628,0.017820733045881724,0.19347113370895386,0.6652836948619385,1.4105938288802118,1.054751162726334,20,design,1e-06
fine,F12,12,0.006695627700537443,0.017582371750317672,0.19024346768856049,0.6563851600974822,1.3917264247335432,1.0371548194236502,20,design,1e-06
fine,F13,13,0.006136466283351183,0.016114043124545667,0.18053781986236572,0.6015694993774755,1.275501391063517,0.9842423092551242,20,design,1e-06
fine,F14,14,0.005874490365386009,0.015426107902717479,0.18347157537937164,0.575887500236237,1.221048121600259,1.0002363337041245,20,design,1e-06
fine,F15,15,0.005214891396462917,0.013694035076697277,0.19077709317207336,0.5112257546642773,1.0839465089300762,1.0400639981130266,20,design,1e-06
fine,F16,16,0.004745815880596638,0.012462267074344118,0.173828125,0.4652413867528143,0.9864463478391717,0.9476629068298227,20,design,1e-06
coarse,F1,1,0.058710090816020966,0.0038152654107573175,0.284742534160614,3.1595835410001447,0.1837465250327003,1.12485369615764,21,confirmation,1e-06
coarse,F2,2,0.02875598520040512,0.007122666553009345,0.2642027735710144,1.547552325019577,0.34303386191481844,1.0437129361882433,21,confirmation,1e-06
coarse,F3,3,0.02382739633321762,0.010091436335394907,0.2508147358894348,1.2823119200281958,0.48601241580450777,0.9908245129155616,21,confirmation,1e-06
coarse,F4,4,0.021371155977249146,0.012986261438054428,0.26795390248298645,1.1501251614388093,0.6254297291299086,1.0585314852814935,21,confirmation,1e-06
coarse,F5,5,0.019017037004232407,0.015127606695589707,0.25642356276512146,1.0234342390212587,0.7285587929318575,1.0129817563383714,21,confirmation,1e-06
coarse,F6,6,0.017891567200422287,0.01777200595637897,0.2605690360069275,0.9628651644620905,0.8559153782952383,1.0293581326746788,21,confirmation,1e-06
coarse,F7,7,0.01622830703854561,0.019598516439252624,0.25680413842201233,0.8733539857392544,0.9438817234982618,1.014485191487543,21,confirmation,1e-06
coarse,F8,8,0.01643700897693634,0.02372028489289022,0.2472190111875534,0.8845856360458528,1.14238970362722,0.976619876319207,21,confirmation,1e-06
coarse,F9,9,0.0157912690192461,0.02678533572067256,0.25343701243400574,0.849834040302665,1.290005237022527,1.0011836167010335,21,confirmation,1e-06
coarse,F10,10,0.01405210979282856,0.027904563135260914,0.23814262449741364,0.7562382241390164,1.3439082099512496,0.9407643019272167,21,confirmation,1e-06
coarse,F11,11,0.013185298070311546,0.030684124099860335,0.2572081387042999,0.7095892748094511,1.4777743013958038,1.0160811638354033,21,confirmation,1e-06
coarse,F12,12,0.010880760848522186,0.02845364196468054,0.2493596225976944,0.5855666787891959,1.3703523274667468,0.9850761986731272,21,confirmation,1e-06
coarse,F13,13,0.010847439989447594,0.028506102345625454,0.23956799507141113,0.5837734600010666,1.372878865377672,0.946395119828314,21,confirmation,1e-06
coarse,F14,14,0.011199532076716423,0.02943137053858755,0.23824264109134674,0.6027218954129124,1.4174405922501216,0.9411594098646184,21,confirmation,1e-06
coarse,F15,15,0.010446686297655106,0.027452960365173563,0.24584375321865082,0.5622062174541165,1.322158624859548,0.9711870244481278,21,confirmation,1e-06
coarse,F16,16,0.008663813583552837,0.02276772763425371,0.23966683447360992,0.46625788549141756,1.0965137114418189,0.9467855773594204,21,confirmation,1e-06
fine,F1,1,0.05304702743887901,0.0035077638883109674,0.25947970151901245,2.8980614129117432,0.16592294487067893,1.0150551081602648,21,confirmation,1e-06
fine,F2,2,0.02833770588040352,0.007017644279422032,0.2635450065135956,1.5481435229723985,0.33194600377086525,1.0309581193662443,21,confirmation,1e-06
fine,F3,3,0.023298293352127075,0.009909446808142229,0.24389231204986572,1.2728306977859285,0.4687329731414772,0.9540790117222102,21,confirmation,1e-06
fine,F4,4,0.02095632255077362,0.012765841004496962,0.2667209506034851,1.1448843162966236,0.6038450707230799,1.0433820517694405,21,confirmation,1e-06
fine,F5,5,0.01894485577940941,0.015102283119876318,0.25708499550819397,1.0349940073596828,0.7143625880495637,1.005687290351806,21,confirmation,1e-06
fine,F6,6,0.017570197582244873,0.017450272278335163,0.25765883922576904,0.9598937789494186,0.8254262993199106,1.0079321017701957,21,confirmation,1e-06
fine,F7,7,0.016435280442237854,0.019829889589542536,0.2631741464138031,0.8978910668446515,0.9379860737267597,1.0295073567959796,21,confirmation,1e-06
fine,F8,8,0.017025843262672424,0.024490925419076395,0.2579033076763153,0.9301546526558214,1.1584606597047784,1.0088884345702502,21,confirmation,1e-06
fine,F9,9,0.015093162655830383,0.025589677092913328,0.24005769193172455,0.8245685838299047,1.2104334033698019,0.9390784135405905,21,confirmation,1e-06
fine,F10,10,0.014274202287197113,0.028457019622094428,0.2396436482667923,0.7798271994841994,1.3460633749251998,0.9374587217703652,21,confirmation,1e-06
fine,F11,11,0.013416006229817867,0.031179074963395254,0.26533305644989014,0.7329422937942541,1.4748210258704777,1.0379527675443347,21,confirmation,1e-06
fine,F12,12,0.011954406276345253,0.031227321887879862,0.28184500336647034,0.6530922695652227,1.4771031839764197,1.1025456276610548,21,confirmation,1e-06
fine,F13,13,0.011539595201611519,0.030325027328396967,0.2563059329986572,0.6304303405679871,1.434423181782121,1.0026396863378808,21,confirmation,1e-06
fine,F14,14,0.011486789211630821,0.030186255812153773,0.24275411665439606,0.627545447496269,1.4278590630522463,0.9496265206660984,21,confirmation,1e-06
fine,F15,15,0.010473167523741722,0.027522548328068233,0.24545522034168243,0.5721693398652332,1.3018613607820533,0.9601929313695178,21,confirmation,1e-06
fine,F16,16,0.009016190655529499,0.023693746382356207,0.24924442172050476,0.4925718836998352,1.1207527929345682,0.9750158566037666,21,confirmation,1e-06
coarse,F1,1,0.05511145666241646,0.003652358542413327,0.24991266429424286,3.1685138940693074,0.18760721442866882,1.030556626863724,21,design,1e-06
coarse,F2,2,0.026647355407476425,0.006703832922342307,0.23996800184249878,1.5320320122543798,0.34434938573276413,0.9895481496802658,21,design,1e-06
coarse,F3,3,0.022783387452363968,0.009597155487326703,0.25680309534072876,1.3098815394950272,0.49296792374236176,1.0589704705437026,21,design,1e-06
coarse,F4,4,0.020287930965423584,0.012315138055242003,0.26631221175193787,1.166410671008473,0.632579939515419,1.0981829008575668,21,design,1e-06
coarse,F5,5,0.01738685742020607,0.013842650317157666,0.23418010771274567,0.9996197278467911,0.7110422035937637,0.965680801189355,21,design,1e-06
coarse,F6,6,0.01614038646221161,0.01599606548354996,0.25841784477233887,0.9279565785101364,0.8216546246318042,1.0656291596188228,21,design,1e-06
coarse,F7,7,0.015588092617690563,0.018832188245753577,0.25075972080230713,0.896203639539694,0.9673350349792472,1.0340496059017366,21,design,1e-06
coarse,F8,8,0.015189602971076965,0.02189789607835304,0.23500771820545197,0.8732933399685523,1.1248083224583298,0.9690935913339801,21,design,1e-06
coarse,F9,9,0.014282483607530594,0.02422265313813588,0.24005472660064697,0.8211404759173999,1.2442218989581488,0.9899057737105452,21,design,1e-06
coarse,F10,10,0.01362023688852787,0.027134382493105007,0.23408152163028717,0.7830660344575189,1.3937859209763692,0.9652742650064806,21,design,1e-06
coarse,F11,11,0.011633806861937046,0.027036661712492353,0.22777843475341797,0.6688605403548429,1.3887663909303345,0.9392824331439407,21,design,1e-06
coarse,F12,12,0.010640468448400497,0.02781373655784704,0.22357356548309326,0.6117506986737807,1.4286816526568717,0.9219429521541869,21,design,1e-06
coarse,F13,13,0.010831416584551334,0.028463995139384392,0.2527998387813568,0.622728848392207,1.462082864428362,1.0424623732532066,21,design,1e-06
coarse,F14,14,0.010194873437285423,0.026791216759255797,0.21955403685569763,0.5861321781455634,1.3761588543378676,0.9053677542724425,21,design,1e-06
coarse,F15,15,0.00960373505949974,0.025237759666790385,0.25406572222709656,0.5521459568267418,1.296363906917584,1.0476824551467285,21,design,1e-06
coarse,F16,16,0.008353452198207378,0.021952125272681866,0.23677243292331696,0.4802636503620831,1.127593861712102,0.9763706873233153,21,design,1e-06
fine,F1,1,0.0429915115237236,0.002895622507831062,0.18318791687488556,2.9445684093572675,0.1725550836217764,0.9289282053003274,21,design,1e-06
fine,F2,2,0.02252415381371975,0.005586931731180094,0.1922585815191269,1.542721095786183,0.33293479017230465,0.9749246682363139,21,design,1e-06
fine,F3,3,0.018703892827033997,0.007937737709197503,0.201605886220932,1.2810643310388572,0.4730233276174736,1.0223239461426916,21,design,1e-06
fine,F4,4,0.01672210358083248,0.01015939615906206,0.2119637429714203,1.1453279076951752,0.6054157436035462,1.0748476357294914,21,design,1e-06
fine,F5,5,0.015037640929222107,0.012008902953258009,0.19191256165504456,1.0299559346037652,0.7156310077370522,0.9731700349787077,21,design,1e-06
fine,F6,6,0.014068556018173695,0.01395450395695178,0.21892419457435608,0.9635815105855886,0.8315726896997544,1.11014341247011,21,design,1e-06
fine,F7,7,0.013310456648468971,0.016077208923710323,0.20551738142967224,0.9116578778481267,0.9580682988659304,1.0421587599572815,21,design,1e-06
fine,F8,8,0.01329515129327774,0.01911989165102266,0.19558826088905334,0.9106095856668849,1.1393869517725153,0.9918091502157874,21,design,1e-06
fine,F9,9,0.011833205819129944,0.02005646889160314,0.18769578635692596,0.8104782270147715,1.195199186837531,0.9517871753629648,21,design,1e-06
fine,F10,10,0.011240899562835693,0.02240411541394749,0.18118102848529816,0.7699100722992459,1.3350994469308042,0.9187514684184361,21,design,1e-06
fine,F11,11,0.010324046947062016,0.023992778330542516,0.19144386053085327,0.7071131351188916,1.4297705795382123,0.9707932969189883,21,design,1e-06
fine,F12,12,0.009567787870764732,0.024990616160469874,0.1901710480451584,0.6553155474921839,1.489233437600142,0.9643389879329435,21,design,1e-06
fine,F13,13,0.009229659102857113,0.024254719153562712,0.2070610374212265,0.6321564806674165,1.4453800799126457,1.0499864901607694,21,design,1e-06
fine,F14,14,0.008907879702746868,0.02340911154362862,0.1796475201845169,0.6101172123847997,1.3949888802832842,0.910975196173194,21,design,1e-06
fine,F15,15,0.008456412702798843,0.02222269871609566,0.21705684065818787,0.5791953997106704,1.3242885165061553,1.1006742414046875,21,design,1e-06
fine,F16,16,0.007391057442873716,0.019423038328696657,0.2000407576560974,0.5062272408361664,1.1574519793008728,1.0143873305973057,21,design,1e-06
coarse,F1,1,0.07406362891197205,0.003912879150966287,0.25470513105392456,3.135345963049501,0.17430229643574058,1.0526771253853604,22,confirmation,1e-06
coarse,F2,2,0.037147924304008484,0.007353079162653259,0.24705085158348083,1.572588275962999,0.32754872677520575,1.021042564760286,22,confirmation,1e-06
coarse,F3,3,0.030799321830272675,0.010410250762171145,0.23871344327926636,1.3038319993742336,0.4637328535613603,0.9865846841101062,22,confirmation,1e-06
coarse,F4,4,0.02663445845246315,0.01285658567220083,0.2519778609275818,1.1275202554035437,0.5727067769097967,1.0414055233376573,22,confirmation,1e-06
coarse,F5,5,0.022373585030436516,0.0139524858724686,0.2499821037054062,0.9471441048007389,0.6215245180669413,1.0331572090343146,22,confirmation,1e-06
coarse,F6,6,0.02161954715847969,0.016631372952851123,0.235834002494812,0.9152233140893332,0.7408576617668688,0.9746841721920522,22,confirmation,1e-06
coarse,F7,7,0.021377472206950188,0.019958520246811096,0.23889636993408203,0.9049755213038146,0.8890680693829511,0.9873407061986718,22,confirmation,1e-06
coarse,F8,8,0.0201973095536232,0.022332424929551523,0.24386341869831085,0.8550155306146137,0.9948155309724643,1.0078691446841543,22,confirmation,1e-06
coarse,F9,9,0.020849131047725677,0.027144403481738754,0.24823254346847534,0.8826091811038722,1.2091689213240773,1.025926408330457,22,confirmation,1e-06
coarse,F10,10,0.018024759367108345,0.02734870176447471,0.24791382253170013,0.763044659663802,1.2182695499059646,1.0246091587009092,22,confirmation,1e-06
coarse,F11,11,0.016019552946090698,0.028328505937148307,0.2215973436832428,0.678157975746504,1.2619157016947706,0.9158451334540302,22,confirmation,1e-06
coarse,F12,12,0.015801740810275078,0.03264766392324317,0.23785613477230072,0.6689373041325818,1.4543160101630732,0.983041492612759,22,confirmation,1e-06
