seed,pool,cluster,position,count,fraction,cluster_total
20260629,bottleneck_ae_q32,1,23,3830,0.04132855662983426,92672
20260629,bottleneck_ae_q32,1,24,2621,0.028282544889502763,92672
20260629,bottleneck_ae_q32,1,25,2614,0.02820700966850829,92672
20260629,bottleneck_ae_q32,1,26,2647,0.028563104281767955,92672
20260629,bottleneck_ae_q32,1,27,2538,0.027386912983425413,92672
20260629,bottleneck_ae_q32,1,28,2592,0.02796961325966851,92672
20260629,bottleneck_ae_q32,1,29,2628,0.028358080110497237,92672
20260629,bottleneck_ae_q32,1,30,2584,0.02788328729281768,92672
20260629,bottleneck_ae_q32,1,31,2663,0.028735756215469612,92672
20260629,bottleneck_ae_q32,2,0,2617,0.03516622322556371,74418
20260629,bottleneck_ae_q32,2,1,2723,0.03659060979870461,74418
20260629,bottleneck_ae_q32,2,2,1712,0.0230051869171437,74418
20260629,bottleneck_ae_q32,2,3,2851,0.038310623773818164,74418
20260629,bottleneck_ae_q32,2,4,1773,0.02382488107715875,74418
20260629,bottleneck_ae_q32,2,5,2796,0.03757155526888656,74418
20260629,bottleneck_ae_q32,2,6,1754,0.023569566502727835,74418
20260629,bottleneck_ae_q32,2,7,1771,0.023798005858797603,74418
20260629,bottleneck_ae_q32,2,8,2675,0.03594560455803703,74418
20260629,bottleneck_ae_q32,2,9,2751,0.0369668628557607,74418
20260629,bottleneck_ae_q32,2,10,1766,0.02373081781289473,74418
20260629,bottleneck_ae_q32,2,11,2770,0.03722217743019162,74418
20260629,bottleneck_ae_q32,2,12,1767,0.023744255422075304,74418
20260629,bottleneck_ae_q32,2,13,2782,0.037383428740358514,74418
20260629,bottleneck_ae_q32,2,14,1776,0.023865193904700474,74418
20260629,bottleneck_ae_q32,2,15,1803,0.02422800935257599,74418
20260629,bottleneck_ae_q32,2,16,2635,0.03540810019081405,74418
20260629,bottleneck_ae_q32,2,17,2612,0.035099035179660835,74418
20260629,bottleneck_ae_q32,2,18,1710,0.022978311698782554,74418
20260629,bottleneck_ae_q32,2,19,2751,0.0369668628557607,74418
20260629,bottleneck_ae_q32,2,20,1694,0.022763309951893358,74418
20260629,bottleneck_ae_q32,2,21,2773,0.037262490257733344,74418
20260629,bottleneck_ae_q32,2,22,1727,0.023206751054852322,74418
20260629,bottleneck_ae_q32,2,23,1692,0.02273643473353221,74418
20260629,bottleneck_ae_q32,2,24,2531,0.03401058883603429,74418
20260629,bottleneck_ae_q32,2,25,2588,0.03477653255932704,74418
20260629,bottleneck_ae_q32,2,26,2556,0.03434652906554866,74418
20260629,bottleneck_ae_q32,2,27,2647,0.03556935150098094,74418
20260629,bottleneck_ae_q32,2,28,2600,0.03493778386949394,74418
20260629,bottleneck_ae_q32,2,29,2592,0.034830282996049344,74418
20260629,bottleneck_ae_q32,2,30,2691,0.03616060630492623,74418
20260629,bottleneck_ae_q32,2,31,2532,0.03402402644521487,74418
20260629,bottleneck_ae_q32,3,0,3596,0.030485685461651278,117957
20260629,bottleneck_ae_q32,3,1,3475,0.0294598879252609,117957
20260629,bottleneck_ae_q32,3,2,4493,0.03809015149588409,117957
20260629,bottleneck_ae_q32,3,3,2388,0.02024466542892749,117957
20260629,bottleneck_ae_q32,3,4,3314,0.028094983765270396,117957
20260629,bottleneck_ae_q32,3,5,4466,0.03786125452495401,117957
20260629,bottleneck_ae_q32,3,6,3421,0.029002093983400732,117957
20260629,bottleneck_ae_q32,3,7,4413,0.03741193824868384,117957
20260629,bottleneck_ae_q32,3,8,3560,0.030180489500411165,117957
20260629,bottleneck_ae_q32,3,9,3523,0.02986681587358105,117957
20260629,bottleneck_ae_q32,3,10,4462,0.037827343862593996,117957
20260629,bottleneck_ae_q32,3,11,2404,0.02038030807836754,117957
20260629,bottleneck_ae_q32,3,12,3476,0.029468365590850903,117957
20260629,bottleneck_ae_q32,3,13,4373,0.037072831625083714,117957
20260629,bottleneck_ae_q32,3,14,3440,0.02916316962961079,117957
20260629,bottleneck_ae_q32,3,15,4453,0.037751044872283965,117957
20260629,bottleneck_ae_q32,3,16,3604,0.030553506786371306,117957
20260629,bottleneck_ae_q32,3,17,3583,0.03037547580898124,117957
20260629,bottleneck_ae_q32,3,18,4525,0.03836143679476419,117957
20260629,bottleneck_ae_q32,3,19,2396,0.020312486753647517,117957
20260629,bottleneck_ae_q32,3,20,3396,0.028790152343650652,117957
20260629,bottleneck_ae_q32,3,21,4478,0.037962986512034044,117957
20260629,bottleneck_ae_q32,3,22,3408,0.02889188433073069,117957
20260629,bottleneck_ae_q32,3,23,4495,0.0381071068270641,117957
20260629,bottleneck_ae_q32,3,24,3639,0.030850225082021416,117957
20260629,bottleneck_ae_q32,3,25,3589,0.030426341802521257,117957
20260629,bottleneck_ae_q32,3,26,3622,0.03070610476699136,117957
20260629,bottleneck_ae_q32,3,27,3625,0.03073153776376137,117957
20260629,bottleneck_ae_q32,3,28,3570,0.0302652661563112,117957
20260629,bottleneck_ae_q32,3,29,3593,0.03046025246488127,117957
20260629,bottleneck_ae_q32,3,30,3586,0.030400908805751248,117957
20260629,bottleneck_ae_q32,3,31,3591,0.030443297133701263,117957
20260629,sae_l1_4x,0,0,3309,0.03461224660571954,95602
20260629,sae_l1_4x,0,1,3208,0.033555783351812724,95602
20260629,sae_l1_4x,0,2,2177,0.02277149013618962,95602
20260629,sae_l1_4x,0,3,3224,0.03372314386728311,95602
20260629,sae_l1_4x,0,4,2146,0.022447229137465743,95602
20260629,sae_l1_4x,0,5,3140,0.03284450116106358,95602
20260629,sae_l1_4x,0,6,3218,0.03366038367398171,95602
20260629,sae_l1_4x,0,7,3162,0.03307462186983536,95602
20260629,sae_l1_4x,0,8,3208,0.033555783351812724,95602
20260629,sae_l1_4x,0,9,3217,0.03364992364176482,95602
20260629,sae_l1_4x,0,10,2142,0.022405389008598148,95602
20260629,sae_l1_4x,0,11,3219,0.03367084370619861,95602
20260629,sae_l1_4x,0,12,2099,0.021955607623271478,95602
20260629,sae_l1_4x,0,13,3162,0.03307462186983536,95602
20260629,sae_l1_4x,0,14,3159,0.03304324177318466,95602
20260629,sae_l1_4x,0,15,3217,0.03364992364176482,95602
20260629,sae_l1_4x,0,16,3225,0.03373360389950001,95602
20260629,sae_l1_4x,0,17,3204,0.033513943222945125,95602
20260629,sae_l1_4x,0,18,2176,0.02276103010397272,95602
20260629,sae_l1_4x,0,19,3163,0.03308508190205226,95602
20260629,sae_l1_4x,0,20,2107,0.022039287881006675,95602
20260629,sae_l1_4x,0,21,3014,0.031526537101734274,95602
20260629,sae_l1_4x,0,22,3139,0.03283404112884668,95602
20260629,sae_l1_4x,0,23,3149,0.03293864145101567,95602
20260629,sae_l1_4x,0,24,3141,0.03285496119328048,95602
20260629,sae_l1_4x,0,25,3213,0.03360808351289722,95602
20260629,sae_l1_4x,0,26,3213,0.03360808351289722,95602
20260629,sae_l1_4x,0,27,3208,0.033555783351812724,95602
20260629,sae_l1_4x,0,28,3130,0.03273990083889458,95602
20260629,sae_l1_4x,0,29,3100,0.032426099872387606,95602
20260629,sae_l1_4x,0,30,3206,0.033534863287378924,95602
20260629,sae_l1_4x,0,31,3207,0.033545323319595824,95602
20260629,sae_l1_4x,1,0,2410,0.02749603532270762,87649
20260629,sae_l1_4x,1,1,2403,0.027416171319695603,87649
20260629,sae_l1_4x,1,2,3614,0.041232643840774,87649
20260629,sae_l1_4x,1,3,3644,0.04157491813939691,87649
20260629,sae_l1_4x,1,4,3585,0.04090177868543851,87649
20260629,sae_l1_4x,1,5,2586,0.029504044541295394,87649
20260629,sae_l1_4x,1,6,1587,0.018106310397152277,87649
20260629,sae_l1_4x,1,7,2647,0.030200002281828658,87649
20260629,sae_l1_4x,1,8,2425,0.027667172472019077,87649
20260629,sae_l1_4x,1,9,2434,0.027769854761605952,87649
20260629,sae_l1_4x,1,10,3695,0.04215678444705587,87649
20260629,sae_l1_4x,1,11,3643,0.041563508996109486,87649
20260629,sae_l1_4x,1,12,3663,0.04179169186185809,87649
20260629,sae_l1_4x,1,13,2620,0.029891955413068032,87649
20260629,sae_l1_4x,1,14,1637,0.018676767561523804,87649
20260629,sae_l1_4x,1,15,2582,0.02945840796814567,87649
20260629,sae_l1_4x,1,16,2407,0.027461807892845327,87649
20260629,sae_l1_4x,1,17,2382,0.027176579310659563,87649
20260629,sae_l1_4x,1,18,3702,0.04223664845006789,87649
20260629,sae_l1_4x,1,19,3649,0.041631963855834064,87649
20260629,sae_l1_4x,1,20,3714,0.04237355816951705,87649
20260629,sae_l1_4x,1,21,2731,0.031158370317972823,87649
20260629,sae_l1_4x,1,22,1617,0.018448584695775195,87649
20260629,sae_l1_4x,1,23,2660,0.030348321144565253,87649
20260629,sae_l1_4x,1,24,2446,0.027906764481055116,87649
20260629,sae_l1_4x,1,25,2444,0.027883946194480258,87649
20260629,sae_l1_4x,1,26,2438,0.027815491334755672,87649
20260629,sae_l1_4x,1,27,2424,0.027655763328731646,87649
20260629,sae_l1_4x,1,28,2444,0.027883946194480258,87649
20260629,sae_l1_4x,1,29,2529,0.028853723373911854,87649
20260629,sae_l1_4x,1,30,2450,0.02795240105420484,87649
20260629,sae_l1_4x,1,31,2437,0.02780408219146824,87649
20260629,sae_l1_4x,2,0,2478,0.024781982558604688,99992
20260629,sae_l1_4x,2,1,2555,0.025552044163533082,99992
20260629,sae_l1_4x,2,2,3783,0.03783302664213137,99992
20260629,sae_l1_4x,2,3,2634,0.02634210736858949,99992
20260629,sae_l1_4x,2,4,2779,0.02779222337787023,99992
20260629,sae_l1_4x,2,5,3723,0.037232978638291066,99992
20260629,sae_l1_4x,2,6,4760,0.047603808304664375,99992
20260629,sae_l1_4x,2,7,3805,0.03805304424353948,99992
20260629,sae_l1_4x,2,8,2557,0.025572045763661094,99992
20260629,sae_l1_4x,2,9,2444,0.024441955356428513,99992
20260629,sae_l1_4x,2,10,3748,0.03748299863989119,99992
20260629,sae_l1_4x,2,11,2723,0.027232178574285944,99992
20260629,sae_l1_4x,2,12,2759,0.027592207376590128,99992
20260629,sae_l1_4x,2,13,3796,0.037963037042963436,99992
20260629,sae_l1_4x,2,14,4748,0.04748379870389631,99992
20260629,sae_l1_4x,2,15,3728,0.03728298263861109,99992
20260629,sae_l1_4x,2,16,2507,0.025072005760460838,99992
20260629,sae_l1_4x,2,17,2528,0.025282022561804944,99992
20260629,sae_l1_4x,2,18,3727,0.03727298183854708,99992
20260629,sae_l1_4x,2,19,2752,0.02752220177614209,99992
20260629,sae_l1_4x,2,20,2784,0.027842227378190254,99992
20260629,sae_l1_4x,2,21,3732,0.03732298583886711,99992
20260629,sae_l1_4x,2,22,4786,0.047863829106328505,99992
20260629,sae_l1_4x,2,23,3708,0.03708296663733099,99992
20260629,sae_l1_4x,2,24,2561,0.025612048963917115,99992
20260629,sae_l1_4x,2,25,2574,0.02574205936474918,99992
20260629,sae_l1_4x,2,26,2585,0.025852068165453237,99992
20260629,sae_l1_4x,2,27,2512,0.025122009760780863,99992
20260629,sae_l1_4x,2,28,2538,0.025382030562444997,99992
20260629,sae_l1_4x,2,29,2574,0.02574205936474918,99992
20260629,sae_l1_4x,2,30,2533,0.02533202656212497,99992
20260629,sae_l1_4x,2,31,2571,0.025712056964557164,99992
20260629,sae_l1_4x,3,0,4091,0.03720004000982059,109973
20260629,sae_l1_4x,3,1,4122,0.03748192738217562,109973
20260629,sae_l1_4x,3,2,2714,0.024678784792630918,109973
20260629,sae_l1_4x,3,3,2786,0.025333490947778092,109973
20260629,sae_l1_4x,3,4,3778,0.03435388686313914,109973
20260629,sae_l1_4x,3,5,2839,0.02581542742309476,109973
20260629,sae_l1_4x,3,6,2723,0.024760623062024315,109973
20260629,sae_l1_4x,3,7,2674,0.02431505915088249,109973
20260629,sae_l1_4x,3,8,4098,0.03726369199712657,109973
20260629,sae_l1_4x,3,9,4193,0.03812754039627909,109973
20260629,sae_l1_4x,3,10,2703,0.0245787602411501,109973
20260629,sae_l1_4x,3,11,2703,0.0245787602411501,109973
20260629,sae_l1_4x,3,12,3767,0.03425386231165831,109973
20260629,sae_l1_4x,3,13,2710,0.024642412228456076,109973
20260629,sae_l1_4x,3,14,2744,0.024951579023942242,109973
20260629,sae_l1_4x,3,15,2761,0.025106162421685323,109973
20260629,sae_l1_4x,3,16,4149,0.037727442190355814,109973
20260629,sae_l1_4x,3,17,4174,0.03795477071644858,109973
20260629,sae_l1_4x,3,18,2683,0.024396897420275884,109973
20260629,sae_l1_4x,3,19,2724,0.024769716203068025,109973
20260629,sae_l1_4x,3,20,3683,0.03349003846398661,109973
20260629,sae_l1_4x,3,21,2811,0.025560819473870858,109973
20260629,sae_l1_4x,3,22,2746,0.02496976530602966,109973
20260629,sae_l1_4x,3,23,2771,0.02519709383212243,109973
20260629,sae_l1_4x,3,24,4140,0.03764560392096242,109973
20260629,sae_l1_4x,3,25,4057,0.03689087321433443,109973
20260629,sae_l1_4x,3,26,4052,0.03684540750911587,109973
20260629,sae_l1_4x,3,27,4144,0.03768197648513726,109973
20260629,sae_l1_4x,3,28,4176,0.037972956998536006,109973
20260629,sae_l1_4x,3,29,4085,0.03714548116355833,109973
20260629,sae_l1_4x,3,30,4099,0.03727278513817028,109973
20260629,sae_l1_4x,3,31,4073,0.0370363634710338,109973
20260629,sae_topk_4x,0,5,1024,0.3333333333333333,3072
20260629,sae_topk_4x,0,13,1024,0.3333333333333333,3072
20260629,sae_topk_4x,0,21,1024,0.3333333333333333,3072
20260629,sae_topk_4x,1,6,1024,0.16666666666666666,6144
20260629,sae_topk_4x,1,7,1024,0.16666666666666666,6144
20260629,sae_topk_4x,1,14,1024,0.16666666666666666,6144
20260629,sae_topk_4x,1,15,1024,0.16666666666666666,6144
20260629,sae_topk_4x,1,22,1024,0.16666666666666666,6144
20260629,sae_topk_4x,1,23,1024,0.16666666666666666,6144
20260629,sae_topk_4x,2,0,11809,0.03220343605126807,366700
20260629,sae_topk_4x,2,1,11729,0.031985274065994,366700
20260629,sae_topk_4x,2,2,10898,0.02971911644395964,366700
20260629,sae_topk_4x,2,3,11910,0.032478865557676574,366700
20260629,sae_topk_4x,2,4,11923,0.03251431688028361,366700
20260629,sae_topk_4x,2,5,10940,0.029833651486228525,366700
20260629,sae_topk_4x,2,6,10901,0.029727297518407417,366700
20260629,sae_topk_4x,2,7,10875,0.029656394873193347,366700
20260629,sae_topk_4x,2,8,11748,0.032037087537496595,366700
20260629,sae_topk_4x,2,9,11712,0.03193891464412326,366700
20260629,sae_topk_4x,2,10,10900,0.029724570493591493,366700
20260629,sae_topk_4x,2,11,11947,0.03257976547586583,366700
20260629,sae_topk_4x,2,12,11930,0.032533406053995094,366700
20260629,sae_topk_4x,2,13,10910,0.02975184074175075,366700
20260629,sae_topk_4x,2,14,10901,0.029727297518407417,366700
20260629,sae_topk_4x,2,15,10907,0.029743659667302972,366700
20260629,sae_topk_4x,2,16,11754,0.03205344968639215,366700
20260629,sae_topk_4x,2,17,11703,0.03191437142077993,366700
20260629,sae_topk_4x,2,18,10915,0.02976547586583038,366700
20260629,sae_topk_4x,2,19,11901,0.03245432233433324,366700
20260629,sae_topk_4x,2,20,11901,0.03245432233433324,366700
20260629,sae_topk_4x,2,21,10882,0.029675484046904826,366700
20260629,sae_topk_4x,2,22,10912,0.029757294791382602,366700
20260629,sae_topk_4x,2,23,10886,0.02968639214616853,366700
20260629,sae_topk_4x,2,24,11730,0.031988001090809924,366700
20260629,sae_topk_4x,2,25,11742,0.03202072538860103,366700
20260629,sae_topk_4x,2,26,11740,0.032015271338969184,366700
20260629,sae_topk_4x,2,27,11751,0.03204526861194437,366700
20260629,sae_topk_4x,2,28,11742,0.03202072538860103,366700
20260629,sae_topk_4x,2,29,11733,0.0319961821652577,366700
20260629,sae_topk_4x,2,30,11737,0.03200709026452141,366700
20260629,sae_topk_4x,2,31,11731,0.03199072811562585,366700
20260629,sae_topk_4x,3,0,479,0.0276878612716763,17300
20260629,sae_topk_4x,3,1,559,0.0323121387283237,17300
20260629,sae_topk_4x,3,2,1390,0.08034682080924856,17300
20260629,sae_topk_4x,3,3,378,0.02184971098265896,17300
20260629,sae_topk_4x,3,4,365,0.021098265895953757,17300
20260629,sae_topk_4x,3,5,324,0.018728323699421966,17300
20260629,sae_topk_4x,3,6,363,0.020982658959537572,17300
20260629,sae_topk_4x,3,7,389,0.022485549132947976,17300
20260629,sae_topk_4x,3,8,540,0.03121387283236994,17300
20260629,sae_topk_4x,3,9,576,0.03329479768786127,17300
20260629,sae_topk_4x,3,10,1388,0.08023121387283237,17300
20260629,sae_topk_4x,3,11,341,0.019710982658959538,17300
20260629,sae_topk_4x,3,12,358,0.02069364161849711,17300
20260629,sae_topk_4x,3,13,354,0.02046242774566474,17300
20260629,sae_topk_4x,3,14,363,0.020982658959537572,17300
20260629,sae_topk_4x,3,15,357,0.020635838150289017,17300
20260629,sae_topk_4x,3,16,534,0.030867052023121386,17300
20260629,sae_topk_4x,3,17,585,0.0338150289017341,17300
20260629,sae_topk_4x,3,18,1373,0.07936416184971098,17300
20260629,sae_topk_4x,3,19,387,0.02236994219653179,17300
20260629,sae_topk_4x,3,20,387,0.02236994219653179,17300
20260629,sae_topk_4x,3,21,382,0.02208092485549133,17300
20260629,sae_topk_4x,3,22,352,0.020346820809248555,17300
20260629,sae_topk_4x,3,23,378,0.02184971098265896,17300
20260629,sae_topk_4x,3,24,558,0.032254335260115605,17300
20260629,sae_topk_4x,3,25,546,0.031560693641618495,17300
20260629,sae_topk_4x,3,26,548,0.03167630057803468,17300
20260629,sae_topk_4x,3,27,537,0.031040462427745663,17300
20260629,sae_topk_4x,3,28,546,0.031560693641618495,17300
20260629,sae_topk_4x,3,29,555,0.03208092485549133,17300
20260629,sae_topk_4x,3,30,551,0.03184971098265896,17300
20260629,sae_topk_4x,3,31,557,0.03219653179190751,17300
20260629,sae_l1_8x,0,0,3749,0.03358927723473072,111613
20260629,sae_l1_8x,0,1,3748,0.033580317704926844,111613
20260629,sae_l1_8x,0,2,4595,0.04116903944880972,111613
20260629,sae_l1_8x,0,3,2509,0.022479460277924614,111613
20260629,sae_l1_8x,0,4,3525,0.03158234255866252,111613
20260629,sae_l1_8x,0,5,2537,0.02273032711243314,111613
20260629,sae_l1_8x,0,6,2535,0.022712408052825386,111613
20260629,sae_l1_8x,0,7,3546,0.03177049268454391,111613
20260629,sae_l1_8x,0,8,3821,0.034234363380609784,111613
20260629,sae_l1_8x,0,9,3816,0.034189565731590404,111613
20260629,sae_l1_8x,0,10,4614,0.04133927051508337,111613
20260629,sae_l1_8x,0,11,2506,0.022452581688512985,111613
20260629,sae_l1_8x,0,12,3530,0.0316271402076819,111613
20260629,sae_l1_8x,0,13,2517,0.02255113651635562,111613
20260629,sae_l1_8x,0,14,2507,0.022461541218316863,111613
20260629,sae_l1_8x,0,15,3620,0.03243349789003073,111613
20260629,sae_l1_8x,0,16,3893,0.03487944952648885,111613
20260629,sae_l1_8x,0,17,3775,0.033822225009631494,111613
20260629,sae_l1_8x,0,18,4606,0.04126759427665236,111613
20260629,sae_l1_8x,0,19,2525,0.022622812754786628,111613
20260629,sae_l1_8x,0,20,3533,0.03165401879709353,111613
20260629,sae_l1_8x,0,21,2562,0.022954315357530036,111613
20260629,sae_l1_8x,0,22,2523,0.022604893695178877,111613
20260629,sae_l1_8x,0,23,3659,0.03278291955238189,111613
20260629,sae_l1_8x,0,24,3842,0.03442251350649118,111613
20260629,sae_l1_8x,0,25,3874,0.034709218460215206,111613
20260629,sae_l1_8x,0,26,3843,0.034431473036295054,111613
20260629,sae_l1_8x,0,27,3935,0.03525574977825164,111613
20260629,sae_l1_8x,0,28,3812,0.0341537276123749,111613
20260629,sae_l1_8x,0,29,3836,0.03436875632766792,111613
20260629,sae_l1_8x,0,30,3802,0.034064132314336144,111613
20260629,sae_l1_8x,0,31,3918,0.03510343777158575,111613
20260629,sae_l1_8x,1,0,2150,0.025704174836210607,83644
20260629,sae_l1_8x,1,1,2206,0.02637367892496772,83644
20260629,sae_l1_8x,1,2,2465,0.02947013533546937,83644
20260629,sae_l1_8x,1,3,3558,0.04253742049638946,83644
20260629,sae_l1_8x,1,4,1493,0.0178494572234709,83644
20260629,sae_l1_8x,1,5,2477,0.029613600497345894,83644
20260629,sae_l1_8x,1,6,3599,0.04302759313280092,83644
20260629,sae_l1_8x,1,7,3529,0.04219071302185452,83644
20260629,sae_l1_8x,1,8,2290,0.02737793505810339,83644
20260629,sae_l1_8x,1,9,2179,0.02605088231074554,83644
20260629,sae_l1_8x,1,10,2521,0.030139639424226483,83644
20260629,sae_l1_8x,1,11,3578,0.042776529099517,83644
20260629,sae_l1_8x,1,12,1596,0.019080866529577734,83644
20260629,sae_l1_8x,1,13,2521,0.030139639424226483,83644
20260629,sae_l1_8x,1,14,3576,0.042752618239204246,83644
20260629,sae_l1_8x,1,15,3525,0.042142891301229016,83644
20260629,sae_l1_8x,1,16,2292,0.027401845918416146,83644
20260629,sae_l1_8x,1,17,2265,0.027079049304193966,83644
20260629,sae_l1_8x,1,18,2580,0.030845009803452728,83644
20260629,sae_l1_8x,1,19,3560,0.04256133135670222,83644
20260629,sae_l1_8x,1,20,1561,0.01866242647410454,83644
20260629,sae_l1_8x,1,21,2544,0.030414614317823156,83644
20260629,sae_l1_8x,1,22,3669,0.04386447324374731,83644
20260629,sae_l1_8x,1,23,3561,0.042573286786858594,83644
20260629,sae_l1_8x,1,24,2339,0.027963751135765866,83644
20260629,sae_l1_8x,1,25,2282,0.027282291616852375,83644
20260629,sae_l1_8x,1,26,2242,0.026804074410597293,83644
20260629,sae_l1_8x,1,27,2267,0.02710296016450672,83644
20260629,sae_l1_8x,1,28,2323,0.027772464253263834,83644
20260629,sae_l1_8x,1,29,2331,0.027868107694514848,83644
20260629,sae_l1_8x,1,30,2271,0.027150781885132227,83644
20260629,sae_l1_8x,1,31,2294,0.0274257567787289,83644
20260629,sae_l1_8x,2,0,3563,0.0327120822622108,108920
20260629,sae_l1_8x,2,1,3552,0.03261109070877708,108920
20260629,sae_l1_8x,2,2,2365,0.021713183988248255,108920
20260629,sae_l1_8x,2,3,3397,0.03118802791039295,108920
20260629,sae_l1_8x,2,4,3352,0.030774880646345943,108920
20260629,sae_l1_8x,2,5,4422,0.04059860448035255,108920
20260629,sae_l1_8x,2,6,4386,0.040268086669114946,108920
20260629,sae_l1_8x,2,7,2380,0.021850899742930592,108920
20260629,sae_l1_8x,2,8,3462,0.03178479618068307,108920
20260629,sae_l1_8x,2,9,3563,0.0327120822622108,108920
20260629,sae_l1_8x,2,10,2251,0.020666544252662504,108920
20260629,sae_l1_8x,2,11,3313,0.03041681968417187,108920
20260629,sae_l1_8x,2,12,3299,0.03028828497980169,108920
20260629,sae_l1_8x,2,13,4408,0.04047006977598237,108920
20260629,sae_l1_8x,2,14,4326,0.0397172236503856,108920
20260629,sae_l1_8x,2,15,2351,0.021584649283878075,108920
20260629,sae_l1_8x,2,16,3399,0.03120639001101726,108920
20260629,sae_l1_8x,2,17,3481,0.03195923613661403,108920
20260629,sae_l1_8x,2,18,2277,0.020905251560778552,108920
20260629,sae_l1_8x,2,19,3411,0.03131656261476313,108920
20260629,sae_l1_8x,2,20,3331,0.030582078589790673,108920
20260629,sae_l1_8x,2,21,4370,0.04012118986412046,108920
20260629,sae_l1_8x,2,22,4329,0.03974476680132207,108920
20260629,sae_l1_8x,2,23,2243,0.02059309585016526,108920
20260629,sae_l1_8x,2,24,3466,0.031821520381931694,108920
20260629,sae_l1_8x,2,25,3479,0.03194087403598972,108920
20260629,sae_l1_8x,2,26,3504,0.03217040029379361,108920
20260629,sae_l1_8x,2,27,3414,0.0313441057656996,108920
20260629,sae_l1_8x,2,28,3465,0.03181233933161954,108920
20260629,sae_l1_8x,2,29,3425,0.03144509731913331,108920
20260629,sae_l1_8x,2,30,3485,0.03199596033786265,108920
20260629,sae_l1_8x,2,31,3451,0.03168380462724936,108920
20260629,sae_l1_8x,3,0,2826,0.03173890093105269,89039
20260629,sae_l1_8x,3,1,2782,0.03124473545300374,89039
20260629,sae_l1_8x,3,2,2863,0.03215444917395748,89039
20260629,sae_l1_8x,3,3,2824,0.03171643886386864,89039
20260629,sae_l1_8x,3,4,3918,0.044003189613540133,89039
20260629,sae_l1_8x,3,5,2852,0.032030907804445244,89039
20260629,sae_l1_8x,3,6,1768,0.019856467390693966,89039
20260629,sae_l1_8x,3,7,2833,0.03181751816619684,89039
20260629,sae_l1_8x,3,8,2715,0.0304922562023383,89039
20260629,sae_l1_8x,3,9,2730,0.030660721706218624,89039
20260629,sae_l1_8x,3,10,2902,0.032592459484046314,89039
20260629,sae_l1_8x,3,11,2891,0.03246891811453408,89039
20260629,sae_l1_8x,3,12,3863,0.04338548276597895,89039
20260629,sae_l1_8x,3,13,2842,0.03191859746852503,89039
20260629,sae_l1_8x,3,14,1879,0.021103112119408348,89039
20260629,sae_l1_8x,3,15,2792,0.031357045788923954,89039
20260629,sae_l1_8x,3,16,2704,0.030368714832826067,89039
20260629,sae_l1_8x,3,17,2767,0.03107626994912342,89039
20260629,sae_l1_8x,3,18,2825,0.03172766989746066,89039
20260629,sae_l1_8x,3,19,2792,0.031357045788923954,89039
20260629,sae_l1_8x,3,20,3863,0.04338548276597895,89039
20260629,sae_l1_8x,3,21,2812,0.031581666460764386,89039
20260629,sae_l1_8x,3,22,1767,0.019845236357101944,89039
20260629,sae_l1_8x,3,23,2825,0.03172766989746066,89039
20260629,sae_l1_8x,3,24,2641,0.02966115971652871,89039
20260629,sae_l1_8x,3,25,2653,0.02979593211963297,89039
20260629,sae_l1_8x,3,26,2699,0.030312559664865957,89039
20260629,sae_l1_8x,3,27,2672,0.030009321757881378,89039
20260629,sae_l1_8x,3,28,2688,0.030189018295353722,89039
20260629,sae_l1_8x,3,29,2696,0.030278866564089894,89039
20260629,sae_l1_8x,3,30,2730,0.030660721706218624,89039
20260629,sae_l1_8x,3,31,2625,0.02948146317905637,89039
20260629,sae_topk_8x,0,0,11780,0.03181676997663709,370245
20260629,sae_topk_8x,0,1,11730,0.03168172426366325,370245
20260629,sae_topk_8x,0,2,10925,0.0295074882847844,370245
20260629,sae_topk_8x,0,3,10899,0.029437264514038,370245
20260629,sae_topk_8x,0,4,11925,0.03220840254426123,370245
20260629,sae_topk_8x,0,5,11921,0.032197598887223323,370245
20260629,sae_topk_8x,0,6,10911,0.029469675485151725,370245
20260629,sae_topk_8x,0,7,11946,0.03226512174371025,370245
20260629,sae_topk_8x,0,8,11752,0.03174114437737174,370245
20260629,sae_topk_8x,0,9,11752,0.03174114437737174,370245
20260629,sae_topk_8x,0,10,10913,0.02947507731367068,370245
20260629,sae_topk_8x,0,11,10923,0.029502086456265446,370245
20260629,sae_topk_8x,0,12,11945,0.03226242082945077,370245
20260629,sae_topk_8x,0,13,11952,0.032281327229267104,370245
20260629,sae_topk_8x,0,14,10929,0.029518291941822306,370245
20260629,sae_topk_8x,0,15,11933,0.032230009858337044,370245
20260629,sae_topk_8x,0,16,11755,0.03174924712015017,370245
20260629,sae_topk_8x,0,17,11773,0.031797863576820753,370245
20260629,sae_topk_8x,0,18,10894,0.02942375994274062,370245
20260629,sae_topk_8x,0,19,10882,0.029391348971626895,370245
20260629,sae_topk_8x,0,20,11918,0.03218949614444489,370245
20260629,sae_topk_8x,0,21,11940,0.03224891625815338,370245
20260629,sae_topk_8x,0,22,10919,0.02949128279922754,370245
20260629,sae_topk_8x,0,23,11949,0.03227322448648868,370245
20260629,sae_topk_8x,0,24,11739,0.03170603249199854,370245
20260629,sae_topk_8x,0,25,11772,0.03179516266256128,370245
20260629,sae_topk_8x,0,26,11758,0.0317573498629286,370245
20260629,sae_topk_8x,0,27,11747,0.031727639806074355,370245
