layer,band,x_source_energy_fraction,a_source_energy_fraction,h_energy_fraction,a_norm_share_in_band,x_norm_share_in_band,cross_term_over_h_energy,a_shapley_share_in_h_band,x_shapley_share_in_h_band,a_to_x_norm_ratio,a_adjacent_cosine,a_between_cosine,a_sequence_gap,a_sequence_accuracy,h_adjacent_cosine,h_between_cosine,h_sequence_gap,h_sequence_accuracy
23,1_2,0.010167885766188189,0.027206942822128526,0.011388569596833398,0.009986943670864465,0.9900130563291355,0.10901948705994229,0.06340791551186871,0.9365920631930565,0.10043748728035022,0.6031100749969482,0.005656581837683916,0.5974534931592643,0.384765625,0.5679513216018677,0.005712602753192186,0.5622387188486755,0.4375
23,2_5,0.017381517777674806,0.058462024354940315,0.019372382324621417,0.012521501027322928,0.987478498972677,0.10231349862742614,0.0623971307678095,0.9376027897645466,0.11260673661215145,0.5057891607284546,0.007117840461432934,0.49867132026702166,0.431640625,0.4207291603088379,0.00481875566765666,0.41591040464118123,0.3125
23,5_10,0.016610953420542314,0.07143163045874958,0.0182446148672689,0.015953436372533998,0.984046563627466,0.08590390526703272,0.057534926408578234,0.9424650666560929,0.1273266455786749,0.47759220004081726,0.022866738960146904,0.45472546108067036,0.509765625,0.3613964021205902,-0.003334368346258998,0.3647307704668492,0.263671875
23,10_20,0.018165076488547482,0.12109791501679629,0.019973442960666166,0.024516691936219356,0.9754833080637807,0.07888864378414752,0.062026923025203226,0.9379729861726689,0.15853348758618782,0.44890841841697693,0.02221684716641903,0.4266915712505579,0.638671875,0.2861635684967041,0.0025244741700589657,0.28363909432664514,0.197265625
23,20_50,0.01750152702781863,0.2870549788898123,0.018847573151952603,0.05823376244844724,0.9417662375515528,0.02585177947115275,0.06965420397499772,0.9303457646955283,0.248665689895219,0.4272336959838867,0.016574595123529434,0.4106591008603573,0.822265625,0.14056958258152008,-0.0020435191690921783,0.14261310175061226,0.099609375
23,50_100,0.004101508880531507,0.35665346408006854,0.003207141934810808,0.2468901274413593,0.7531098725586407,-0.6777018134745826,0.07535710780004803,0.924642892199952,0.572562224498812,0.43613019585609436,0.02006237581372261,0.41606782004237175,0.8515625,-0.10694189369678497,-0.0011657612631097436,-0.10577613243367523,0.021484375
24,0_1,0.891266830561457,0.09975135835984249,0.882352493352421,0.0007607304994829827,0.999239269500517,0.0022023569511566226,0.0018602336388797974,0.9981398503882447,0.027591840296616935,0.6602087616920471,0.17030684649944305,0.48990191519260406,0.703125,0.5625507831573486,0.0944758802652359,0.46807490289211273,0.685546875
24,1_2,0.01342983708441983,0.02566322892139069,0.015161565929827802,0.012831636358635316,0.9871683636413647,0.11430985247132135,0.06851978065375292,0.9314802597602799,0.11401064622633106,0.6260364055633545,-0.05385109409689903,0.6798874996602535,0.59765625,0.5573005080223083,0.0006210383726283908,0.55667946964968,0.404296875
24,2_5,0.022300051611941932,0.0570773475408569,0.024733397763649374,0.017112442923307276,0.9828875570766927,0.09454964842093046,0.06276929110649712,0.9372306758617818,0.13194838766008996,0.5760517716407776,0.055511366575956345,0.5205404050648212,0.716796875,0.4325878620147705,0.008209532126784325,0.4243783298879862,0.29296875
24,5_10,0.021038779218868365,0.06986756350491055,0.023214359364469368,0.02209042252540628,0.9779095774745937,0.08523072805585317,0.06282300107629134,0.9371768775073016,0.1502978131476505,0.5266631841659546,0.01294284500181675,0.5137203391641378,0.775390625,0.3752996623516083,-0.002752881497144699,0.378052543848753,0.294921875
24,10_20,0.023079077703624135,0.11759116272020265,0.025348443650014423,0.033497282485975326,0.9665027175140247,0.07015524538308103,0.06622489521300844,0.9337751080100166,0.1861672348156552,0.4957970380783081,0.021692773327231407,0.4741042647510767,0.828125,0.29200279712677,0.002625436056405306,0.2893773610703647,0.18359375
24,20_50,0.022947245615718304,0.2870346710416868,0.024771039281954392,0.07841338694691515,0.9215866130530849,0.00780608509302532,0.08170432721128473,0.9182956637187953,0.29169368546367336,0.45629674196243286,0.02967589721083641,0.42662084475159645,0.85546875,0.1360575258731842,-0.00031061904155649245,0.1363681449147407,0.072265625
24,50_100,0.005935125676922041,0.34301458881926533,0.0044156693102212425,0.2821903813517508,0.7178096186482492,-0.848291526236562,0.09742433796179117,0.9025756990421889,0.6269984488746243,0.44434574246406555,0.02568727731704712,0.41865846514701843,0.923828125,-0.11386768519878387,-0.002444296609610319,-0.11142338858917356,0.01953125
25,0_1,0.8670009118925827,0.1260171052631579,0.8526929695739673,0.0013496220195847685,0.9986503779804152,0.006047968728179104,0.004365443848229417,0.995634508971455,0.03676201790995373,0.6512795686721802,0.13423864543437958,0.5170409232378006,0.728515625,0.5647647976875305,0.09399373084306717,0.47077106684446335,0.685546875
25,1_2,0.01656600222302664,0.041165235457063715,0.019685764614710975,0.02258299400171158,0.9774170059982884,0.15950048756425364,0.09873124247490923,0.9012689012174833,0.15200252911793388,0.665780782699585,-0.03495260328054428,0.7007333859801292,0.603515625,0.5541325807571411,0.0032941345125436783,0.5508384462445974,0.4140625
25,2_5,0.02679206281739862,0.07619216585872576,0.031104723273306472,0.025760751467159244,0.9742392485328407,0.13688993948422146,0.09067933421569006,0.9093206935718375,0.16260970164655764,0.5970518589019775,0.020116014406085014,0.5769358444958925,0.6640625,0.4545411765575409,0.010839276947081089,0.4437018996104598,0.298828125
25,5_10,0.02524536269159305,0.08688145775623268,0.028662385597029265,0.031006662034950935,0.968993337965049,0.11263875393927145,0.08383348943919092,0.9161665818370155,0.17888219371535333,0.5381567478179932,0.006813871208578348,0.5313428766094148,0.716796875,0.39074862003326416,0.0014767313841730356,0.3892718886490911,0.2734375
25,10_20,0.02791427525639149,0.12566024065096953,0.03119257875649036,0.04017468410317622,0.9598253158968237,0.08980400704552839,0.08146883667205429,0.9185310802001581,0.20458798973967293,0.5229278802871704,0.023729637265205383,0.499198243021965,0.814453125,0.3012668490409851,-0.0008404749678447843,0.3021073240088299,0.1875
25,20_50,0.028946042275748932,0.2504564058171745,0.031042547308446532,0.07446061132742489,0.9255393886725751,0.01646706394334003,0.08146800073991996,0.9185320676024407,0.28363893481996405,0.492929607629776,0.03139292448759079,0.4615366831421852,0.896484375,0.1379656046628952,-0.00037764772423543036,0.13834325238713063,0.068359375
25,50_100,0.007533673842463468,0.29362731994459834,0.005617493951974327,0.26599676755826746,0.7340032324417325,-0.7836852390071183,0.08261190329627832,0.9173881526538312,0.6019898839389932,0.49804380536079407,0.038590364158153534,0.45945344120264053,0.884765625,-0.1171746477484703,-0.0013742755400016904,-0.11580037220846862,0.013671875
26,0_1,0.837949588302938,0.15899871772879184,0.8449948984941581,0.003686953787260924,0.9963130462127391,0.0002925276562125058,0.00383213902263351,0.9961678455761115,0.06083253833303321,0.440775066614151,0.0748661607503891,0.3659089058637619,0.583984375,0.6002483367919922,0.0977046936750412,0.502543643116951,0.736328125
26,1_2,0.020789038415763583,0.019950961639754034,0.02275876925553126,0.018372667738225462,0.9816273322617746,0.06536096273090819,0.049852294418560775,0.9501477363982338,0.13680840806901698,0.411056786775589,-0.009112006984651089,0.4201687937602401,0.5625,0.5350013971328735,0.022975508123636246,0.5120258890092373,0.376953125
26,2_5,0.03232511455362104,0.030413303317132816,0.03414446169018882,0.01801867679853995,0.98198132320146,0.03167412508339538,0.033285012777249705,0.9667149461412815,0.1354596140235761,0.447081983089447,-0.0033785072155296803,0.4504604903049767,0.66796875,0.4546941816806793,0.007183408830314875,0.44751077285036445,0.33984375
26,5_10,0.029159759895419617,0.03398770194021096,0.030326568990345523,0.022226559403976182,0.9777734405960238,0.012294864707175753,0.028100722272385952,0.9718994152027729,0.1507707176943019,0.41925865411758423,0.02767867222428322,0.391579981893301,0.744140625,0.40442049503326416,0.0019322679145261645,0.402488227118738,0.271484375
26,10_20,0.03149318362853689,0.06192365425970877,0.032064571155114026,0.03693120432515917,0.9630687956748408,-0.02432736548981875,0.02566595931902376,0.9743340090864648,0.19582497480265074,0.4229433536529541,0.037242431193590164,0.38570092245936394,0.833984375,0.31732282042503357,-0.00277605839073658,0.32009887881577015,0.16796875
26,20_50,0.032943771936877406,0.18620511374468068,0.030498097947475798,0.09928874424033429,0.9007112557596657,-0.2045363915652834,0.017328708912857673,0.9826712808664347,0.33201462464190273,0.398304283618927,0.041550781577825546,0.35675350204110146,0.87109375,0.1421859711408615,-9.631428838474676e-05,0.14228228542924626,0.0546875
26,50_100,0.015339147262956194,0.5085206269348244,0.005212101621409854,0.39267028316217084,0.6073297168378292,-3.8670833193538066,-0.02238279191150275,1.0223824928841967,0.8040846137042086,0.33328765630722046,0.025884637609124184,0.3074030186980963,0.8515625,-0.12207174301147461,-0.001404356793500483,-0.12066738621797413,0.013671875
27,0_1,0.8226987692276457,0.08665145339494645,0.8119837259045041,0.001070888490895165,0.9989291115091048,0.010893617296355775,0.006506031135327862,0.9934938247242622,0.032741968823955844,0.7810702323913574,0.16627581417560577,0.6147944182157516,0.8203125,0.6392022371292114,0.09938187897205353,0.5398203581571579,0.771484375
27,1_2,0.025096130427720728,0.02678770446090481,0.027722787993716264,0.010747573839495874,0.9892524261605041,0.10762611459713155,0.06340391087924364,0.9365960290953687,0.1042321405636236,0.6379221081733704,-0.04125616326928139,0.6791782714426517,0.5859375,0.5207285284996033,0.018840661272406578,0.5018878672271967,0.369140625
27,2_5,0.03774267437328497,0.05104881936010309,0.04132320239242836,0.013579682574881053,0.9864203174251189,0.09705601209838498,0.06078969790241888,0.9392102368990923,0.11733127898048554,0.5595474243164062,0.024366000667214394,0.5351814236491919,0.642578125,0.4727322459220886,0.007529071532189846,0.4652031743898988,0.3828125
27,5_10,0.033324661952397666,0.06497259707821389,0.0364791110835224,0.019458309861568095,0.980541690138432,0.09146953188136232,0.06341323470285876,0.9365868369811485,0.14087032797995636,0.505566418170929,0.01896718330681324,0.4865992348641157,0.72265625,0.4125976264476776,0.002330527873709798,0.4102670985739678,0.2421875
27,10_20,0.03563377206339633,0.11060664814407005,0.03877319886269584,0.030625665058668164,0.9693743349413318,0.07546636825115298,0.0660476429065658,0.933952404098946,0.17774484155362508,0.4733784794807434,0.023729916661977768,0.44964856281876564,0.779296875,0.3341662287712097,-0.004099174402654171,0.3382654031738639,0.181640625
27,20_50,0.03573735642556296,0.271444955417521,0.03712502170582641,0.07176180649688808,0.9282381935031119,-0.011300773044642847,0.06692238761577424,0.9330776646782364,0.2780462002495237,0.4452531933784485,0.04242867976427078,0.4028245136141777,0.8515625,0.14769673347473145,0.001090640784241259,0.1466060926904902,0.064453125
27,50_100,0.009765509613011569,0.3884877263421112,0.006591909873351574,0.28820990783303146,0.7117900921669685,-1.029624890320213,0.07014558513132532,0.9298545110368351,0.6363242642398341,0.4376488924026489,0.03574594855308533,0.4019029438495636,0.88671875,-0.12753301858901978,-0.0007338646100834012,-0.12679915397893637,0.017578125
