role,band,band_index,b,q,j,e,q_enrichment,j_enrichment,layer,split,floor_ratio
coarse,F1,1,0.005181578453630209,0.01186357145520673,0.22768805921077728,6.647045356557924,0.38771878129962833,1.1456965385738815,18,design,1e-06
coarse,F2,2,0.002123710000887513,0.017467094037342423,0.23259049654006958,2.72434294422099,0.5708500546041004,1.170364962110076,18,design,1e-06
coarse,F3,3,0.0015669182175770402,0.023554246669760078,0.21084372699260712,2.0100779242191114,0.76978706182295,1.0609380616302975,18,design,1e-06
coarse,F4,4,0.0010445595253258944,0.024789010831687282,0.20558403432369232,1.3399844477123397,0.8101409517002482,1.0344719759443561,18,design,1e-06
coarse,F5,5,0.0008082754793576896,0.029085260546601654,0.22716237604618073,1.0368739603122465,0.9505486451098422,1.1430513696346212,18,design,1e-06
coarse,F6,6,0.0005951600032858551,0.03144214273852618,0.23071669042110443,0.7634846353582918,1.0275749853287244,1.160936214762067,18,design,1e-06
coarse,F7,7,0.00041036150651052594,0.03194013663082675,0.21835294365882874,0.52642096819935,1.0438501505052866,1.098723457894434,18,design,1e-06
coarse,F8,8,0.0002564252645242959,0.029560237492905504,0.19805948436260223,0.32894809547199044,0.9660715829925591,0.9966094245456173,18,design,1e-06
coarse,F9,9,0.00018151095719076693,0.03158176049007898,0.22154846787452698,0.23284633745417682,1.0321378966479873,1.1148029178606034,18,design,1e-06
coarse,F10,10,0.00012615557352546602,0.03428600579001424,0.20114198327064514,0.1618352065322595,1.120516568786046,1.012120155944286,18,design,1e-06
coarse,F11,11,7.914610614534467e-05,0.034281248488373765,0.18932001292705536,0.10153040469250779,1.120361093244698,0.9526335471659334,18,design,1e-06
coarse,F12,12,5.047597733209841e-05,0.03760997591956754,0.18626484274864197,0.06475171875627696,1.2291487502983975,0.9372603303609096,18,design,1e-06
coarse,F13,13,2.9445933250826783e-05,0.04209368352959254,0.19151951372623444,0.037773905313987007,1.3756828405448724,0.9637011475528169,18,design,1e-06
coarse,F14,14,1.3561590094468556e-05,0.044718817765403276,0.15833547711372375,0.017397112727652323,1.461476047969755,0.7967234148836332,18,design,1e-06
coarse,F15,15,4.587486728269141e-06,0.04688163838055805,0.1447799652814865,0.0058849311321435204,1.532160173424193,0.7285138520342503,18,design,1e-06
coarse,F16,16,6.252545858842495e-07,0.018419449455532106,0.1358247995376587,0.000802090642641277,0.601974415720714,0.6834526291022166,18,design,1e-06
fine,F1,1,0.004724475555121899,0.010899007486129198,0.19781723618507385,6.299813572849675,0.3244120211737697,0.9763706232953678,18,design,1e-06
fine,F2,2,0.002123041544109583,0.017875764812716133,0.22786954045295715,2.830952510867673,0.5320771639344711,1.1247004029210588,18,design,1e-06
fine,F3,3,0.0015322817489504814,0.023061985039968,0.1961556226015091,2.0432086581552893,0.6864464666729354,0.9681693627705097,18,design,1e-06
fine,F4,4,0.0010380849707871675,0.024728078335848554,0.19397012889385223,1.3842259764994214,0.7360382019083277,0.9573823762838689,18,design,1e-06
fine,F5,5,0.0007940548821352422,0.02857255738510167,0.21639126539230347,1.058826035969209,0.8504702013647626,1.0680468433452843,18,design,1e-06
fine,F6,6,0.00055672787129879,0.0293639246984264,0.2075417935848236,0.7423642601324308,0.8740254718729499,1.0243683223471438,18,design,1e-06
fine,F7,7,0.0004098538192920387,0.03192858816678498,0.21025365591049194,0.5465162478957187,0.9503634008503917,1.0377533173064646,18,design,1e-06
fine,F8,8,0.00028735821251757443,0.033203275614592284,0.21491891145706177,0.3831754755351524,0.9883048310066953,1.060779715580349,18,design,1e-06
fine,F9,9,0.0001949132711160928,0.03386748305858685,0.23459726572036743,0.25990551894685543,1.008075152263853,1.1579065756458449,18,design,1e-06
fine,F10,10,0.00013717880938202143,0.03715903234898081,0.21101607382297516,0.18291996967056362,1.1060490420376483,1.0415163991631253,18,design,1e-06
fine,F11,11,8.803312084637582e-05,0.03840316316345906,0.20131893455982208,0.11738705028689787,1.1430809454144577,0.9936540283751284,18,design,1e-06
fine,F12,12,5.750174022978172e-05,0.04332018050309723,0.20322667062282562,0.07667522867576959,1.2894373485391064,1.0030700807113118,18,design,1e-06
fine,F13,13,3.2635485695209354e-05,0.04709675108130617,0.20331387221813202,0.043517523445820126,1.401848033268095,1.0035004834285048,18,design,1e-06
fine,F14,14,1.615223300177604e-05,0.05196322159513532,0.17597278952598572,0.021538063962698115,1.5466998959155038,0.8685525361994487,18,design,1e-06
fine,F15,15,5.8644527598517016e-06,0.06061004194149143,0.17204977571964264,0.007819906921477604,1.8040749338589,0.8491896358315962,18,design,1e-06
fine,F16,16,8.652011729282094e-07,0.02548596427548332,0.175260990858078,0.0011536954798188088,0.7585968899181307,0.8650392967949933,18,design,1e-06
coarse,F1,1,0.00811695959419012,0.014204813823410947,0.2819198966026306,6.902184779648597,0.42208297238917125,1.143168314308561,19,confirmation,1e-06
coarse,F2,2,0.003219304606318474,0.02007083891707237,0.2555602788925171,2.737507190585078,0.5963865105011223,1.0362816415102871,19,confirmation,1e-06
coarse,F3,3,0.0024323598481714725,0.027204455186611996,0.26297450065612793,2.06833567764638,0.8083553540468678,1.0663458671912558,19,confirmation,1e-06
coarse,F4,4,0.001515350304543972,0.027303013069523176,0.24710653722286224,1.288564725065981,0.8112839108508278,1.0020022248016434,19,confirmation,1e-06
coarse,F5,5,0.0011108983308076859,0.03031719305929933,0.2625454366207123,0.9446425674123229,0.9008474957887671,1.0646060381972495,19,confirmation,1e-06
coarse,F6,6,0.0007744511822238564,0.03201019985479175,0.2561996877193451,0.6585477111839324,0.9511536349187845,1.0388744060491777,19,confirmation,1e-06
coarse,F7,7,0.000515827676281333,0.031348947720984906,0.24468328058719635,0.43862950096473374,0.9315051362052087,0.9921760641201366,19,confirmation,1e-06
coarse,F8,8,0.0004086063418071717,0.03673586338392812,0.2557528018951416,0.3474547877887705,1.091572378429639,1.0370623107678603,19,confirmation,1e-06
coarse,F9,9,0.0002668144879862666,0.03670872987416593,0.24886608123779297,0.2268833393339432,1.0907661311535992,1.0091370705139884,19,confirmation,1e-06
coarse,F10,10,0.0001878525799838826,0.039330783468474545,0.2541884183883667,0.15973877944526646,1.1686780410601902,1.0307188292402238,19,confirmation,1e-06
coarse,F11,11,0.00012181091005913913,0.04052882588154726,0.2288263589143753,0.10358082969972235,1.2042767690016032,0.9278771954085319,19,confirmation,1e-06
coarse,F12,12,7.344545156229287e-05,0.040990472155550156,0.22677668929100037,0.06245368995929518,1.2179941632558233,0.9195659077112834,19,confirmation,1e-06
coarse,F13,13,4.269221244612709e-05,0.04348267363971911,0.2223614603281021,0.03630294515277599,1.2920476371913336,0.9016624184165316,19,confirmation,1e-06
coarse,F14,14,2.1713678506785072e-05,0.04725077926326222,0.2417510747909546,0.018464034415914626,1.4040134286218555,0.9802861450413842,19,confirmation,1e-06
coarse,F15,15,6.88313730279333e-06,0.044733140575251434,0.22207225859165192,0.0058530149098656266,1.3292041115798956,0.9004897226772917,19,confirmation,1e-06
coarse,F16,16,1.0082255812449148e-06,0.026244538905408663,0.23421944677829742,0.0008573357031741328,0.7798323250053107,0.9497458440445936,19,confirmation,1e-06
fine,F1,1,0.00847071222960949,0.01612585398318891,0.3102051317691803,6.455757091382454,0.39024468508671745,0.9892472507673744,19,confirmation,1e-06
fine,F2,2,0.003861107863485813,0.024141014797971334,0.3281424939632416,2.9426539108672127,0.5842110890579397,1.046449677223998,19,confirmation,1e-06
fine,F3,3,0.0026810818817466497,0.030022662066266317,0.30400407314300537,2.0433244456305757,0.7265465950348475,0.9694720131276716,19,confirmation,1e-06
fine,F4,4,0.001825579209253192,0.03307357665428655,0.3152363896369934,1.3913229025559746,0.8003785424076578,1.0052919821528605,19,confirmation,1e-06
fine,F5,5,0.0012755583738908172,0.03510116310841282,0.32071542739868164,0.972137264790253,0.8494460112128125,1.0227646880739019,19,confirmation,1e-06
fine,F6,6,0.0009000813588500023,0.03725549540395115,0.3153301179409027,0.6859761561614209,0.9015807216672753,1.0055908826463262,19,confirmation,1e-06
fine,F7,7,0.0006288382573984563,0.03859421903212476,0.3160983920097351,0.4792545100684908,0.9339777520037392,1.0080409162937187,19,confirmation,1e-06
fine,F8,8,0.0004641453269869089,0.04217133479490151,0.30492886900901794,0.3537376084685978,1.0205437357847418,0.9724211963431663,19,confirmation,1e-06
fine,F9,9,0.0003181355423294008,0.043599903247707975,0.31384697556495667,0.24245963358721193,1.0551150054099945,1.00086112685688,19,confirmation,1e-06
fine,F10,10,0.00022825979976914823,0.047974315705719806,0.33163994550704956,0.1739629184764729,1.160975520697797,1.0576030849857323,19,confirmation,1e-06
fine,F11,11,0.000154043547809124,0.05139714399615068,0.30331048369407654,0.1174007213554356,1.2438077570368835,0.9672601494760263,19,confirmation,1e-06
fine,F12,12,9.281377424485981e-05,0.05193541001664563,0.29935553669929504,0.0707358678960632,1.2568337619777636,0.9546477841705114,19,confirmation,1e-06
fine,F13,13,5.616244743578136e-05,0.05720776064825993,0.3077896237373352,0.04280290824135986,1.384424326424522,0.9815441716271902,19,confirmation,1e-06
fine,F14,14,2.6725090719992295e-05,0.0586716345712921,0.315020352602005,0.020367908772812075,1.4198499862807932,1.0046030378994004,19,confirmation,1e-06
fine,F15,15,9.369624422106426e-06,0.0605931493930046,0.3219357430934906,0.007140842194493055,1.4663505280363107,1.0266562869629114,19,confirmation,1e-06
fine,F16,16,1.2648470146814361e-06,0.0332940499141627,0.3096715807914734,0.0009639738505105667,0.8057139818802034,0.9875457513923301,19,confirmation,1e-06
coarse,F1,1,0.006514944136142731,0.011612016362319408,0.17720744013786316,6.814956923177154,0.4262169680550994,0.8374472439155966,19,design,1e-06
coarse,F2,2,0.0027645856607705355,0.017239211020499835,0.21349824965000153,2.891894664769799,0.6327621339444842,1.00895041772005,19,design,1e-06
coarse,F3,3,0.0019184360280632973,0.021503412729073607,0.2264670878648758,2.0067798921854054,0.7892788892344037,1.0702385770173364,19,design,1e-06
coarse,F4,4,0.0012259993236511946,0.02207927807156697,0.2128724306821823,1.2824565190322563,0.8104159228577792,1.0059929213001333,19,design,1e-06
coarse,F5,5,0.0009318272350355983,0.025503486074387155,0.23232127726078033,0.9747378233653899,0.9361008605476631,1.0979043159453752,19,design,1e-06
coarse,F6,6,0.0006148851243779063,0.025485750996083394,0.22832290828227997,0.6432005475059769,0.9354498976944434,1.079008816531819,19,design,1e-06
coarse,F7,7,0.0004257116816006601,0.025852516530654897,0.2094605714082718,0.4453156790258388,0.9489119605485256,0.9898691505186054,19,design,1e-06
coarse,F8,8,0.00032296162680722773,0.02922206755320493,0.23253662884235382,0.3378339903668905,1.0725907236269625,1.0989220248424805,19,design,1e-06
coarse,F9,9,0.00021234522864688188,0.02917042331756814,0.2216159552335739,0.22212371370040548,1.0706951312643764,1.0473130855775177,19,design,1e-06
coarse,F10,10,0.00015058560529723763,0.03154876726564122,0.2187768816947937,0.15752006339671076,1.1579918172929369,1.0338961866681067,19,design,1e-06
coarse,F11,11,9.67970845522359e-05,0.03199696717655226,0.20580655336380005,0.10125458449490107,1.1744429142558173,0.9726009853773445,19,design,1e-06
coarse,F12,12,5.65528534934856e-05,0.031673925561882685,0.1880837231874466,0.05915710900769717,1.16258573000254,0.888846402194919,19,design,1e-06
coarse,F13,13,3.5092041798634455e-05,0.03602806661454566,0.20786775648593903,0.03670802822042595,1.322403692709886,0.9823418228525804,19,design,1e-06
coarse,F14,14,1.8522854588809423e-05,0.03979768864899103,0.21689175069332123,0.019375830932565494,1.460766990185819,1.0249874311419573,19,design,1e-06
coarse,F15,15,5.626582606055308e-06,0.03669845165620599,0.20034269988536835,0.005885686397867942,1.3470100548584218,0.9467798966402605,19,design,1e-06
coarse,F16,16,7.646912649761362e-07,0.02049802497569486,0.19359692931175232,0.0007999052519010033,0.7523763129208421,0.9149007217559175,19,design,1e-06
fine,F1,1,0.006248150952160358,0.01141857616760434,0.15543445944786072,6.676722535739006,0.401442925577698,0.7349546081095563,19,design,1e-06
fine,F2,2,0.0027267877012491226,0.017002298889780675,0.2013203501701355,2.9138228308666383,0.5977498864722296,0.9519209549115655,19,design,1e-06
fine,F3,3,0.0018492863746359944,0.020756333407850006,0.2105194479227066,1.9761321560738023,0.729730492244166,0.9954178687086652,19,design,1e-06
fine,F4,4,0.0012395763769745827,0.02244432621859764,0.20683935284614563,1.3246010850705028,0.7890752618856879,0.9780169471600748,19,design,1e-06
fine,F5,5,0.0009023320162668824,0.024817451575339402,0.21858395636081696,0.964224544806306,0.8725072390419873,1.0335500027269637,19,design,1e-06
fine,F6,6,0.0006362582789734006,0.026279747341186828,0.23253163695335388,0.6799003452858946,0.9239171768210189,1.099500063996124,19,design,1e-06
fine,F7,7,0.0004355759883765131,0.026711311505962045,0.20574799180030823,0.46545290596967914,0.9390896797967736,0.9728565674566377,19,design,1e-06
fine,F8,8,0.0003223717212677002,0.029221829945524656,0.22736690938472748,0.34448376051619223,1.0273519860862468,1.0750792223135517,19,design,1e-06
fine,F9,9,0.00022120479843579233,0.030405542144714907,0.2258203625679016,0.23637762180172658,1.0689677603570455,1.0677665471595288,19,design,1e-06
fine,F10,10,0.00015886756591498852,0.0333780308411189,0.2257547825574875,0.1697645696565403,1.1734715567162208,1.0674564593512978,19,design,1e-06
fine,F11,11,0.00010685432062018663,0.03577619224455071,0.22130069136619568,0.11418364504769264,1.2577837262608382,1.046395782989,19,design,1e-06
fine,F12,12,6.323196430457756e-05,0.035368520730437766,0.20098741352558136,0.06756915514428213,1.2434512172949217,0.9503467009012719,19,design,1e-06
fine,F13,13,3.696892235893756e-05,0.03774011247690612,0.21133847534656525,0.03950468529422448,1.3268292773090296,0.9992905490748547,19,design,1e-06
fine,F14,14,1.8346498109167442e-05,0.04015112826759984,0.2063586711883545,0.019604916448924408,1.411593368595306,0.9757440972355326,19,design,1e-06
fine,F15,15,6.279965418798383e-06,0.04045774056983849,0.21692787110805511,0.006710719212194329,1.4223729384665487,1.0257193872234056,19,design,1e-06
fine,F16,16,8.83411871654971e-07,0.023172210919550164,0.2169838845729828,0.0009440066344393819,0.8146655070742816,1.0259842406819695,19,design,1e-06
coarse,F1,1,0.01022166758775711,0.011257073327592522,0.26121267676353455,7.100211251273216,0.2736464083872666,1.0795417183260316,20,confirmation,1e-06
coarse,F2,2,0.003984449896961451,0.01853505930684073,0.24187295138835907,2.7676928197532717,0.45056581412947694,0.9996143556032394,20,confirmation,1e-06
coarse,F3,3,0.0025056092999875546,0.02274540270973323,0.23480406403541565,1.740455281912576,0.552914383491151,0.970400004698831,20,confirmation,1e-06
coarse,F4,4,0.0018222464714199305,0.0274963558092334,0.2240472137928009,1.2657753529830549,0.668404548142376,0.9259440129813984,20,confirmation,1e-06
coarse,F5,5,0.0013034965377300978,0.030323810680245217,0.2351587861776352,0.9054394210854713,0.7371366997250589,0.97186600304043,20,confirmation,1e-06
coarse,F6,6,0.0009661577641963959,0.03429429792744383,0.2311050444841385,0.6711159572503241,0.833654643876686,0.9551126688314288,20,confirmation,1e-06
coarse,F7,7,0.0007051498396322131,0.03739187904788225,0.23565733432769775,0.48981370037770344,0.9089532515723914,0.9739264065907295,20,confirmation,1e-06
coarse,F8,8,0.0005133289378136396,0.04086739509970056,0.23604054749011993,0.3565703803784409,0.9934390195153965,0.9755101528352538,20,confirmation,1e-06
coarse,F9,9,0.00037956854794174433,0.04528707088736254,0.2512275278568268,0.2636572605778471,1.1008762165855623,1.0382750197031054,20,confirmation,1e-06
coarse,F10,10,0.00025229452876374125,0.04784234500322758,0.24165667593479156,0.17524972675775066,1.162991969401837,0.9987205307794642,20,confirmation,1e-06
coarse,F11,11,0.00016793707618489861,0.05112426135436125,0.2426614612340927,0.11665305172534811,1.2427715529561034,1.0028731150337815,20,confirmation,1e-06
coarse,F12,12,0.00010589243902359158,0.055469662937611006,0.2311602532863617,0.07355538423892774,1.3484032301827227,0.9553408361851622,20,confirmation,1e-06
coarse,F13,13,6.229547580005601e-05,0.060800305777225255,0.2472771257162094,0.04327190591765567,1.4779849806968863,1.0219487679767334,20,confirmation,1e-06
coarse,F14,14,3.173820368829183e-05,0.06807688613921138,0.25890612602233887,0.022046104413796317,1.6548702175122234,1.0700091880468419,20,confirmation,1e-06
coarse,F15,15,1.081038499251008e-05,0.07136803912550863,0.26401057839393616,0.007509148237842216,1.7348743329643057,1.091104907261633,20,confirmation,1e-06
coarse,F16,16,1.4154496739138267e-06,0.035316892412093764,0.23466186225414276,0.0009832047084343874,0.8585127308605546,0.9698123121059354,20,confirmation,1e-06
fine,F1,1,0.011984112672507763,0.013708791215105886,0.32776156067848206,6.655014387998072,0.26364317796946757,0.9980014352587683,20,confirmation,1e-06
fine,F2,2,0.005117937922477722,0.024413095417595683,0.3343504071235657,2.842091979751298,0.4695050029556569,1.0180638190089588,20,confirmation,1e-06
fine,F3,3,0.003390498459339142,0.030703544674556073,0.3449878990650177,1.8828107383494452,0.5904809523984688,1.0504539266321549,20,confirmation,1e-06
fine,F4,4,0.0025145960971713066,0.037811784275949584,0.3320985436439514,1.3964048623365446,0.7271843895486955,1.0112071181194169,20,confirmation,1e-06
fine,F5,5,0.0017212301027029753,0.040017997834732144,0.33411115407943726,0.9558330609509111,0.769613597550334,1.0173353172257238,20,confirmation,1e-06
fine,F6,6,0.001243453472852707,0.04400113489828379,0.31485840678215027,0.6905142649088002,0.8462160417224782,0.9587126117577844,20,confirmation,1e-06
fine,F7,7,0.0009387482423335314,0.049689305779910445,0.33892202377319336,0.5213054341327585,0.9556091621321726,1.0319839381600173,20,confirmation,1e-06
fine,F8,8,0.0006531385006383061,0.051929481047566145,0.31906232237815857,0.36270070533255827,0.9986915110793616,0.9715131176799496,20,confirmation,1e-06
fine,F9,9,0.00045118521666154265,0.05449913220745446,0.316590279340744,0.25055205926282975,1.048110237168017,0.9639859918807737,20,confirmation,1e-06
fine,F10,10,0.0003232099988963455,0.061165488191664584,0.3327094316482544,0.17948489402427445,1.1763155070255287,1.0130672114867254,20,confirmation,1e-06
fine,F11,11,0.00021278229542076588,0.06518993521588028,0.32955318689346313,0.11816220993857948,1.2537124114196114,1.0034567593373362,20,confirmation,1e-06
fine,F12,12,0.00013198773376643658,0.0691993598278016,0.3015379011631012,0.07329539459938063,1.3308204094866585,0.9181529936663142,20,confirmation,1e-06
fine,F13,13,7.657013338757679e-05,0.0751301495465318,0.32435035705566406,0.04252090691322103,1.4448794993640879,0.9876146586505381,20,confirmation,1e-06
fine,F14,14,3.800317790592089e-05,0.08204465551816076,0.3333527743816376,0.021103915046939422,1.5778571120394034,1.015026126284271,20,confirmation,1e-06
fine,F15,15,1.292392971663503e-05,0.0852651681629512,0.34179726243019104,0.007176913348869906,1.6397930023043168,1.0407387546200535,20,confirmation,1e-06
fine,F16,16,1.850861735874787e-06,0.04719128379182717,0.3286432921886444,0.0010278200663699421,0.9075679858357404,1.000686220231214,20,confirmation,1e-06
coarse,F1,1,0.008763288147747517,0.009761246453793303,0.2024729698896408,7.163695753918398,0.28539034108274375,0.9882380488799685,20,design,1e-06
coarse,F2,2,0.0033731325529515743,0.01574803283916285,0.19182009994983673,2.7574233483574506,0.4604264921109945,0.9362431015542975,20,design,1e-06
coarse,F3,3,0.0020898994989693165,0.019079111369920406,0.18426810204982758,1.7084231300474668,0.5578175007866202,0.8993830126549323,20,design,1e-06
coarse,F4,4,0.0015519601292908192,0.023567349255683226,0.19445842504501343,1.2686756387565505,0.6890404698143693,0.9491203426289436,20,design,1e-06
coarse,F5,5,0.0011022506514564157,0.02555936228301491,0.1888137012720108,0.9010531410657449,0.7472811135684806,0.921569352435344,20,design,1e-06
coarse,F6,6,0.0008278730674646795,0.029446559092271687,0.20063798129558563,0.6767586182481642,0.860931396706085,0.9792817642514845,20,design,1e-06
coarse,F7,7,0.0005941023118793964,0.03153088770527835,0.21018794178962708,0.4856588231778587,0.9218710786012523,1.0258935876996038,20,design,1e-06
coarse,F8,8,0.0004250337660778314,0.03392973511269899,0.19961285591125488,0.3474509264089797,0.9920063715733078,0.9742782918856644,20,design,1e-06
coarse,F9,9,0.0003204380045644939,0.038291791688294524,0.22193147242069244,0.2619473802516446,1.1195401675720413,1.083211874699255,20,design,1e-06
coarse,F10,10,0.0002100698766298592,0.03973909780212487,0.2066805511713028,0.1717251170870482,1.1618551718527361,1.0087745773783647,20,design,1e-06
coarse,F11,11,0.00014245868078432977,0.04326173085174018,0.22074680030345917,0.11645521971177372,1.2648466752737344,1.077429680353337,20,design,1e-06
coarse,F12,12,8.60837462823838e-05,0.04487186741176141,0.20489147305488586,0.07037059118990742,1.3119223662963377,1.000042374418012,20,design,1e-06
coarse,F13,13,5.0884489610325545e-05,0.04898279048456771,0.2044847011566162,0.0415963729613854,1.4321137520447416,0.9980569861101094,20,design,1e-06
coarse,F14,14,2.5306766474386677e-05,0.05430446910004698,0.22221530973911285,0.020687437464277196,1.5877040941587008,1.0845972390662024,20,design,1e-06
coarse,F15,15,8.599649845564272e-06,0.057864960708064225,0.20927904546260834,0.007029926900177142,1.691802471271125,1.0214574106961414,20,design,1e-06
coarse,F16,16,1.2822171129300841e-06,0.031311285016904056,0.21562322974205017,0.0010481697203874021,0.9154505372867285,1.0524223552883396,20,design,1e-06
fine,F1,1,0.009741120040416718,0.010630517661445255,0.21870332956314087,7.037343538468538,0.2750392645119105,0.9652903959626544,20,design,1e-06
fine,F2,2,0.0038488777354359627,0.018268368043499593,0.21120478212833405,2.780570894254885,0.47265040805490904,0.932194073940727,20,design,1e-06
fine,F3,3,0.002445278922095895,0.022108595112685196,0.20728372037410736,1.7665594665465905,0.5720071150662911,0.9148876924563117,20,design,1e-06
fine,F4,4,0.0018167048692703247,0.027360069889309193,0.2218410074710846,1.3124544426122202,0.7078764872045757,0.9791391579189183,20,design,1e-06
fine,F5,5,0.0012798417592421174,0.029681881689308253,0.21163848042488098,0.9246047782282973,0.767947824287515,0.9341082871410398,20,design,1e-06
fine,F6,6,0.0009283511899411678,0.032848947876278595,0.21861031651496887,0.6706750579867173,0.8498881006189348,0.9648798644802166,20,design,1e-06
fine,F7,7,0.0006923943292349577,0.036605061857980306,0.24353156983852386,0.5002111398583525,0.9470685823086377,1.0748747444696172,20,design,1e-06
fine,F8,8,0.00047827791422605515,0.03804878275868387,0.21815837919712067,0.34552556331365697,0.9844214137826974,0.962885149752428,20,design,1e-06
fine,F9,9,0.0003368270117789507,0.04061424630224096,0.22881942987442017,0.2433362267469668,1.0507966580204398,1.009939805254128,20,design,1e-06
fine,F10,10,0.0002310164418304339,0.04361106693199062,0.22142235934734344,0.16689477775143494,1.1283322370139097,0.9772913716326174,20,design,1e-06
fine,F11,11,0.0001532290771137923,0.04693061829802275,0.23400603234767914,0.11069832331992428,1.2142177033006814,1.0328319009762812,20,design,1e-06
fine,F12,12,9.774739010026678e-05,0.05105839316449147,0.22803741693496704,0.07061631119113577,1.3210140230567557,1.0064882364943817,20,design,1e-06
fine,F13,13,5.739544576499611e-05,0.056226923719339336,0.22555765509605408,0.041464581866967505,1.4547374114829248,0.9955433172187641,20,design,1e-06
fine,F14,14,2.8996697437833063e-05,0.06246817683103057,0.2559947371482849,0.020948281152927073,1.6162149349809531,1.1298833981166334,20,design,1e-06
fine,F15,15,9.735561434354167e-06,0.0642519433145442,0.2333618700504303,0.007033327796921891,1.6623656340636435,1.0299887632873508,20,design,1e-06
fine,F16,16,1.472362441745645e-06,0.03770095504994561,0.24690721929073334,0.0010636888030033163,0.9754222022452202,1.0897738408979305,20,design,1e-06
coarse,F1,1,0.01512979157269001,0.027614654317387608,0.23201993107795715,5.78699616224545,0.3051421467794821,1.0290339281129337,21,confirmation,1e-06
coarse,F2,2,0.007912317290902138,0.04130875243410806,0.23038534820079803,3.0263833825423934,0.45646203836740074,1.0217843731669665,21,confirmation,1e-06
coarse,F3,3,0.005115286912769079,0.048348177509540985,0.22207111120224,1.9565468295288557,0.5342477406587531,0.9849098170969819,21,confirmation,1e-06
coarse,F4,4,0.003930947277694941,0.05957531943849578,0.21765853464603424,1.5035485915795244,0.6583077470243622,0.9653395544663728,21,confirmation,1e-06
coarse,F5,5,0.0028517816681414843,0.06669421246485643,0.21174797415733337,1.0907783818308407,0.736971570796706,0.9391255682420886,21,confirmation,1e-06
coarse,F6,6,0.0020346452947705984,0.07109094661152483,0.23080040514469147,0.7782317724469991,0.7855555175994836,1.0236251963901304,21,confirmation,1e-06
coarse,F7,7,0.0015623068902641535,0.08109174460702659,0.23349441587924957,0.5975669879370863,0.8960644138826379,1.0355734304736466,21,confirmation,1e-06
coarse,F8,8,0.0011378165800124407,0.08875909180161828,0.2116536945104599,0.43520362790434236,0.9807886605152745,0.9387074276327341,21,confirmation,1e-06
coarse,F9,9,0.000769182457588613,0.09040457165562459,0.2276865690946579,0.2942047092153309,0.9989712258069834,1.0098149908307248,21,confirmation,1e-06
coarse,F10,10,0.0005417692591436207,0.10076230246556339,0.2290021777153015,0.20722140212069468,1.1134242324889698,1.0156498598459442,21,confirmation,1e-06
coarse,F11,11,0.00034688535379245877,0.10208683413765915,0.23241187632083893,0.13268022903630808,1.1280603178534798,1.0307722483986694,21,confirmation,1e-06
coarse,F12,12,0.00024369866878259927,0.12271859699775431,0.22532857954502106,0.09321233899446806,1.3560414592654357,0.9993570476814495,21,confirmation,1e-06
coarse,F13,13,0.00014793477021157742,0.13995063102142274,0.20945705473423004,0.056583591608912735,1.5464555703719585,0.9289650884850535,21,confirmation,1e-06
coarse,F14,14,7.902496145106852e-05,0.16520717807503818,0.23150695860385895,0.030226268910697178,1.8255406133929242,1.0267588387377122,21,confirmation,1e-06
coarse,F15,15,2.4844208383001387e-05,0.17708099353966386,0.2318791300058365,0.009502664850054706,1.9567463673993375,1.0284094598629274,21,confirmation,1e-06
coarse,F16,16,2.910995362981339e-06,0.06526876614624953,0.23047301173210144,0.0011134270365161535,0.7212203777968088,1.0221731705756645,21,confirmation,1e-06
fine,F1,1,0.016097886487841606,0.029822382855535824,0.24596665799617767,5.772613940207352,0.339962247052043,1.1236361496731664,21,confirmation,1e-06
fine,F2,2,0.008645792491734028,0.045187884443673526,0.2522549033164978,3.1003338419375104,0.5151223096228101,1.152362399879138,21,confirmation,1e-06
fine,F3,3,0.005794438533484936,0.05472125983344599,0.2520124912261963,2.0778539269321565,0.6237986597051469,1.1512550018683683,21,confirmation,1e-06
fine,F4,4,0.004139231517910957,0.06311772675802861,0.22375918924808502,1.484305755298076,0.7195147457337789,1.022186974076034,21,confirmation,1e-06
fine,F5,5,0.0030491312500089407,0.07129490917757075,0.2203352004289627,1.0934017687736517,0.8127310833875616,1.0065453515708311,21,confirmation,1e-06
fine,F6,6,0.0020348778925836086,0.07100572122079607,0.22577644884586334,0.7296960689976184,0.8094344659414724,1.031402311739296,21,confirmation,1e-06
fine,F7,7,0.0015644581289961934,0.08138178016788782,0.22948294878005981,0.5610061178611907,0.9277170435706766,1.0483345144563372,21,confirmation,1e-06
fine,F8,8,0.0011439367663115263,0.08950571636793722,0.20393933355808258,0.41020946003769654,1.0203263973857277,0.9316450017777472,21,confirmation,1e-06
fine,F9,9,0.0007873273571021855,0.09290763595205787,0.2285403311252594,0.2823312787394409,1.0591068071105436,1.0440284053239752,21,confirmation,1e-06
fine,F10,10,0.0005488902097567916,0.10099813612806674,0.22724324464797974,0.19682902341736086,1.1513350047342747,1.038102995485922,21,confirmation,1e-06
fine,F11,11,0.0003442875458858907,0.10150595362193351,0.22558440268039703,0.12345962858675529,1.1571239042042996,1.0305249976525739,21,confirmation,1e-06
fine,F12,12,0.000233906670473516,0.11761233029547538,0.2080872654914856,0.08387765112536502,1.3407296218402225,0.9505937743663789,21,confirmation,1e-06
fine,F13,13,0.00013970735017210245,0.13115191159178433,0.18645472824573517,0.050098290714251426,1.4950749839775934,0.8517710271838965,21,confirmation,1e-06
