layer,band,rank,split_half_overlap,random_expectation,normalized_excess,stability_pass,reconstruction_relative_error,trace_relative_error,orthogonality_relative_error
21,H,256,0.7141740732644031,0.0625,0.6951190114820299,True,4.465675090044719e-15,1.6848979196744307e-16,5.888282756916512e-15
21,M,1792,0.8651828386164988,0.4375,0.7603250464293312,True,4.465675090044719e-15,1.6848979196744307e-16,5.888282756916512e-15
21,T,2048,0.9159346412663611,0.5,0.8318692825327223,True,4.465675090044719e-15,1.6848979196744307e-16,5.888282756916512e-15
22,F1,256,0.7126904397947509,0.0625,0.6935364691144009,True,4.841526537466769e-15,0.0,5.8958432331352395e-15
22,F2,256,0.4554501332994738,0.0625,0.41914680885277206,True,4.841526537466769e-15,0.0,5.8958432331352395e-15
22,F3,256,0.3586869978540269,0.0625,0.31593279771096205,True,4.841526537466769e-15,0.0,5.8958432331352395e-15
22,F4,256,0.31288333459464956,0.0625,0.2670755569009595,True,4.841526537466769e-15,0.0,5.8958432331352395e-15
22,F5,256,0.2937854971210031,0.0625,0.2467045302624033,False,4.841526537466769e-15,0.0,5.8958432331352395e-15
22,F6,256,0.289849192262531,0.0625,0.24250580508003303,False,4.841526537466769e-15,0.0,5.8958432331352395e-15
22,F7,256,0.2953074904839328,0.0625,0.2483279898495283,False,4.841526537466769e-15,0.0,5.8958432331352395e-15
22,F8,256,0.3097943042231873,0.0625,0.2637805911713998,True,4.841526537466769e-15,0.0,5.8958432331352395e-15
22,F9,256,0.330064364993067,0.0625,0.28540198932593813,True,4.841526537466769e-15,0.0,5.8958432331352395e-15
22,F10,256,0.36196304026520576,0.0625,0.3194272429495528,True,4.841526537466769e-15,0.0,5.8958432331352395e-15
22,F11,256,0.4113804291481598,0.0625,0.3721391244247038,True,4.841526537466769e-15,0.0,5.8958432331352395e-15
22,F12,256,0.47745853137791283,0.0625,0.4426224334697737,True,4.841526537466769e-15,0.0,5.8958432331352395e-15
22,F13,256,0.5688783286312395,0.0625,0.5401368838733221,True,4.841526537466769e-15,0.0,5.8958432331352395e-15
22,F14,256,0.6897713676720492,0.0625,0.6690894588501858,True,4.841526537466769e-15,0.0,5.8958432331352395e-15
22,F15,256,0.8281513477457807,0.0625,0.8166947709288327,True,4.841526537466769e-15,0.0,5.8958432331352395e-15
22,F16,256,0.9504794225894693,0.0625,0.9471780507621006,True,4.841526537466769e-15,0.0,5.8958432331352395e-15
22,H,256,0.7126904397947509,0.0625,0.6935364691144009,True,4.841526537466769e-15,0.0,5.8958432331352395e-15
22,M,1792,0.8642664519510598,0.4375,0.7586959145796618,True,4.841526537466769e-15,0.0,5.8958432331352395e-15
22,T,2048,0.9151653703896914,0.5,0.8303307407793827,True,4.841526537466769e-15,0.0,5.8958432331352395e-15
23,F1,256,0.7112380058304514,0.0625,0.6919872062191481,True,4.868713196300485e-15,1.3606679782442244e-16,5.8037118304573826e-15
23,F2,256,0.4948609112003969,0.0625,0.46118497194709,True,4.868713196300485e-15,1.3606679782442244e-16,5.8037118304573826e-15
23,F3,256,0.4109656159493118,0.0625,0.37169665701259924,True,4.868713196300485e-15,1.3606679782442244e-16,5.8037118304573826e-15
23,F4,256,0.3664749847270648,0.0625,0.32423998370886914,True,4.868713196300485e-15,1.3606679782442244e-16,5.8037118304573826e-15
23,F5,256,0.3374188847889137,0.0625,0.2932468104415079,True,4.868713196300485e-15,1.3606679782442244e-16,5.8037118304573826e-15
23,F6,256,0.32413964110470356,0.0625,0.27908228384501715,True,4.868713196300485e-15,1.3606679782442244e-16,5.8037118304573826e-15
23,F7,256,0.3211441887663994,0.0625,0.2758871346841593,True,4.868713196300485e-15,1.3606679782442244e-16,5.8037118304573826e-15
23,F8,256,0.3314922824358571,0.0625,0.2869251012649142,True,4.868713196300485e-15,1.3606679782442244e-16,5.8037118304573826e-15
23,F9,256,0.3490700373937414,0.0625,0.3056747065533241,True,4.868713196300485e-15,1.3606679782442244e-16,5.8037118304573826e-15
23,F10,256,0.3783848907561844,0.0625,0.3369438834732634,True,4.868713196300485e-15,1.3606679782442244e-16,5.8037118304573826e-15
23,F11,256,0.41933603263609454,0.0625,0.3806251014785008,True,4.868713196300485e-15,1.3606679782442244e-16,5.8037118304573826e-15
23,F12,256,0.4758759092720602,0.0625,0.4409343032235309,True,4.868713196300485e-15,1.3606679782442244e-16,5.8037118304573826e-15
23,F13,256,0.5560111525940145,0.0625,0.526411896100282,True,4.868713196300485e-15,1.3606679782442244e-16,5.8037118304573826e-15
23,F14,256,0.6615414161835078,0.0625,0.6389775105957417,True,4.868713196300485e-15,1.3606679782442244e-16,5.8037118304573826e-15
23,F15,256,0.7943995513378601,0.0625,0.7806928547603841,True,4.868713196300485e-15,1.3606679782442244e-16,5.8037118304573826e-15
23,F16,256,0.9375971513145787,0.0625,0.9334369614022172,True,4.868713196300485e-15,1.3606679782442244e-16,5.8037118304573826e-15
23,H,256,0.7112380058304514,0.0625,0.6919872062191481,True,4.868713196300485e-15,1.3606679782442244e-16,5.8037118304573826e-15
23,M,1792,0.8715245314429776,0.4375,0.771599167009738,True,4.868713196300485e-15,1.3606679782442244e-16,5.8037118304573826e-15
23,T,2048,0.9219887020782419,0.5,0.8439774041564838,True,4.868713196300485e-15,1.3606679782442244e-16,5.8037118304573826e-15
24,F1,256,0.682897077234652,0.0625,0.6617568823836287,True,4.410372883376999e-15,1.7030487484372943e-16,5.8599729795009176e-15
24,F2,256,0.4441850448503223,0.0625,0.40713071450701044,True,4.410372883376999e-15,1.7030487484372943e-16,5.8599729795009176e-15
24,F3,256,0.357968329791799,0.0625,0.3151662184445856,True,4.410372883376999e-15,1.7030487484372943e-16,5.8599729795009176e-15
24,F4,256,0.3238987124030369,0.0625,0.27882529322990607,True,4.410372883376999e-15,1.7030487484372943e-16,5.8599729795009176e-15
24,F5,256,0.3045640143344843,0.0625,0.2582016152901166,True,4.410372883376999e-15,1.7030487484372943e-16,5.8599729795009176e-15
24,F6,256,0.2937811463300689,0.0625,0.24669988941874016,False,4.410372883376999e-15,1.7030487484372943e-16,5.8599729795009176e-15
24,F7,256,0.2927192785496287,0.0625,0.2455672304529373,False,4.410372883376999e-15,1.7030487484372943e-16,5.8599729795009176e-15
24,F8,256,0.30326610241170204,0.0625,0.2568171759058155,True,4.410372883376999e-15,1.7030487484372943e-16,5.8599729795009176e-15
24,F9,256,0.32437204306380235,0.0625,0.27933017926805587,True,4.410372883376999e-15,1.7030487484372943e-16,5.8599729795009176e-15
24,F10,256,0.356188127529381,0.0625,0.3132673360313397,True,4.410372883376999e-15,1.7030487484372943e-16,5.8599729795009176e-15
24,F11,256,0.4029665598976545,0.0625,0.36316433055749814,True,4.410372883376999e-15,1.7030487484372943e-16,5.8599729795009176e-15
24,F12,256,0.46854187607762343,0.0625,0.4331113344827983,True,4.410372883376999e-15,1.7030487484372943e-16,5.8599729795009176e-15
24,F13,256,0.5628435801236644,0.0625,0.5336998187985754,True,4.410372883376999e-15,1.7030487484372943e-16,5.8599729795009176e-15
24,F14,256,0.6840928897340882,0.0625,0.6630324157163607,True,4.410372883376999e-15,1.7030487484372943e-16,5.8599729795009176e-15
24,F15,256,0.8247340828609018,0.0625,0.8130496883849619,True,4.410372883376999e-15,1.7030487484372943e-16,5.8599729795009176e-15
24,F16,256,0.9508232929668778,0.0625,0.9475448458313364,True,4.410372883376999e-15,1.7030487484372943e-16,5.8599729795009176e-15
24,H,256,0.682897077234652,0.0625,0.6617568823836287,True,4.410372883376999e-15,1.7030487484372943e-16,5.8599729795009176e-15
24,M,1792,0.8584013065291912,0.4375,0.7482689893852288,True,4.410372883376999e-15,1.7030487484372943e-16,5.8599729795009176e-15
24,T,2048,0.9136234944285735,0.5,0.827246988857147,True,4.410372883376999e-15,1.7030487484372943e-16,5.8599729795009176e-15
25,F1,256,0.6969832760001649,0.0625,0.6767821610668425,True,4.533553137661462e-15,0.0,5.791072674191782e-15
25,F2,256,0.46045007835883744,0.0625,0.42448008358275996,True,4.533553137661462e-15,0.0,5.791072674191782e-15
25,F3,256,0.35172144212797896,0.0625,0.3085028716031776,True,4.533553137661462e-15,0.0,5.791072674191782e-15
25,F4,256,0.29894893809899215,0.0625,0.25221220063892497,True,4.533553137661462e-15,0.0,5.791072674191782e-15
25,F5,256,0.26976663013906793,0.0625,0.22108440548167246,False,4.533553137661462e-15,0.0,5.791072674191782e-15
25,F6,256,0.25700475362790165,0.0625,0.20747173720309509,False,4.533553137661462e-15,0.0,5.791072674191782e-15
25,F7,256,0.2555848617652966,0.0625,0.20595718588298303,False,4.533553137661462e-15,0.0,5.791072674191782e-15
25,F8,256,0.26211070695729877,0.0625,0.21291808742111867,False,4.533553137661462e-15,0.0,5.791072674191782e-15
25,F9,256,0.2762752501352794,0.0625,0.2280269334776314,False,4.533553137661462e-15,0.0,5.791072674191782e-15
25,F10,256,0.3025547861491972,0.0625,0.2560584385591437,True,4.533553137661462e-15,0.0,5.791072674191782e-15
25,F11,256,0.33940564166154397,0.0625,0.2953660177723136,True,4.533553137661462e-15,0.0,5.791072674191782e-15
25,F12,256,0.3943198106044145,0.0625,0.3539411313113755,True,4.533553137661462e-15,0.0,5.791072674191782e-15
25,F13,256,0.4810090399958797,0.0625,0.4464096426622717,True,4.533553137661462e-15,0.0,5.791072674191782e-15
25,F14,256,0.600983749303547,0.0625,0.5743826659237835,True,4.533553137661462e-15,0.0,5.791072674191782e-15
25,F15,256,0.7619354957272246,0.0625,0.7460645287757063,True,4.533553137661462e-15,0.0,5.791072674191782e-15
25,F16,256,0.930720407531061,0.0625,0.9261017680331317,True,4.533553137661462e-15,0.0,5.791072674191782e-15
25,H,256,0.6969832760001649,0.0625,0.6767821610668425,True,4.533553137661462e-15,0.0,5.791072674191782e-15
25,M,1792,0.8455027461122991,0.4375,0.725338215310754,True,4.533553137661462e-15,0.0,5.791072674191782e-15
25,T,2048,0.9004569952569994,0.5,0.8009139905139988,True,4.533553137661462e-15,0.0,5.791072674191782e-15
26,F1,256,0.6901865459445902,0.0625,0.6695323156742296,True,3.8781527586166516e-15,0.0,5.912061719198365e-15
26,F2,256,0.44401248203979654,0.0625,0.4069466475091163,True,3.8781527586166516e-15,0.0,5.912061719198365e-15
26,F3,256,0.34409516841291726,0.0625,0.3003681796404451,True,3.8781527586166516e-15,0.0,5.912061719198365e-15
26,F4,256,0.2961389482777789,0.0625,0.2492148781629642,False,3.8781527586166516e-15,0.0,5.912061719198365e-15
26,F5,256,0.2698751138508274,0.0625,0.22120012144088258,False,3.8781527586166516e-15,0.0,5.912061719198365e-15
26,F6,256,0.25866497737746974,0.0625,0.20924264253596772,False,3.8781527586166516e-15,0.0,5.912061719198365e-15
26,F7,256,0.2582210280042935,0.0625,0.20876909653791303,False,3.8781527586166516e-15,0.0,5.912061719198365e-15
26,F8,256,0.26224888026796106,0.0625,0.21306547228582512,False,3.8781527586166516e-15,0.0,5.912061719198365e-15
26,F9,256,0.2809053304843362,0.0625,0.2329656858499586,False,3.8781527586166516e-15,0.0,5.912061719198365e-15
26,F10,256,0.3091873647479024,0.0625,0.26313318906442923,True,3.8781527586166516e-15,0.0,5.912061719198365e-15
26,F11,256,0.3528518647180966,0.0625,0.30970865569930306,True,3.8781527586166516e-15,0.0,5.912061719198365e-15
26,F12,256,0.4122275225420397,0.0625,0.37304269071150903,True,3.8781527586166516e-15,0.0,5.912061719198365e-15
26,F13,256,0.4938556890747844,0.0625,0.46011273501310335,True,3.8781527586166516e-15,0.0,5.912061719198365e-15
26,F14,256,0.6081411873917031,0.0625,0.5820172665511499,True,3.8781527586166516e-15,0.0,5.912061719198365e-15
26,F15,256,0.7587319507590129,0.0625,0.7426474141429471,True,3.8781527586166516e-15,0.0,5.912061719198365e-15
26,F16,256,0.9244769283832317,0.0625,0.9194420569421138,True,3.8781527586166516e-15,0.0,5.912061719198365e-15
26,H,256,0.6901865459445902,0.0625,0.6695323156742296,True,3.8781527586166516e-15,0.0,5.912061719198365e-15
26,M,1792,0.843730570215756,0.4375,0.7221876803835663,True,3.8781527586166516e-15,0.0,5.912061719198365e-15
26,T,2048,0.8991484551208424,0.5,0.7982969102416848,True,3.8781527586166516e-15,0.0,5.912061719198365e-15
27,F1,256,0.5447151602959263,0.0625,0.514362837648988,True,4.195117074959102e-15,0.0,5.884914408267268e-15
27,F2,256,0.3453339828329105,0.0625,0.30168958168843785,True,4.195117074959102e-15,0.0,5.884914408267268e-15
27,F3,256,0.27246998246030807,0.0625,0.22396798129099527,False,4.195117074959102e-15,0.0,5.884914408267268e-15
27,F4,256,0.24012278335052925,0.0625,0.18946430224056454,False,4.195117074959102e-15,0.0,5.884914408267268e-15
27,F5,256,0.22711158309697965,0.0625,0.1755856886367783,False,4.195117074959102e-15,0.0,5.884914408267268e-15
27,F6,256,0.2190119846263357,0.0625,0.16694611693475808,False,4.195117074959102e-15,0.0,5.884914408267268e-15
27,F7,256,0.22190469652422484,0.0625,0.1700316762925065,False,4.195117074959102e-15,0.0,5.884914408267268e-15
27,F8,256,0.23035801925901483,0.0625,0.1790485538762825,False,4.195117074959102e-15,0.0,5.884914408267268e-15
27,F9,256,0.24578625668527637,0.0625,0.1955053404642948,False,4.195117074959102e-15,0.0,5.884914408267268e-15
27,F10,256,0.27072275886424757,0.0625,0.22210427612186406,False,4.195117074959102e-15,0.0,5.884914408267268e-15
27,F11,256,0.30966414436783263,0.0625,0.2636417539923548,True,4.195117074959102e-15,0.0,5.884914408267268e-15
27,F12,256,0.3700714487808191,0.0625,0.3280762120328737,True,4.195117074959102e-15,0.0,5.884914408267268e-15
27,F13,256,0.4587427317055478,0.0625,0.42265891381925097,True,4.195117074959102e-15,0.0,5.884914408267268e-15
27,F14,256,0.581157380942021,0.0625,0.5532345396714891,True,4.195117074959102e-15,0.0,5.884914408267268e-15
27,F15,256,0.7463819185363649,0.0625,0.7294740464387892,True,4.195117074959102e-15,0.0,5.884914408267268e-15
27,F16,256,0.9224069575848732,0.0625,0.9172340880905314,True,4.195117074959102e-15,0.0,5.884914408267268e-15
27,H,256,0.5447151602959263,0.0625,0.514362837648988,True,4.195117074959102e-15,0.0,5.884914408267268e-15
27,M,1792,0.8120544790183281,0.4375,0.6658746293659166,True,4.195117074959102e-15,0.0,5.884914408267268e-15
27,T,2048,0.886880640196575,0.5,0.77376128039315,True,4.195117074959102e-15,0.0,5.884914408267268e-15
28,F1,256,0.627020920628403,0.0625,0.6021556486702965,True,4.08491758244122e-15,0.0,5.880346323397088e-15
28,F2,256,0.4115399378609247,0.0625,0.372309267051653,True,4.08491758244122e-15,0.0,5.880346323397088e-15
28,F3,256,0.32125416858154154,0.0625,0.27600444648697764,True,4.08491758244122e-15,0.0,5.880346323397088e-15
28,F4,256,0.2781769142541465,0.0625,0.2300553752044229,False,4.08491758244122e-15,0.0,5.880346323397088e-15
28,F5,256,0.25494027441913397,0.0625,0.20526962604707624,False,4.08491758244122e-15,0.0,5.880346323397088e-15
28,F6,256,0.24601455057890032,0.0625,0.195748853950827,False,4.08491758244122e-15,0.0,5.880346323397088e-15
28,F7,256,0.24633777584407968,0.0625,0.1960936275670183,False,4.08491758244122e-15,0.0,5.880346323397088e-15
28,F8,256,0.2530584376270658,0.0625,0.2032623334688702,False,4.08491758244122e-15,0.0,5.880346323397088e-15
28,F9,256,0.27018992659891816,0.0625,0.2215359217055127,False,4.08491758244122e-15,0.0,5.880346323397088e-15
28,F10,256,0.2962302909095954,0.0625,0.24931231030356843,False,4.08491758244122e-15,0.0,5.880346323397088e-15
28,F11,256,0.335707183023265,0.0625,0.291420995224816,True,4.08491758244122e-15,0.0,5.880346323397088e-15
28,F12,256,0.392511891651093,0.0625,0.35201268442783257,True,4.08491758244122e-15,0.0,5.880346323397088e-15
28,F13,256,0.472479617906951,0.0625,0.437311592434081,True,4.08491758244122e-15,0.0,5.880346323397088e-15
28,F14,256,0.5901278475930878,0.0625,0.5628030374326269,True,4.08491758244122e-15,0.0,5.880346323397088e-15
28,F15,256,0.7483234636991833,0.0625,0.7315450279457956,True,4.08491758244122e-15,0.0,5.880346323397088e-15
28,F16,256,0.9220312769612704,0.0625,0.9168333620920218,True,4.08491758244122e-15,0.0,5.880346323397088e-15
28,H,256,0.627020920628403,0.0625,0.6021556486702965,True,4.08491758244122e-15,0.0,5.880346323397088e-15
28,M,1792,0.8335522102716507,0.4375,0.7040928182607123,True,4.08491758244122e-15,0.0,5.880346323397088e-15
28,T,2048,0.8971407606458282,0.5,0.7942815212916563,True,4.08491758244122e-15,0.0,5.880346323397088e-15
29,F1,256,0.7000447672487637,0.0625,0.6800477517320147,True,4.0460004719806e-15,2.108642354109434e-16,5.904337523598771e-15
29,F2,256,0.4466375140331852,0.0625,0.4097466816353975,True,4.0460004719806e-15,2.108642354109434e-16,5.904337523598771e-15
29,F3,256,0.3457615740443283,0.0625,0.30214567898061684,True,4.0460004719806e-15,2.108642354109434e-16,5.904337523598771e-15
29,F4,256,0.2976898020060281,0.0625,0.2508691221397633,True,4.0460004719806e-15,2.108642354109434e-16,5.904337523598771e-15
29,F5,256,0.27311044297687026,0.0625,0.22465113917532828,False,4.0460004719806e-15,2.108642354109434e-16,5.904337523598771e-15
29,F6,256,0.2636922734046804,0.0625,0.21460509163165906,False,4.0460004719806e-15,2.108642354109434e-16,5.904337523598771e-15
29,F7,256,0.26383053700575,0.0625,0.21475257280613333,False,4.0460004719806e-15,2.108642354109434e-16,5.904337523598771e-15
29,F8,256,0.2739906234558019,0.0625,0.22558999835285534,False,4.0460004719806e-15,2.108642354109434e-16,5.904337523598771e-15
29,F9,256,0.2936915193321741,0.0625,0.24660428728765235,False,4.0460004719806e-15,2.108642354109434e-16,5.904337523598771e-15
29,F10,256,0.3261841141395211,0.0625,0.2812630550821558,True,4.0460004719806e-15,2.108642354109434e-16,5.904337523598771e-15
29,F11,256,0.37325861142699973,0.0625,0.3314758521887997,True,4.0460004719806e-15,2.108642354109434e-16,5.904337523598771e-15
29,F12,256,0.44031357463748233,0.0625,0.4030011462799811,True,4.0460004719806e-15,2.108642354109434e-16,5.904337523598771e-15
29,F13,256,0.531369005345754,0.0625,0.500126939035471,True,4.0460004719806e-15,2.108642354109434e-16,5.904337523598771e-15
29,F14,256,0.6548635143108732,0.0625,0.6318544152649314,True,4.0460004719806e-15,2.108642354109434e-16,5.904337523598771e-15
29,F15,256,0.8084947229707782,0.0625,0.7957277045021633,True,4.0460004719806e-15,2.108642354109434e-16,5.904337523598771e-15
29,F16,256,0.9467642160709532,0.0625,0.9432151638090167,True,4.0460004719806e-15,2.108642354109434e-16,5.904337523598771e-15
29,H,256,0.7000447672487637,0.0625,0.6800477517320147,True,4.0460004719806e-15,2.108642354109434e-16,5.904337523598771e-15
29,M,1792,0.8497937177880421,0.4375,0.7329666094009638,True,4.0460004719806e-15,2.108642354109434e-16,5.904337523598771e-15
29,T,2048,0.9035230517471251,0.5,0.8070461034942502,True,4.0460004719806e-15,2.108642354109434e-16,5.904337523598771e-15
30,F1,256,0.6007047011790597,0.0625,0.574085014590997,True,3.940854864936196e-15,0.0,5.909308382567802e-15
30,F2,256,0.3557859535586325,0.0625,0.3128383504625413,True,3.940854864936196e-15,0.0,5.909308382567802e-15
30,F3,256,0.26476543924372864,0.0625,0.21574980185997722,False,3.940854864936196e-15,0.0,5.909308382567802e-15
30,F4,256,0.22394048468388683,0.0625,0.17220318366281262,False,3.940854864936196e-15,0.0,5.909308382567802e-15
30,F5,256,0.2042522188925395,0.0625,0.1512023668187088,False,3.940854864936196e-15,0.0,5.909308382567802e-15
30,F6,256,0.19309368064244248,0.0625,0.1392999260186053,False,3.940854864936196e-15,0.0,5.909308382567802e-15
30,F7,256,0.19596379233007932,0.0625,0.14236137848541794,False,3.940854864936196e-15,0.0,5.909308382567802e-15
30,F8,256,0.20088627146904195,0.0625,0.14761202290031142,False,3.940854864936196e-15,0.0,5.909308382567802e-15
30,F9,256,0.21462058907880552,0.0625,0.1622619616840592,False,3.940854864936196e-15,0.0,5.909308382567802e-15
30,F10,256,0.23730870279327548,0.0625,0.18646261631282718,False,3.940854864936196e-15,0.0,5.909308382567802e-15
30,F11,256,0.26996488136693386,0.0625,0.2212958734580628,False,3.940854864936196e-15,0.0,5.909308382567802e-15
30,F12,256,0.3222799322303658,0.0625,0.2770985943790568,True,3.940854864936196e-15,0.0,5.909308382567802e-15
30,F13,256,0.4042946705932233,0.0625,0.3645809819661049,True,3.940854864936196e-15,0.0,5.909308382567802e-15
30,F14,256,0.5262979037139927,0.0625,0.49471776396159217,True,3.940854864936196e-15,0.0,5.909308382567802e-15
30,F15,256,0.7072104664804069,0.0625,0.6876911642457674,True,3.940854864936196e-15,0.0,5.909308382567802e-15
30,F16,256,0.9119114501853454,0.0625,0.9060388801977017,True,3.940854864936196e-15,0.0,5.909308382567802e-15
30,H,256,0.6007047011790597,0.0625,0.574085014590997,True,3.940854864936196e-15,0.0,5.909308382567802e-15
30,M,1792,0.8037339150392027,0.4375,0.6510825156252492,True,3.940854864936196e-15,0.0,5.909308382567802e-15
30,T,2048,0.8738189931712035,0.5,0.747637986342407,True,3.940854864936196e-15,0.0,5.909308382567802e-15
31,F1,256,0.630930592244126,0.0625,0.606325965060401,True,4.4715588490531025e-15,2.076092186043534e-16,5.8837951499234765e-15
31,F2,256,0.4044724625476658,0.0625,0.36477062671751015,True,4.4715588490531025e-15,2.076092186043534e-16,5.8837951499234765e-15
31,F3,256,0.30736496339412245,0.0625,0.26118929428706394,True,4.4715588490531025e-15,2.076092186043534e-16,5.8837951499234765e-15
31,F4,256,0.265646717841417,0.0625,0.21668983236417816,False,4.4715588490531025e-15,2.076092186043534e-16,5.8837951499234765e-15
31,F5,256,0.2443643270204336,0.0625,0.1939886154884625,False,4.4715588490531025e-15,2.076092186043534e-16,5.8837951499234765e-15
31,F6,256,0.2369535812337235,0.0625,0.1860838199826384,False,4.4715588490531025e-15,2.076092186043534e-16,5.8837951499234765e-15
31,F7,256,0.23490640806386562,0.0625,0.18390016860145666,False,4.4715588490531025e-15,2.076092186043534e-16,5.8837951499234765e-15
31,F8,256,0.23994265721390007,0.0625,0.18927216769482674,False,4.4715588490531025e-15,2.076092186043534e-16,5.8837951499234765e-15
31,F9,256,0.25253773691789105,0.0625,0.20270691937908378,False,4.4715588490531025e-15,2.076092186043534e-16,5.8837951499234765e-15
31,F10,256,0.2723150578620135,0.0625,0.22380272838614773,False,4.4715588490531025e-15,2.076092186043534e-16,5.8837951499234765e-15
31,F11,256,0.30059228329286214,0.0625,0.25396510217905294,True,4.4715588490531025e-15,2.076092186043534e-16,5.8837951499234765e-15
31,F12,256,0.3426652782523123,0.0625,0.29884296346913314,True,4.4715588490531025e-15,2.076092186043534e-16,5.8837951499234765e-15
31,F13,256,0.4078697052654488,0.0625,0.3683943522831454,True,4.4715588490531025e-15,2.076092186043534e-16,5.8837951499234765e-15
31,F14,256,0.5174352194068101,0.0625,0.4852642340339308,True,4.4715588490531025e-15,2.076092186043534e-16,5.8837951499234765e-15
31,F15,256,0.6892147385098539,0.0625,0.6684957210771775,True,4.4715588490531025e-15,2.076092186043534e-16,5.8837951499234765e-15
31,F16,256,0.9003478423604309,0.0625,0.8937043651844596,True,4.4715588490531025e-15,2.076092186043534e-16,5.8837951499234765e-15
31,H,256,0.630930592244126,0.0625,0.606325965060401,True,4.4715588490531025e-15,2.076092186043534e-16,5.8837951499234765e-15
31,M,1792,0.8254115164534702,0.4375,0.6896204736950582,True,4.4715588490531025e-15,2.076092186043534e-16,5.8837951499234765e-15
31,T,2048,0.8886370952337124,0.5,0.7772741904674247,True,4.4715588490531025e-15,2.076092186043534e-16,5.8837951499234765e-15
32,F1,256,0.5644990152417614,0.0625,0.5354656162578788,True,4.307191045172529e-15,1.2196829714626513e-16,5.900727663973807e-15
32,F2,256,0.36276321328356465,0.0625,0.3202807608358023,True,4.307191045172529e-15,1.2196829714626513e-16,5.900727663973807e-15
32,F3,256,0.27982040736991587,0.0625,0.23180843452791025,False,4.307191045172529e-15,1.2196829714626513e-16,5.900727663973807e-15
32,F4,256,0.2429275973373569,0.0625,0.192456103826514,False,4.307191045172529e-15,1.2196829714626513e-16,5.900727663973807e-15
32,F5,256,0.22265358978052818,0.0625,0.17083049576589673,False,4.307191045172529e-15,1.2196829714626513e-16,5.900727663973807e-15
32,F6,256,0.21621143039688057,0.0625,0.16395885909000593,False,4.307191045172529e-15,1.2196829714626513e-16,5.900727663973807e-15
32,F7,256,0.21422645186692835,0.0625,0.16184154865805692,False,4.307191045172529e-15,1.2196829714626513e-16,5.900727663973807e-15
32,F8,256,0.21837737200850277,0.0625,0.16626919680906962,False,4.307191045172529e-15,1.2196829714626513e-16,5.900727663973807e-15
32,F9,256,0.2292351445408835,0.0625,0.17785082084360906,False,4.307191045172529e-15,1.2196829714626513e-16,5.900727663973807e-15
32,F10,256,0.24989262348423041,0.0625,0.19988546504984578,False,4.307191045172529e-15,1.2196829714626513e-16,5.900727663973807e-15
32,F11,256,0.2755714054747284,0.0625,0.2272761658397103,False,4.307191045172529e-15,1.2196829714626513e-16,5.900727663973807e-15
32,F12,256,0.32168863546985954,0.0625,0.2764678778345168,True,4.307191045172529e-15,1.2196829714626513e-16,5.900727663973807e-15
32,F13,256,0.39469436692375004,0.0625,0.35434065805200005,True,4.307191045172529e-15,1.2196829714626513e-16,5.900727663973807e-15
32,F14,256,0.5131335877198809,0.0625,0.4806758269012063,True,4.307191045172529e-15,1.2196829714626513e-16,5.900727663973807e-15
32,F15,256,0.6942516880492033,0.0625,0.6738684672524836,True,4.307191045172529e-15,1.2196829714626513e-16,5.900727663973807e-15
32,F16,256,0.9052752098329631,0.0625,0.8989602238218273,True,4.307191045172529e-15,1.2196829714626513e-16,5.900727663973807e-15
32,H,256,0.5644990152417614,0.0625,0.5354656162578788,True,4.307191045172529e-15,1.2196829714626513e-16,5.900727663973807e-15
32,M,1792,0.8078551303690727,0.4375,0.6584091206561293,True,4.307191045172529e-15,1.2196829714626513e-16,5.900727663973807e-15
32,T,2048,0.8781470788684298,0.5,0.7562941577368596,True,4.307191045172529e-15,1.2196829714626513e-16,5.900727663973807e-15
33,F1,256,0.5908767929988974,0.0625,0.5636019125321572,True,4.344537127949596e-15,0.0,5.898770840337818e-15
33,F2,256,0.35683826549928666,0.0625,0.3139608165325724,True,4.344537127949596e-15,0.0,5.898770840337818e-15
33,F3,256,0.27176014351496147,0.0625,0.22321081974929224,False,4.344537127949596e-15,0.0,5.898770840337818e-15
33,F4,256,0.23419113669657987,0.0625,0.18313721247635187,False,4.344537127949596e-15,0.0,5.898770840337818e-15
33,F5,256,0.2168099770761786,0.0625,0.16459730888125718,False,4.344537127949596e-15,0.0,5.898770840337818e-15
33,F6,256,0.20848021147213353,0.0625,0.15571222557027575,False,4.344537127949596e-15,0.0,5.898770840337818e-15
33,F7,256,0.20928223902420462,0.0625,0.15656772162581825,False,4.344537127949596e-15,0.0,5.898770840337818e-15
33,F8,256,0.21539891124763502,0.0625,0.16309217199747736,False,4.344537127949596e-15,0.0,5.898770840337818e-15
33,F9,256,0.2296955274477971,0.0625,0.1783418959443169,False,4.344537127949596e-15,0.0,5.898770840337818e-15
33,F10,256,0.25351623029165626,0.0625,0.20375064564443335,False,4.344537127949596e-15,0.0,5.898770840337818e-15
33,F11,256,0.2882497513914657,0.0625,0.2407997348175634,False,4.344537127949596e-15,0.0,5.898770840337818e-15
33,F12,256,0.3405498716759586,0.0625,0.2965865297876892,True,4.344537127949596e-15,0.0,5.898770840337818e-15
33,F13,256,0.4233509063325609,0.0625,0.3849076334213983,True,4.344537127949596e-15,0.0,5.898770840337818e-15
33,F14,256,0.5466210503299673,0.0625,0.5163957870186319,True,4.344537127949596e-15,0.0,5.898770840337818e-15
