condition,seed,metric,status,threshold,natural_load_error,calibrated_load_error,natural_mean_margin,calibrated_mean_margin,margin_delta_cal_minus_nat,calibrated_validity,calibrated_validity_reason
C3_orthogonal_unequal_singular,76,M4_matrix_response,ok,1.1102230246251565e-16,0.0,0.0,1.9042068079475019,1.9042068079475019,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,77,M1_signed_prototype,ok,-3.3306690738754696e-16,0.0,0.0,0.8728118436954266,0.8728118436954266,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,77,M2_unsigned_prototype,ok,8.326672684688674e-17,0.0,0.0,0.6354664828582429,0.6354664828582429,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,77,M3_top1_projection,ok,3.0531133177191805e-16,0.0,0.0,0.6354664919217918,0.6354664919217918,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,77,M3_fullspan_control,ok,0.0,0.3984,0.3984,1.1377565556358603e-16,1.1377565556358603e-16,0.0,False,degenerate_scores
C3_orthogonal_unequal_singular,77,M4_matrix_response,ok,1.5543122344752192e-15,0.0,0.0,2.3829993447067195,2.3829993447067195,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,78,M1_signed_prototype,ok,0.0,0.0,0.0,0.7945505049739524,0.7945505049739524,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,78,M2_unsigned_prototype,ok,2.7755575615628914e-17,0.0,0.0,0.6208566577620916,0.6208566577620916,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,78,M3_top1_projection,ok,5.551115123125783e-17,0.0,0.0,0.6140686519867191,0.6140686519867191,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,78,M3_fullspan_control,ok,0.0,0.21020000000000005,0.21020000000000005,9.825473767932635e-17,9.825473767932635e-17,0.0,False,degenerate_scores
C3_orthogonal_unequal_singular,78,M4_matrix_response,ok,-5.551115123125783e-16,0.0,0.0,2.3027574449501964,2.3027574449501964,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,79,M1_signed_prototype,ok,2.498001805406602e-16,0.0,0.0,1.2245757569166267,1.2245757569166267,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,79,M2_unsigned_prototype,ok,-2.0816681711721685e-17,0.0,0.0,0.3353194255003022,0.3353194255003022,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,79,M3_top1_projection,ok,3.2612801348363973e-16,0.0,0.0,0.33531941176308055,0.33531941176308055,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,79,M3_fullspan_control,ok,1.1102230246251565e-16,0.45489999999999997,0.09360000000000002,1.4483969579259792e-16,1.4483969579259792e-16,0.0,False,degenerate_scores
C3_orthogonal_unequal_singular,79,M4_matrix_response,ok,1.2212453270876722e-15,0.0,0.0,1.2574477941115514,1.2574477941115514,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,80,M1_signed_prototype,ok,-1.1102230246251565e-16,0.0,0.0,0.8317597257470228,0.8317597257470228,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,80,M2_unsigned_prototype,ok,-2.7755575615628914e-17,0.0,0.0,0.6297514161719128,0.6297514161719128,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,80,M3_top1_projection,ok,-1.8041124150158794e-16,0.0,0.0,0.5117748887709599,0.5117748887709599,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,80,M3_fullspan_control,ok,-3.3306690738754696e-16,0.4772,0.06830000000000003,3.4305891460917336e-16,6.887823644774471e-17,-2.7418067816142864e-16,False,degenerate_scores
C3_orthogonal_unequal_singular,80,M4_matrix_response,ok,-3.3306690738754696e-16,0.0,0.0,1.9191558328910994,1.9191558328910994,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,81,M1_signed_prototype,ok,1.3877787807814457e-16,0.0,0.0,1.2580339606138509,1.2580339606138509,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,81,M2_unsigned_prototype,ok,-2.0469737016526324e-16,0.0,0.0,0.19384444947221582,0.19384444947221582,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,81,M3_top1_projection,ok,6.591949208711867e-17,0.0,0.0,0.19384445653428276,0.19384445653428276,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,81,M3_fullspan_control,ok,1.1102230246251565e-16,0.43289999999999995,0.04400000000000004,1.3044010316320965e-16,1.3044010316320965e-16,0.0,False,degenerate_scores
C3_orthogonal_unequal_singular,81,M4_matrix_response,ok,-8.326672684688674e-17,0.0,0.0,0.72691671200356,0.72691671200356,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,82,M1_signed_prototype,ok,2.7755575615628914e-16,0.0,0.0,1.069951161357399,1.069951161357399,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,82,M2_unsigned_prototype,ok,5.828670879282072e-16,0.0,0.0,0.5799811286584367,0.5799811286584367,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,82,M3_top1_projection,ok,-1.1102230246251565e-16,0.0,0.0,0.5799811625410713,0.5799811625410713,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,82,M3_fullspan_control,ok,1.1102230246251565e-16,0.4305,0.10199999999999998,1.4066525722000732e-16,1.4066525722000732e-16,0.0,False,degenerate_scores
C3_orthogonal_unequal_singular,82,M4_matrix_response,ok,-6.661338147750939e-16,0.0,0.0,2.174929359529018,2.174929359529018,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,83,M1_signed_prototype,ok,-5.551115123125783e-17,0.0,0.0,0.7662523152821602,0.7662523152821602,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,83,M2_unsigned_prototype,ok,4.996003610813204e-16,0.0,0.0,0.6119573934067859,0.6119573934067859,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,83,M3_top1_projection,ok,8.326672684688674e-17,0.0,0.0,0.6119573632329443,0.6119573632329443,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,83,M3_fullspan_control,ok,2.220446049250313e-16,0.4879,0.18700000000000006,2.1255219806448623e-16,1.8446355554146976e-16,-2.8088642523016473e-17,False,degenerate_scores
C3_orthogonal_unequal_singular,83,M4_matrix_response,ok,0.0,0.0,0.0,2.294840112123541,2.294840112123541,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,84,M1_signed_prototype,ok,-5.273559366969494e-16,0.0,0.0,1.1788190929610909,1.1788190929610909,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,84,M2_unsigned_prototype,ok,5.551115123125783e-17,0.0,0.0,0.44548745377456017,0.44548745377456017,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,84,M3_top1_projection,ok,9.71445146547012e-17,0.0,0.0,0.4454874245573522,0.4454874245573522,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,84,M3_fullspan_control,ok,1.1102230246251565e-16,0.4071,0.07799999999999996,1.2500001034254636e-16,1.2500001034254636e-16,0.0,False,degenerate_scores
C3_orthogonal_unequal_singular,84,M4_matrix_response,ok,2.220446049250313e-16,0.0,0.0,1.6705778420900708,1.6705778420900708,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,85,M1_signed_prototype,ok,1.942890293094024e-16,0.0,0.0,1.1147090158476598,1.1147090158476598,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,85,M2_unsigned_prototype,ok,1.942890293094024e-16,0.0,0.0,0.5386668747825274,0.5386668747825274,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,85,M3_top1_projection,ok,1.1796119636642288e-16,0.0,0.0,0.3156249841058979,0.3156249841058979,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,85,M3_fullspan_control,ok,1.1102230246251565e-16,0.4053,0.0595,1.2837508833740686e-16,1.2837508833740686e-16,0.0,False,degenerate_scores
C3_orthogonal_unequal_singular,85,M4_matrix_response,ok,8.326672684688674e-16,0.0,0.0,1.1835936903971178,1.1835936903971178,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,86,M1_signed_prototype,ok,-5.551115123125783e-17,0.0,0.0,0.35277324421445183,0.35277324421445183,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,86,M2_unsigned_prototype,ok,-9.020562075079397e-17,0.0,0.0,0.3389623179022614,0.3389623179022614,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,86,M3_top1_projection,ok,2.0816681711721685e-17,0.0,0.0,0.33896233845714435,0.33896233845714435,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,86,M3_fullspan_control,ok,-4.440892098500626e-16,0.4915,0.31920000000000004,3.9422909381414683e-16,-1.761590873172736e-16,-5.703881811314204e-16,False,degenerate_scores
C3_orthogonal_unequal_singular,86,M4_matrix_response,ok,1.27675647831893e-15,0.0,0.0,1.2711087692142913,1.2711087692142913,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,87,M1_signed_prototype,ok,5.551115123125783e-17,0.0,0.0,0.07086927740578142,0.07086927740578142,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,87,M2_unsigned_prototype,ok,-2.1315414711065017e-16,0.0,0.0,0.0707594144321069,0.0707594144321069,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,87,M3_top1_projection,ok,-1.457167719820518e-16,0.0,0.0,0.3601642709133429,0.3601642709133429,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,87,M3_fullspan_control,ok,-3.3306690738754696e-16,0.4596,0.0837,3.2790437032304e-16,6.564748744608551e-17,-2.622568828769545e-16,False,degenerate_scores
C3_orthogonal_unequal_singular,87,M4_matrix_response,ok,5.551115123125783e-17,0.0,0.0,1.3506160159250362,1.3506160159250362,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,88,M1_signed_prototype,ok,0.0,0.0,0.0,0.15353751078586572,0.15353751078586572,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,88,M2_unsigned_prototype,ok,-6.938893903907228e-18,0.0,0.0,0.15241709507882753,0.15241709507882753,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,88,M3_top1_projection,ok,5.377642775528102e-17,0.0,0.0,0.15638726949624135,0.15638726949624135,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,88,M3_fullspan_control,ok,3.3306690738754696e-16,0.49929999999999997,0.04259999999999997,3.228528555609955e-16,1.4843681839238343e-16,-1.7441603716861209e-16,False,degenerate_scores
C3_orthogonal_unequal_singular,88,M4_matrix_response,ok,-1.1102230246251565e-16,0.0,0.0,0.5864522606109054,0.5864522606109054,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,89,M1_signed_prototype,ok,5.551115123125783e-17,0.0,0.0,0.5680949900527794,0.5680949900527794,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,89,M2_unsigned_prototype,ok,6.938893903907228e-17,0.0,0.0,0.5084125546783013,0.5084125546783013,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,89,M3_top1_projection,ok,9.71445146547012e-17,0.0,0.0,0.5084125252083531,0.5084125252083531,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,89,M3_fullspan_control,ok,-2.220446049250313e-16,0.27290000000000003,0.3186,1.837641150359559e-16,-3.6126657221302596e-17,-2.198907722572585e-16,False,degenerate_scores
C3_orthogonal_unequal_singular,89,M4_matrix_response,ok,1.1102230246251565e-15,0.0,0.0,1.9065469695313244,1.9065469695313244,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,90,M1_signed_prototype,ok,-2.8796409701215e-16,0.0,0.0,1.271576632234922,1.271576632234922,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,90,M2_unsigned_prototype,ok,2.3830763751231387e-16,0.0,0.0,0.06496766175857568,0.06496766175857568,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,90,M3_top1_projection,ok,8.326672684688674e-17,0.0,0.0,0.3553461105566057,0.3553461105566057,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,90,M3_fullspan_control,ok,3.3306690738754696e-16,0.49960000000000004,0.09519999999999995,3.2470692801211954e-16,1.7256196471748808e-16,-1.5214496329463146e-16,False,degenerate_scores
C3_orthogonal_unequal_singular,90,M4_matrix_response,ok,0.0,0.0,0.0,1.332547914587271,1.332547914587271,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,91,M1_signed_prototype,ok,0.0,0.0,0.0,0.08161315996175038,0.08161315996175038,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,91,M2_unsigned_prototype,ok,-4.9873299934333204e-17,0.0,0.0,0.08144533024812535,0.08144533024812535,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,91,M3_top1_projection,ok,8.326672684688674e-17,0.0,0.0,0.0814453313039043,0.0814453313039043,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,91,M3_fullspan_control,ok,1.1102230246251565e-16,0.45740000000000003,0.2016,1.5151213617059512e-16,1.5151213617059512e-16,0.0,False,degenerate_scores
C3_orthogonal_unequal_singular,91,M4_matrix_response,ok,0.0,0.0,0.0,0.3054199923896412,0.3054199923896412,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,92,M1_signed_prototype,ok,3.3306690738754696e-16,0.0,0.0,0.7384784690422455,0.7384784690422455,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,92,M2_unsigned_prototype,ok,1.942890293094024e-16,0.0,0.0,0.6015769335485961,0.6015769335485961,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,92,M3_top1_projection,ok,6.938893903907228e-17,0.0,0.0,0.43277845084090844,0.43277845084090844,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,92,M3_fullspan_control,ok,0.0,0.043399999999999994,0.043399999999999994,1.1797229859666913e-16,1.1797229859666913e-16,0.0,False,degenerate_scores
C3_orthogonal_unequal_singular,92,M4_matrix_response,ok,1.3877787807814457e-15,0.0,0.0,1.622919190653407,1.622919190653407,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,93,M1_signed_prototype,ok,0.0,0.0,0.0,0.008891658564596533,0.008891658564596533,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,93,M2_unsigned_prototype,ok,-7.355972927135246e-17,0.0,0.0,0.008891441531223827,0.008891441531223827,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,93,M3_top1_projection,ok,-3.744563253221811e-17,0.0,0.0,0.008891440939954469,0.008891440939954469,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,93,M3_fullspan_control,ok,0.0,0.3608,0.3608,1.0469403122215226e-16,1.0469403122215226e-16,0.0,False,degenerate_scores
C3_orthogonal_unequal_singular,93,M4_matrix_response,ok,-3.0531133177191805e-16,0.0,0.0,0.03334290352482932,0.03334290352482932,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,94,M1_signed_prototype,ok,-5.551115123125783e-17,0.0,0.0,1.2141135969216428,1.2141135969216428,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,94,M2_unsigned_prototype,ok,4.0939474033052647e-16,0.0,0.0,0.36568493859047635,0.36568493859047635,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,94,M3_top1_projection,ok,5.551115123125783e-17,0.0,0.0,0.3656849310741446,0.3656849310741446,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,94,M3_fullspan_control,ok,-6.661338147750939e-16,0.5,0.0686,7.055134254585483e-16,1.4843681839238344e-17,-6.906697436193099e-16,False,degenerate_scores
C3_orthogonal_unequal_singular,94,M4_matrix_response,ok,1.3322676295501878e-15,0.0,0.0,1.3713184915280425,1.3713184915280425,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,95,M1_signed_prototype,ok,-3.3306690738754696e-16,0.0,0.0,1.1006758976379996,1.1006758976379996,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,95,M2_unsigned_prototype,ok,1.942890293094024e-16,0.0,0.0,0.5532947633072932,0.5532947633072932,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,95,M3_top1_projection,ok,3.0531133177191805e-16,0.0,0.0,0.34002232272207644,0.34002232272207644,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,95,M3_fullspan_control,ok,1.1102230246251565e-16,0.4406,0.10709999999999997,1.3972156764907595e-16,1.3972156764907595e-16,0.0,False,degenerate_scores
C3_orthogonal_unequal_singular,95,M4_matrix_response,ok,1.1657341758564144e-15,0.0,0.0,1.2750837102077865,1.2750837102077865,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,96,M1_signed_prototype,ok,-2.7755575615628914e-16,0.0,0.0,0.5695028969582384,0.5695028969582384,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,96,M2_unsigned_prototype,ok,5.273559366969494e-16,0.0,0.0,0.5093581331345582,0.5093581331345582,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,96,M3_top1_projection,ok,5.273559366969494e-16,0.0,0.0,0.6291460380420092,0.6291460380420092,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,96,M3_fullspan_control,ok,0.0,0.09389999999999998,0.09389999999999998,1.0453859999870474e-16,1.0453859999870474e-16,0.0,False,degenerate_scores
C3_orthogonal_unequal_singular,96,M4_matrix_response,ok,3.1086244689504383e-15,0.0,0.0,2.359297642657535,2.359297642657535,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,97,M1_signed_prototype,ok,3.885780586188048e-16,0.0,0.0,1.1024427867278161,1.1024427867278161,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,97,M2_unsigned_prototype,ok,1.3877787807814457e-16,0.0,0.0,0.5515436780637429,0.5515436780637429,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,97,M3_top1_projection,ok,4.163336342344337e-17,0.0,0.0,0.33703852498196313,0.33703852498196313,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,97,M3_fullspan_control,ok,2.220446049250313e-16,0.46740000000000004,0.029299999999999993,1.7046364320094655e-16,1.2345680033831742e-16,-4.700684286262913e-17,False,degenerate_scores
C3_orthogonal_unequal_singular,97,M4_matrix_response,ok,1.6653345369377348e-16,0.0,0.0,1.2638944686823614,1.2638944686823614,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,98,M1_signed_prototype,ok,-1.1102230246251565e-16,0.0,0.0,0.4718634666995766,0.4718634666995766,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,98,M2_unsigned_prototype,ok,2.0816681711721685e-16,0.0,0.0,0.43826317085166366,0.43826317085166366,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,98,M3_top1_projection,ok,2.7755575615628914e-17,0.0,0.0,0.43826317401285997,0.43826317401285997,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,98,M3_fullspan_control,ok,0.0,0.04139999999999999,0.04139999999999999,1.201372334946882e-16,1.201372334946882e-16,0.0,False,degenerate_scores
C3_orthogonal_unequal_singular,98,M4_matrix_response,ok,-1.6653345369377348e-16,0.0,0.0,1.6434869025482244,1.6434869025482244,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,99,M1_signed_prototype,ok,-1.1102230246251565e-16,0.0,0.0,0.8914158834767557,0.8914158834767557,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,99,M2_unsigned_prototype,ok,5.551115123125783e-17,0.0,0.0,0.6364965583909956,0.6364965583909956,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,99,M3_top1_projection,ok,-1.3877787807814457e-16,0.0,0.0,0.6364965248047257,0.6364965248047257,0.0,True,calibrated_load_margin_preserved
C3_orthogonal_unequal_singular,99,M3_fullspan_control,ok,-2.220446049250313e-16,0.4278,0.08009999999999995,2.6911806116913794e-16,6.94555524205498e-17,-1.9966250874858815e-16,False,degenerate_scores
C3_orthogonal_unequal_singular,99,M4_matrix_response,ok,-2.220446049250313e-16,0.0,0.0,2.3868619680177217,2.3868619680177217,0.0,True,calibrated_load_margin_preserved
C4_near_identical,0,M1_signed_prototype,ok,0.0,0.0,0.0,0.005010090849585012,0.005010090849585012,0.0,True,calibrated_load_margin_preserved
C4_near_identical,0,M2_unsigned_prototype,ok,6.404585520779216e-17,0.0,0.0,0.005010051817332611,0.005010051817332611,0.0,True,calibrated_load_margin_preserved
C4_near_identical,0,M3_top1_projection,ok,-2.2017605024338832e-16,0.0,0.0,0.00400066407995291,0.00400066407995291,0.0,True,calibrated_load_margin_preserved
C4_near_identical,0,M3_fullspan_control,ok,-4.440892098500626e-16,0.4959,0.255,4.2155168245017196e-16,-1.2534417948018017e-16,-5.468958619303521e-16,False,degenerate_scores
C4_near_identical,0,M4_matrix_response,ok,0.013546770462401492,0.1614,0.0,0.01990854132952328,0.01777168841216034,-0.002136852917362937,True,calibrated_load_margin_preserved
C4_near_identical,1,M1_signed_prototype,ok,0.0,0.0,0.0,0.0018471646905121434,0.0018471646905121434,0.0,True,calibrated_load_margin_preserved
C4_near_identical,1,M2_unsigned_prototype,ok,1.815462656509087e-16,0.0,0.0,0.0018471627791369972,0.0018471627791369972,0.0,True,calibrated_load_margin_preserved
C4_near_identical,1,M3_top1_projection,ok,-1.1980444593876665e-16,0.0,0.0,0.0009176886496775424,0.0009176886496775424,0.0,True,calibrated_load_margin_preserved
C4_near_identical,1,M3_fullspan_control,ok,0.0,0.08199999999999996,0.08199999999999996,1.123212634013271e-16,1.123212634013271e-16,0.0,False,degenerate_scores
C4_near_identical,1,M4_matrix_response,ok,-0.005144244257325625,0.1884,0.0,0.006808168721766104,0.005867989115771647,-0.0009401796059944571,True,calibrated_load_margin_preserved
C4_near_identical,2,M1_signed_prototype,ok,-5.551115123125783e-17,0.0,0.0,0.0021383313126715924,0.0021383313126715924,0.0,True,calibrated_load_margin_preserved
C4_near_identical,2,M2_unsigned_prototype,ok,2.317768017307464e-16,0.0,0.0,0.002138328282974639,0.002138328282974639,0.0,True,calibrated_load_margin_preserved
C4_near_identical,2,M3_top1_projection,ok,-4.2676696256223855e-17,0.0,0.0,0.0020312948618020953,0.0020312948618020953,0.0,True,calibrated_load_margin_preserved
C4_near_identical,2,M3_fullspan_control,ok,0.0,0.2893,0.2893,9.490186414495838e-17,9.490186414495838e-17,0.0,False,degenerate_scores
C4_near_identical,2,M4_matrix_response,ok,-0.028095683808751715,0.2496,0.0,0.03195502956957007,0.02532457050773467,-0.006630459061835396,True,calibrated_load_margin_preserved
C4_near_identical,3,M1_signed_prototype,ok,0.0,0.0,0.0,0.006641232316400442,0.006641232316400442,0.0,True,calibrated_load_margin_preserved
C4_near_identical,3,M2_unsigned_prototype,ok,-7.874526497444329e-17,0.0,0.0,0.006641141540523496,0.006641141540523496,0.0,True,calibrated_load_margin_preserved
C4_near_identical,3,M3_top1_projection,ok,5.688842680349332e-17,0.0,0.0,0.006181898970985763,0.006181898970985763,0.0,True,calibrated_load_margin_preserved
C4_near_identical,3,M3_fullspan_control,ok,2.220446049250313e-16,0.48640000000000005,0.1834,2.102873430942509e-16,1.8148815783547434e-16,-2.8799185258776544e-17,False,degenerate_scores
C4_near_identical,3,M4_matrix_response,ok,0.030634015540937032,0.24280000000000002,0.0,0.03527043894891437,0.02821140888560404,-0.0070590300633103335,True,calibrated_load_margin_preserved
C4_near_identical,4,M1_signed_prototype,ok,0.0,0.0,0.0,0.002191996034987272,0.002191996034987272,0.0,True,calibrated_load_margin_preserved
C4_near_identical,4,M2_unsigned_prototype,ok,1.006325963314944e-16,0.0,0.0,0.002191992859962843,0.002191992859962843,0.0,True,calibrated_load_margin_preserved
C4_near_identical,4,M3_top1_projection,ok,-5.979537439529862e-17,0.0,0.0,0.00010871019164046132,0.00010871019164046132,0.0,True,calibrated_load_margin_preserved
C4_near_identical,4,M3_fullspan_control,ok,-1.1102230246251565e-16,0.1814,0.025699999999999945,1.5379919560132293e-16,1.0781375792134895e-16,-4.5985437679973985e-17,False,degenerate_scores
C4_near_identical,4,M4_matrix_response,ok,0.011127214550177955,0.2378,0.0,0.012943292746199262,0.01042847499466201,-0.0025148177515372516,True,calibrated_load_margin_preserved
C4_near_identical,5,M1_signed_prototype,ok,0.0,0.0,0.0,0.0007264471291314199,0.0007264471291314199,0.0,True,calibrated_load_margin_preserved
C4_near_identical,5,M2_unsigned_prototype,ok,-2.034365616232752e-16,0.0,0.0,0.0007264470466604313,0.0007264470466604313,0.0,True,calibrated_load_margin_preserved
C4_near_identical,5,M3_top1_projection,ok,1.474983469679236e-17,0.0,0.0,0.0004759937193417397,0.0004759937193417397,0.0,True,calibrated_load_margin_preserved
C4_near_identical,5,M3_fullspan_control,ok,0.0,0.02410000000000001,0.02410000000000001,1.141309269314661e-16,1.141309269314661e-16,0.0,False,degenerate_scores
C4_near_identical,5,M4_matrix_response,ok,-0.010957942001641685,0.5,0.0,0.010957942001641569,0.004135845755615553,-0.006822096246026016,True,calibrated_load_margin_preserved
C4_near_identical,6,M1_signed_prototype,ok,0.0,0.0,0.0,0.0028237159001799563,0.0028237159001799563,0.0,True,calibrated_load_margin_preserved
C4_near_identical,6,M2_unsigned_prototype,ok,1.2683937220306883e-16,0.0,0.0,0.002823708802940344,0.002823708802940344,0.0,True,calibrated_load_margin_preserved
C4_near_identical,6,M3_top1_projection,ok,5.656560137147102e-17,0.0,0.0,0.0018869406753512146,0.0018869406753512146,0.0,True,calibrated_load_margin_preserved
C4_near_identical,6,M3_fullspan_control,ok,1.1102230246251565e-16,0.3498,0.009700000000000042,1.0683676165967882e-16,1.0683676165967882e-16,0.0,False,degenerate_scores
C4_near_identical,6,M4_matrix_response,ok,-0.027118732261640743,0.3808,0.0,0.027438642442983423,0.018549109725565525,-0.008889532717417898,True,calibrated_load_margin_preserved
C4_near_identical,7,M1_signed_prototype,ok,5.551115123125783e-17,0.0,0.0,0.00130136482604422,0.00130136482604422,0.0,True,calibrated_load_margin_preserved
C4_near_identical,7,M2_unsigned_prototype,ok,-8.472002362613831e-17,0.0,0.0,0.001301364207425903,0.001301364207425903,0.0,True,calibrated_load_margin_preserved
C4_near_identical,7,M3_top1_projection,ok,-3.937055460952291e-17,0.0,0.0,0.000463125604351759,0.000463125604351759,0.0,True,calibrated_load_margin_preserved
C4_near_identical,7,M3_fullspan_control,ok,0.0,0.3621,0.3621,1.0680345496894006e-16,1.0680345496894006e-16,0.0,False,degenerate_scores
C4_near_identical,7,M4_matrix_response,ok,-0.0037003680723349808,0.1316,0.0,0.006340083541185596,0.005859858769379242,-0.0004802247718063545,True,calibrated_load_margin_preserved
C4_near_identical,8,M1_signed_prototype,ok,-5.551115123125783e-17,0.0,0.0,0.006477039138319745,0.006477039138319745,0.0,True,calibrated_load_margin_preserved
C4_near_identical,8,M2_unsigned_prototype,ok,4.852312941640985e-17,0.0,0.0,0.0064769550245300225,0.0064769550245300225,0.0,True,calibrated_load_margin_preserved
