condition,seed,metric,sign_sensitivity_mean,sign_sensitivity_max,n_variants,status
C4_near_identical,62,M4_matrix_response,,,0,not_applicable
C4_near_identical,63,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,63,M2_unsigned_prototype,0.3498666666666666,0.844,15,ok
C4_near_identical,63,M3_top1_projection,,,0,not_applicable
C4_near_identical,63,M3_fullspan_control,,,0,not_applicable
C4_near_identical,63,M4_matrix_response,,,0,not_applicable
C4_near_identical,64,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,64,M2_unsigned_prototype,0.34986666666666666,0.8444,15,ok
C4_near_identical,64,M3_top1_projection,,,0,not_applicable
C4_near_identical,64,M3_fullspan_control,,,0,not_applicable
C4_near_identical,64,M4_matrix_response,,,0,not_applicable
C4_near_identical,65,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,65,M2_unsigned_prototype,0.34986666666666666,0.8416,15,ok
C4_near_identical,65,M3_top1_projection,,,0,not_applicable
C4_near_identical,65,M3_fullspan_control,,,0,not_applicable
C4_near_identical,65,M4_matrix_response,,,0,not_applicable
C4_near_identical,66,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,66,M2_unsigned_prototype,0.3498666666666666,0.844,15,ok
C4_near_identical,66,M3_top1_projection,,,0,not_applicable
C4_near_identical,66,M3_fullspan_control,,,0,not_applicable
C4_near_identical,66,M4_matrix_response,,,0,not_applicable
C4_near_identical,67,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,67,M2_unsigned_prototype,0.45013333333333344,0.844,15,ok
C4_near_identical,67,M3_top1_projection,,,0,not_applicable
C4_near_identical,67,M3_fullspan_control,,,0,not_applicable
C4_near_identical,67,M4_matrix_response,,,0,not_applicable
C4_near_identical,68,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,68,M2_unsigned_prototype,0.3496533333333333,0.8416,15,ok
C4_near_identical,68,M3_top1_projection,,,0,not_applicable
C4_near_identical,68,M3_fullspan_control,,,0,not_applicable
C4_near_identical,68,M4_matrix_response,,,0,not_applicable
C4_near_identical,69,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,69,M2_unsigned_prototype,0.44831999999999994,0.8404,15,ok
C4_near_identical,69,M3_top1_projection,,,0,not_applicable
C4_near_identical,69,M3_fullspan_control,,,0,not_applicable
C4_near_identical,69,M4_matrix_response,,,0,not_applicable
C4_near_identical,70,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,70,M2_unsigned_prototype,0.4474666666666666,0.8388,15,ok
C4_near_identical,70,M3_top1_projection,,,0,not_applicable
C4_near_identical,70,M3_fullspan_control,,,0,not_applicable
C4_near_identical,70,M4_matrix_response,,,0,not_applicable
C4_near_identical,71,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,71,M2_unsigned_prototype,0.4486399999999999,0.8412,15,ok
C4_near_identical,71,M3_top1_projection,,,0,not_applicable
C4_near_identical,71,M3_fullspan_control,,,0,not_applicable
C4_near_identical,71,M4_matrix_response,,,0,not_applicable
C4_near_identical,72,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,72,M2_unsigned_prototype,0.3498666666666667,0.8424,15,ok
C4_near_identical,72,M3_top1_projection,,,0,not_applicable
C4_near_identical,72,M3_fullspan_control,,,0,not_applicable
C4_near_identical,72,M4_matrix_response,,,0,not_applicable
C4_near_identical,73,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,73,M2_unsigned_prototype,0.3507200000000001,0.844,15,ok
C4_near_identical,73,M3_top1_projection,,,0,not_applicable
C4_near_identical,73,M3_fullspan_control,,,0,not_applicable
C4_near_identical,73,M4_matrix_response,,,0,not_applicable
C4_near_identical,74,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,74,M2_unsigned_prototype,0.34986666666666666,0.844,15,ok
C4_near_identical,74,M3_top1_projection,,,0,not_applicable
C4_near_identical,74,M3_fullspan_control,,,0,not_applicable
C4_near_identical,74,M4_matrix_response,,,0,not_applicable
C4_near_identical,75,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,75,M2_unsigned_prototype,0.4501333333333334,0.844,15,ok
C4_near_identical,75,M3_top1_projection,,,0,not_applicable
C4_near_identical,75,M3_fullspan_control,,,0,not_applicable
C4_near_identical,75,M4_matrix_response,,,0,not_applicable
C4_near_identical,76,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,76,M2_unsigned_prototype,0.44661333333333336,0.8372,15,ok
C4_near_identical,76,M3_top1_projection,,,0,not_applicable
C4_near_identical,76,M3_fullspan_control,,,0,not_applicable
C4_near_identical,76,M4_matrix_response,,,0,not_applicable
C4_near_identical,77,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,77,M2_unsigned_prototype,0.448,0.84,15,ok
C4_near_identical,77,M3_top1_projection,,,0,not_applicable
C4_near_identical,77,M3_fullspan_control,,,0,not_applicable
C4_near_identical,77,M4_matrix_response,,,0,not_applicable
C4_near_identical,78,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,78,M2_unsigned_prototype,0.3517866666666667,0.844,15,ok
C4_near_identical,78,M3_top1_projection,,,0,not_applicable
C4_near_identical,78,M3_fullspan_control,,,0,not_applicable
C4_near_identical,78,M4_matrix_response,,,0,not_applicable
C4_near_identical,79,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,79,M2_unsigned_prototype,0.45013333333333344,0.844,15,ok
C4_near_identical,79,M3_top1_projection,,,0,not_applicable
C4_near_identical,79,M3_fullspan_control,,,0,not_applicable
C4_near_identical,79,M4_matrix_response,,,0,not_applicable
C4_near_identical,80,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,80,M2_unsigned_prototype,0.44586666666666663,0.836,15,ok
C4_near_identical,80,M3_top1_projection,,,0,not_applicable
C4_near_identical,80,M3_fullspan_control,,,0,not_applicable
C4_near_identical,80,M4_matrix_response,,,0,not_applicable
C4_near_identical,81,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,81,M2_unsigned_prototype,0.3485866666666667,0.844,15,ok
C4_near_identical,81,M3_top1_projection,,,0,not_applicable
C4_near_identical,81,M3_fullspan_control,,,0,not_applicable
C4_near_identical,81,M4_matrix_response,,,0,not_applicable
C4_near_identical,82,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,82,M2_unsigned_prototype,0.3485866666666667,0.844,15,ok
C4_near_identical,82,M3_top1_projection,,,0,not_applicable
C4_near_identical,82,M3_fullspan_control,,,0,not_applicable
C4_near_identical,82,M4_matrix_response,,,0,not_applicable
C4_near_identical,83,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,83,M2_unsigned_prototype,0.3502933333333333,0.844,15,ok
C4_near_identical,83,M3_top1_projection,,,0,not_applicable
C4_near_identical,83,M3_fullspan_control,,,0,not_applicable
C4_near_identical,83,M4_matrix_response,,,0,not_applicable
C4_near_identical,84,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,84,M2_unsigned_prototype,0.4501333333333334,0.844,15,ok
C4_near_identical,84,M3_top1_projection,,,0,not_applicable
C4_near_identical,84,M3_fullspan_control,,,0,not_applicable
C4_near_identical,84,M4_matrix_response,,,0,not_applicable
C4_near_identical,85,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,85,M2_unsigned_prototype,0.4492799999999999,0.8424,15,ok
C4_near_identical,85,M3_top1_projection,,,0,not_applicable
C4_near_identical,85,M3_fullspan_control,,,0,not_applicable
C4_near_identical,85,M4_matrix_response,,,0,not_applicable
C4_near_identical,86,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,86,M2_unsigned_prototype,0.35082666666666673,0.844,15,ok
C4_near_identical,86,M3_top1_projection,,,0,not_applicable
C4_near_identical,86,M3_fullspan_control,,,0,not_applicable
C4_near_identical,86,M4_matrix_response,,,0,not_applicable
C4_near_identical,87,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,87,M2_unsigned_prototype,0.34976,0.8464,15,ok
C4_near_identical,87,M3_top1_projection,,,0,not_applicable
C4_near_identical,87,M3_fullspan_control,,,0,not_applicable
C4_near_identical,87,M4_matrix_response,,,0,not_applicable
C4_near_identical,88,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,88,M2_unsigned_prototype,0.3488,0.844,15,ok
C4_near_identical,88,M3_top1_projection,,,0,not_applicable
C4_near_identical,88,M3_fullspan_control,,,0,not_applicable
C4_near_identical,88,M4_matrix_response,,,0,not_applicable
C4_near_identical,89,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,89,M2_unsigned_prototype,0.4484266666666666,0.8408,15,ok
C4_near_identical,89,M3_top1_projection,,,0,not_applicable
C4_near_identical,89,M3_fullspan_control,,,0,not_applicable
C4_near_identical,89,M4_matrix_response,,,0,not_applicable
C4_near_identical,90,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,90,M2_unsigned_prototype,0.4501333333333334,0.844,15,ok
C4_near_identical,90,M3_top1_projection,,,0,not_applicable
C4_near_identical,90,M3_fullspan_control,,,0,not_applicable
C4_near_identical,90,M4_matrix_response,,,0,not_applicable
C4_near_identical,91,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,91,M2_unsigned_prototype,0.4501333333333334,0.844,15,ok
C4_near_identical,91,M3_top1_projection,,,0,not_applicable
C4_near_identical,91,M3_fullspan_control,,,0,not_applicable
C4_near_identical,91,M4_matrix_response,,,0,not_applicable
C4_near_identical,92,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,92,M2_unsigned_prototype,0.4502399999999999,0.8444,15,ok
C4_near_identical,92,M3_top1_projection,,,0,not_applicable
C4_near_identical,92,M3_fullspan_control,,,0,not_applicable
C4_near_identical,92,M4_matrix_response,,,0,not_applicable
C4_near_identical,93,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,93,M2_unsigned_prototype,0.44970666666666664,0.8432,15,ok
C4_near_identical,93,M3_top1_projection,,,0,not_applicable
C4_near_identical,93,M3_fullspan_control,,,0,not_applicable
C4_near_identical,93,M4_matrix_response,,,0,not_applicable
C4_near_identical,94,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,94,M2_unsigned_prototype,0.44885333333333327,0.8416,15,ok
C4_near_identical,94,M3_top1_projection,,,0,not_applicable
C4_near_identical,94,M3_fullspan_control,,,0,not_applicable
C4_near_identical,94,M4_matrix_response,,,0,not_applicable
C4_near_identical,95,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,95,M2_unsigned_prototype,0.45024000000000003,0.8444,15,ok
C4_near_identical,95,M3_top1_projection,,,0,not_applicable
C4_near_identical,95,M3_fullspan_control,,,0,not_applicable
C4_near_identical,95,M4_matrix_response,,,0,not_applicable
C4_near_identical,96,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,96,M2_unsigned_prototype,0.3488,0.844,15,ok
C4_near_identical,96,M3_top1_projection,,,0,not_applicable
C4_near_identical,96,M3_fullspan_control,,,0,not_applicable
C4_near_identical,96,M4_matrix_response,,,0,not_applicable
C4_near_identical,97,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,97,M2_unsigned_prototype,0.3498666666666666,0.844,15,ok
C4_near_identical,97,M3_top1_projection,,,0,not_applicable
C4_near_identical,97,M3_fullspan_control,,,0,not_applicable
C4_near_identical,97,M4_matrix_response,,,0,not_applicable
C4_near_identical,98,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,98,M2_unsigned_prototype,0.45013333333333333,0.844,15,ok
C4_near_identical,98,M3_top1_projection,,,0,not_applicable
C4_near_identical,98,M3_fullspan_control,,,0,not_applicable
C4_near_identical,98,M4_matrix_response,,,0,not_applicable
C4_near_identical,99,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C4_near_identical,99,M2_unsigned_prototype,0.4475733333333333,0.8392,15,ok
C4_near_identical,99,M3_top1_projection,,,0,not_applicable
C4_near_identical,99,M3_fullspan_control,,,0,not_applicable
C4_near_identical,99,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,0,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,0,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,0,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,0,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,0,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,1,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,1,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,1,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,1,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,1,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,2,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,2,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,2,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,2,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,2,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,3,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,3,M2_unsigned_prototype,0.16629333333333335,0.3116,15,ok
C5_separated_anisotropic,3,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,3,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,3,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,4,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,4,M2_unsigned_prototype,0.16608,0.3116,15,ok
C5_separated_anisotropic,4,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,4,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,4,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,5,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,5,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,5,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,5,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,5,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,6,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,6,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,6,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,6,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,6,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,7,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,7,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,7,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,7,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,7,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,8,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,8,M2_unsigned_prototype,0.16629333333333335,0.3116,15,ok
C5_separated_anisotropic,8,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,8,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,8,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,9,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,9,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,9,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,9,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,9,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,10,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,10,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,10,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,10,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,10,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,11,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,11,M2_unsigned_prototype,0.16608,0.3116,15,ok
C5_separated_anisotropic,11,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,11,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,11,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,12,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,12,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,12,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,12,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,12,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,13,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,13,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,13,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,13,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,13,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,14,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,14,M2_unsigned_prototype,0.16629333333333335,0.3116,15,ok
C5_separated_anisotropic,14,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,14,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,14,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,15,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,15,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,15,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,15,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,15,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,16,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,16,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,16,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,16,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,16,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,17,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,17,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,17,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,17,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,17,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,18,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,18,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,18,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,18,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,18,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,19,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,19,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,19,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,19,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,19,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,20,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,20,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,20,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,20,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,20,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,21,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,21,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,21,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,21,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,21,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,22,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,22,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,22,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,22,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,22,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,23,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,23,M2_unsigned_prototype,0.16629333333333335,0.3116,15,ok
C5_separated_anisotropic,23,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,23,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,23,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,24,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,24,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,24,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,24,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,24,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,25,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,25,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,25,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,25,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,25,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,26,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,26,M2_unsigned_prototype,0.16608,0.3116,15,ok
C5_separated_anisotropic,26,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,26,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,26,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,27,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,27,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,27,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,27,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,27,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,28,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,28,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,28,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,28,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,28,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,29,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,29,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,29,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,29,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,29,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,30,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,30,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,30,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,30,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,30,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,31,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,31,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,31,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,31,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,31,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,32,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,32,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,32,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,32,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,32,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,33,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,33,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,33,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,33,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,33,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,34,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,34,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,34,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,34,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,34,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,35,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,35,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,35,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,35,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,35,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,36,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,36,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,36,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,36,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,36,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,37,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,37,M2_unsigned_prototype,0.16608,0.3116,15,ok
C5_separated_anisotropic,37,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,37,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,37,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,38,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,38,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,38,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,38,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,38,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,39,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,39,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,39,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,39,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,39,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,40,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,40,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,40,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,40,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,40,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,41,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,41,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,41,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,41,M3_fullspan_control,,,0,not_applicable
