condition,seed,s1_0,s1_1,s2_0,s2_1,gap1,gap2,dominant_direction_angle_deg,matrix_distance_fro,g_distance_fro
C2_orthogonal_equal_singular,37,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,2.749130211248011,3.179747610024748e-16
C2_orthogonal_equal_singular,38,0.9999999999999999,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0731575677881278,1.5760111644511852e-16
C2_orthogonal_equal_singular,39,1.0000000000000002,1.0,1.0,0.9999999999999999,2.220446049250313e-16,1.1102230246251565e-16,0.0,1.9999999999999998,4.580900025075915e-16
C2_orthogonal_equal_singular,40,1.0,1.0,1.0,0.9999999999999999,0.0,1.1102230246251565e-16,90.0,2.0,3.1551476828263083e-16
C2_orthogonal_equal_singular,41,1.0,0.9999999999999999,1.0,1.0,1.1102230246251565e-16,0.0,90.0,2.0,1.5960931769207606e-16
C2_orthogonal_equal_singular,42,1.0000000000000002,1.0,1.0,1.0,2.220446049250313e-16,0.0,0.0,2.802844002560133,2.8606153776457697e-16
C2_orthogonal_equal_singular,43,1.0,0.9999999999999999,1.0,1.0,1.1102230246251565e-16,0.0,0.0,2.4588201719079557,1.5581970694094824e-16
C2_orthogonal_equal_singular,44,1.0,1.0,1.0,0.9999999999999999,0.0,1.1102230246251565e-16,90.0,2.3050569283635536,2.2489462144216287e-16
C2_orthogonal_equal_singular,45,1.0,1.0,1.0000000000000002,1.0,0.0,2.220446049250313e-16,0.0,1.5771086269162673,4.0391206909144514e-16
C2_orthogonal_equal_singular,46,1.0,0.9999999999999999,1.0,1.0,1.1102230246251565e-16,0.0,90.0,1.9999999999999998,1.686295200848179e-16
C2_orthogonal_equal_singular,47,1.0,0.9999999999999999,1.0,1.0,1.1102230246251565e-16,0.0,0.0,0.5063886795471897,1.4172639953612375e-16
C2_orthogonal_equal_singular,48,1.0,1.0,1.0000000000000002,1.0,0.0,2.220446049250313e-16,90.0,0.18955302885686445,3.166495848516919e-16
C2_orthogonal_equal_singular,49,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.5108581764613053e-16
C2_orthogonal_equal_singular,50,1.0,1.0,1.0,0.9999999999999999,0.0,1.1102230246251565e-16,90.0,1.9999999999999998,4.1148582780997847e-16
C2_orthogonal_equal_singular,51,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.7170483774039267,4.121472564045835e-16
C2_orthogonal_equal_singular,52,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.9999999999999998,1.25107217636051e-16
C2_orthogonal_equal_singular,53,1.0,1.0,1.0000000000000002,1.0,0.0,2.220446049250313e-16,0.0,2.0,2.5559571617852924e-16
C2_orthogonal_equal_singular,54,1.0,1.0,1.0000000000000002,1.0,0.0,2.220446049250313e-16,0.0,1.5506939054911915,1.1583543006932816e-16
C2_orthogonal_equal_singular,55,1.0,1.0,1.0,0.9999999999999998,0.0,2.220446049250313e-16,0.0,1.9999999999999998,2.2356821842189754e-16
C2_orthogonal_equal_singular,56,1.0,0.9999999999999999,1.0,0.9999999999999999,1.1102230246251565e-16,1.1102230246251565e-16,0.0,2.0,3.3380514978108926e-16
C2_orthogonal_equal_singular,57,1.0,1.0,1.0,0.9999999999999999,0.0,1.1102230246251565e-16,90.0,2.084956618973737,1.1474642444031492e-16
C2_orthogonal_equal_singular,58,1.0,0.9999999999999999,1.0,0.9999999999999999,1.1102230246251565e-16,1.1102230246251565e-16,0.0,1.9999999999999998,1.6373990159487593e-16
C2_orthogonal_equal_singular,59,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.3627589552312494e-16
