dim,seed,lr,variant,step,tail_loss,a_bayes_gap,cake_loss,the_retention_gap,embedding_common_energy_fraction,embedding_residual_energy_fraction,map_common_energy_fraction,map_residual_energy_fraction
8,1,0.1,common_oracle,670,0.549717128276825,0.0007243156433105469,9.758735541254282e-05,7.212162017822266e-06,1.0000005960464478,5.045451700208016e-14,1.0000003576278687,2.659838292001261e-14
8,1,0.1,common_oracle,675,0.5497117638587952,0.0007151365280151367,9.627619874663651e-05,7.212162017822266e-06,1.0000007152557373,4.561073537628392e-14,1.0000003576278687,1.8838932624716358e-14
8,1,0.1,common_oracle,680,0.5497064590454102,0.0007055997848510742,9.49650420807302e-05,7.212162017822266e-06,1.0000005960464478,4.627063841669901e-14,1.0000003576278687,1.452621693992604e-14
8,1,0.1,common_oracle,685,0.5497012138366699,0.0006963014602661133,9.369360486743972e-05,7.212162017822266e-06,1.0000005960464478,4.6188059480605295e-14,1.000000238418579,2.37043085084699e-14
8,1,0.1,common_oracle,690,0.549696147441864,0.0006874799728393555,9.246190165868029e-05,7.212162017822266e-06,1.0000004768371582,4.8671654949644996e-14,1.0000005960464478,1.448118358625232e-14
8,1,0.1,common_oracle,695,0.5496912002563477,0.0006788969039916992,9.119045716943219e-05,7.212162017822266e-06,1.0000007152557373,3.991316148031429e-14,1.000000238418579,1.9608021600164317e-14
8,1,0.1,common_oracle,700,0.5496862530708313,0.0006700754165649414,8.999849524116144e-05,7.212162017822266e-06,1.0000005960464478,4.273122993143398e-14,1.0000004768371582,1.514809836540478e-14
8,1,0.1,common_oracle,705,0.5496813654899597,0.0006617307662963867,8.872705075191334e-05,7.212162017822266e-06,1.0000004768371582,5.1403295546958647e-14,1.0000004768371582,1.4281183860812528e-14
8,1,0.1,common_oracle,710,0.5496768355369568,0.0006536245346069336,8.765427628532052e-05,7.212162017822266e-06,1.0000004768371582,4.5816188299838134e-14,1.0000003576278687,1.8866923675491323e-14
8,1,0.1,common_oracle,715,0.5496720671653748,0.0006453990936279297,8.646229980513453e-05,7.212162017822266e-06,1.0000005960464478,4.971693426413827e-14,1.000000238418579,2.261032818764129e-14
8,1,0.1,common_oracle,720,0.5496675372123718,0.0006374120712280273,8.534978405805305e-05,7.212162017822266e-06,1.0000004768371582,4.9379930347611886e-14,1.0000004768371582,1.8517441269585988e-14
8,1,0.1,common_oracle,725,0.5496630668640137,0.0006295442581176758,8.427700231550261e-05,7.212162017822266e-06,1.0000004768371582,4.226511108869173e-14,1.0000003576278687,1.3073812086367934e-14
8,1,0.1,common_oracle,730,0.5496587157249451,0.0006219148635864258,8.320422057295218e-05,7.212162017822266e-06,1.0000005960464478,3.877026670084764e-14,1.000000238418579,1.3423274163482535e-14
8,1,0.1,common_oracle,735,0.5496546626091003,0.0006147623062133789,8.213143883040175e-05,7.212162017822266e-06,1.0000003576278687,4.628604425194367e-14,1.0000003576278687,1.862397599149395e-14
8,1,0.1,common_oracle,740,0.5496501326560974,0.0006068944931030273,8.105864253593609e-05,7.212162017822266e-06,1.0000004768371582,4.681847561006057e-14,1.0000003576278687,2.7107937612290064e-14
8,1,0.1,common_oracle,745,0.5496460795402527,0.0005997419357299805,8.00255875219591e-05,7.212162017822266e-06,1.0000004768371582,4.607258517297201e-14,1.0000004768371582,2.023307939919526e-14
8,1,0.1,common_oracle,750,0.5496419668197632,0.0005927085876464844,7.89925325079821e-05,7.212162017822266e-06,1.0000004768371582,5.022658043597403e-14,1.000000238418579,2.0640769909235912e-14
8,1,0.1,common_oracle,755,0.549638032913208,0.0005856752395629883,7.807867950759828e-05,7.212162017822266e-06,1.0000004768371582,5.0942550281233775e-14,1.0000003576278687,1.971606742885018e-14
8,1,0.1,common_oracle,760,0.5496339797973633,0.0005785226821899414,7.708535122219473e-05,7.212162017822266e-06,1.0000005960464478,4.820489236186283e-14,1.0000003576278687,2.5896345072669302e-14
8,1,0.1,common_oracle,765,0.5496302247047424,0.0005719661712646484,7.613175694132224e-05,7.212162017822266e-06,1.0000007152557373,4.178537195615763e-14,1.0000004768371582,2.3887731799131923e-14
8,1,0.1,common_oracle,770,0.5496264100074768,0.0005654096603393555,7.52178966649808e-05,7.212162017822266e-06,1.0000007152557373,4.3311345856349506e-14,1.0000003576278687,1.9441864229099125e-14
8,1,0.1,common_oracle,775,0.5496227145195007,0.0005588531494140625,7.42643023841083e-05,7.212162017822266e-06,1.0000005960464478,4.026713654897186e-14,1.0000003576278687,2.3896986481113623e-14
8,1,0.1,common_oracle,780,0.5496190190315247,0.0005522966384887695,7.339017611229792e-05,7.212162017822266e-06,1.0000004768371582,5.207350528427593e-14,1.0000003576278687,2.4568256703680867e-14
8,1,0.1,common_oracle,785,0.5496154427528381,0.0005459785461425781,7.247630855999887e-05,7.212162017822266e-06,1.0000005960464478,4.260639760379943e-14,1.0000004768371582,2.4369251394921153e-14
8,1,0.1,common_oracle,790,0.5496118664741516,0.0005398988723754883,7.160218228818849e-05,7.212162017822266e-06,1.0000005960464478,4.462345748988683e-14,1.0000003576278687,1.9840349185069016e-14
8,1,0.1,common_oracle,795,0.5496084094047546,0.0005336999893188477,7.08075167494826e-05,7.212162017822266e-06,1.0000007152557373,4.468962092746276e-14,1.0000004768371582,2.1249767963586914e-14
8,1,0.1,common_oracle,800,0.5496049523353577,0.0005277395248413086,6.989364192122594e-05,7.212162017822266e-06,1.0000004768371582,4.913622202802788e-14,1.0000003576278687,1.6464672168508242e-14
8,1,0.1,common_oracle,805,0.5496014952659607,0.000521540641784668,6.909898365847766e-05,7.212162017822266e-06,1.0000004768371582,4.23547373389066e-14,1.000000238418579,2.347765435024591e-14
8,1,0.1,common_oracle,810,0.5495983362197876,0.000516057014465332,6.830431084381416e-05,7.212162017822266e-06,1.0000003576278687,4.273095888089086e-14,1.0000003576278687,2.0141440598697713e-14
8,1,0.1,common_oracle,815,0.549595057964325,0.0005103349685668945,6.746991857653484e-05,7.212162017822266e-06,1.0000005960464478,4.279114565399096e-14,1.000000238418579,2.2532296124408435e-14
8,1,0.1,common_oracle,820,0.5495919585227966,0.0005047321319580078,6.67944477754645e-05,7.212162017822266e-06,1.0000005960464478,5.5753311174614253e-14,1.0000004768371582,2.4374445400953716e-14
8,1,0.1,common_oracle,825,0.5495887398719788,0.0004992485046386719,6.596004095626995e-05,7.212162017822266e-06,1.0000005960464478,5.005836308078111e-14,1.0000003576278687,2.978529695021187e-14
8,1,0.1,common_oracle,830,0.5495856404304504,0.0004936456680297852,6.524483615066856e-05,7.212162017822266e-06,1.0000007152557373,4.48946029006983e-14,1.0000003576278687,1.0440095274020459e-14
8,1,0.1,common_oracle,835,0.5495825409889221,0.0004884004592895508,6.441043660743162e-05,7.212162017822266e-06,1.0000004768371582,4.4538845674719704e-14,1.000000238418579,1.8449631199960598e-14
8,1,0.1,common_oracle,840,0.5495796203613281,0.0004831552505493164,6.373496580636129e-05,7.212162017822266e-06,1.0000005960464478,5.685682231016537e-14,1.0000005960464478,2.499198832367662e-14
8,1,0.1,common_oracle,845,0.5495766401290894,0.00047791004180908203,6.301975372480229e-05,7.212162017822266e-06,1.0000005960464478,5.0394967197756393e-14,1.0000003576278687,1.549720977087922e-14
8,1,0.1,common_oracle,850,0.5495737195014954,0.0004729032516479492,6.226481491466984e-05,7.212162017822266e-06,1.0000003576278687,3.811919313187473e-14,1.0000004768371582,1.828195763991982e-14
8,1,0.1,common_oracle,855,0.5495708584785461,0.0004678964614868164,6.158934411359951e-05,7.212162017822266e-06,1.0000007152557373,4.413607134390492e-14,1.0000003576278687,2.238517666586573e-14
8,1,0.1,common_oracle,860,0.5495681166648865,0.0004628896713256836,6.095360731706023e-05,7.212162017822266e-06,1.0000007152557373,4.429142735082672e-14,1.0000005960464478,1.6907934674201784e-14
8,1,0.1,common_oracle,865,0.549565315246582,0.00045812129974365234,6.023839523550123e-05,7.212162017822266e-06,1.0000005960464478,4.486426218052765e-14,1.0000003576278687,2.019856280659465e-14
8,1,0.1,common_oracle,870,0.5495625734329224,0.0004533529281616211,5.956292079645209e-05,7.212162017822266e-06,1.0000007152557373,4.9785530380338713e-14,1.0000004768371582,2.2816875477763357e-14
8,1,0.1,common_oracle,875,0.5495598912239075,0.00044858455657958984,5.892718399991281e-05,7.212162017822266e-06,1.0000003576278687,4.72945657246579e-14,1.0000003576278687,1.900598446257385e-14
8,1,0.1,common_oracle,880,0.5495572090148926,0.0004439353942871094,5.821197191835381e-05,7.212162017822266e-06,1.0000005960464478,4.5191647190905015e-14,1.0000004768371582,1.7012619476152943e-14
8,1,0.1,common_oracle,885,0.5495546460151672,0.0004394054412841797,5.7615961850387976e-05,7.212162017822266e-06,1.0000004768371582,4.51873950855098e-14,1.0000003576278687,2.1902017214290616e-14
8,1,0.1,common_oracle,890,0.5495522022247314,0.0004349946975708008,5.7019959058379754e-05,7.212162017822266e-06,1.0000005960464478,5.0994988396932395e-14,1.0000004768371582,2.4822779939935417e-14
8,1,0.1,common_oracle,895,0.5495495796203613,0.0004303455352783203,5.642394899041392e-05,7.212162017822266e-06,1.0000005960464478,5.3028484110328317e-14,1.0000003576278687,2.4454379900186105e-14
8,1,0.1,common_oracle,900,0.5495470762252808,0.0004260540008544922,5.578820127993822e-05,7.212162017822266e-06,1.0000005960464478,3.7939971124631086e-14,1.0000005960464478,1.8137951874491222e-14
8,1,0.1,common_oracle,905,0.5495445728302002,0.0004216432571411133,5.519219484995119e-05,7.212162017822266e-06,1.0000004768371582,4.756859443562182e-14,1.0000004768371582,2.1438424223797076e-14
8,1,0.1,common_oracle,910,0.549542248249054,0.0004175901412963867,5.459618478198536e-05,7.212162017822266e-06,1.0000007152557373,4.6687697111136295e-14,1.0000003576278687,1.8958774234225685e-14
8,1,0.1,common_oracle,915,0.5495398044586182,0.0004132986068725586,5.403990508057177e-05,7.212162017822266e-06,1.0000003576278687,5.0067382287603476e-14,1.000000238418579,2.7333017983298055e-14
8,1,0.1,common_oracle,920,0.5495374798774719,0.00040924549102783203,5.344389865058474e-05,7.212162017822266e-06,1.0000004768371582,4.749269689541605e-14,1.0000004768371582,1.819985473634246e-14
8,1,0.1,common_oracle,925,0.5495350360870361,0.0004049539566040039,5.284788858261891e-05,7.212162017822266e-06,1.0000004768371582,4.605500754525059e-14,1.0000004768371582,2.6313844224239158e-14
8,1,0.1,common_oracle,930,0.549532949924469,0.0004011392593383789,5.237107689026743e-05,7.212162017822266e-06,1.0000005960464478,4.647359767525651e-14,1.0000003576278687,1.8476983587893334e-14
8,1,0.1,common_oracle,935,0.5495306849479675,0.0003972053527832031,5.181480082683265e-05,7.212162017822266e-06,1.0000007152557373,4.2292294070035014e-14,1.0000004768371582,2.5170485270717413e-14
8,1,0.1,common_oracle,940,0.5495285391807556,0.0003933906555175781,5.129825512995012e-05,7.212162017822266e-06,1.0000005960464478,4.643029396286108e-14,1.0000003576278687,2.0746271250948224e-14
8,1,0.1,common_oracle,945,0.5495262742042542,0.00038945674896240234,5.0741975428536534e-05,7.212162017822266e-06,1.0000004768371582,4.994258045315503e-14,1.0000003576278687,2.5297785852360262e-14
8,1,0.1,common_oracle,950,0.5495241284370422,0.00038564205169677734,5.0265167374163866e-05,7.212162017822266e-06,1.0000005960464478,4.374787275604648e-14,1.0000003576278687,1.8423144479699956e-14
8,1,0.1,common_oracle,955,0.5495219826698303,0.0003820657730102539,4.974862895323895e-05,7.212162017822266e-06,1.0000004768371582,4.4597690747631355e-14,1.0000003576278687,1.979595280017163e-14
8,1,0.1,common_oracle,960,0.549519956111908,0.00037848949432373047,4.923207961837761e-05,7.212162017822266e-06,1.0000005960464478,4.786512034166482e-14,1.0000004768371582,1.8851119734761453e-14
8,1,0.1,common_oracle,965,0.5495179295539856,0.00037479400634765625,4.871553392149508e-05,7.212162017822266e-06,1.0000005960464478,4.375418484556942e-14,1.000000238418579,2.1449982835395308e-14
8,1,0.1,common_oracle,970,0.5495157837867737,0.00037109851837158203,4.819898822461255e-05,7.212162017822266e-06,1.0000004768371582,4.633796398347857e-14,1.0000004768371582,1.9111313009564923e-14
8,1,0.1,common_oracle,975,0.5495138764381409,0.00036776065826416016,4.7722176532261074e-05,7.212162017822266e-06,1.0000005960464478,4.3545255698799676e-14,1.0000003576278687,2.0458935652382937e-14
8,1,0.1,common_oracle,980,0.5495119094848633,0.0003643035888671875,4.72453648399096e-05,7.212162017822266e-06,1.0000005960464478,4.712285520559051e-14,1.0000004768371582,2.5263879123481672e-14
8,1,0.1,common_oracle,985,0.5495099425315857,0.00036084651947021484,4.680828715208918e-05,7.212162017822266e-06,1.0000004768371582,4.76625066725498e-14,1.0000003576278687,2.277354635437951e-14
8,1,0.1,common_oracle,990,0.5495080351829529,0.00035750865936279297,4.63314754597377e-05,7.212162017822266e-06,1.0000005960464478,4.508954583944298e-14,1.0000003576278687,2.5124189837952282e-14
8,1,0.1,common_oracle,995,0.5495061278343201,0.0003541707992553711,4.5894397771917284e-05,7.212162017822266e-06,1.0000005960464478,4.542213163211649e-14,1.0000003576278687,2.3365375050889668e-14
8,1,0.1,common_oracle,1000,0.549504280090332,0.0003508329391479492,4.5377848437055945e-05,7.212162017822266e-06,1.0000004768371582,4.096874071544618e-14,1.0000003576278687,2.5056599996893178e-14
8,1,0.3,common_oracle,0,29.676490783691406,31.423295974731445,26.831079483032227,7.212162017822266e-06,0.0,0.0,0.0,0.0
8,1,0.3,common_oracle,5,4.9473443031311035,5.007960796356201,3.788114547729492,7.212162017822266e-06,1.0000004768371582,1.8722801019516004e-14,1.0000003576278687,1.305175280732259e-14
8,1,0.3,common_oracle,10,1.5918813943862915,1.4348599910736084,0.6502906680107117,7.212162017822266e-06,1.000000238418579,1.568007571386195e-14,1.0000004768371582,2.871277366800311e-14
8,1,0.3,common_oracle,15,3.0639543533325195,4.5975799560546875,0.4317167103290558,7.212162017822266e-06,1.0000003576278687,1.730983317294911e-14,1.0000004768371582,3.133891122953855e-14
8,1,0.3,common_oracle,20,1.8753992319107056,2.611301898956299,0.04088400676846504,7.212162017822266e-06,1.0000004768371582,1.5928202157298836e-14,1.0000003576278687,1.419676093399264e-14
8,1,0.3,common_oracle,25,1.30274498462677,1.4973700046539307,0.009507574141025543,7.212162017822266e-06,1.0000003576278687,2.7386396305568127e-14,1.0000003576278687,2.2836755341035415e-14
8,1,0.3,common_oracle,30,1.023350715637207,0.6216927766799927,0.3263963758945465,7.212162017822266e-06,1.0000004768371582,2.0570762636145344e-14,1.0000003576278687,1.5870739442157104e-14
8,1,0.3,common_oracle,35,0.7717331051826477,0.43547260761260986,0.009381229057908058,7.212162017822266e-06,1.0000004768371582,3.5563596474186623e-14,1.000000238418579,1.3632842820127458e-14
8,1,0.3,common_oracle,40,0.7821031212806702,0.46548402309417725,0.00011018044460797682,7.212162017822266e-06,1.0000004768371582,4.2084577874445736e-14,1.0000003576278687,1.1396368366416252e-14
8,1,0.3,common_oracle,45,0.6507146954536438,0.20275449752807617,6.261887756409124e-05,7.212162017822266e-06,1.0000007152557373,3.4281141158198566e-14,1.0000003576278687,7.251411791994386e-15
8,1,0.3,common_oracle,50,0.6018728613853455,0.10458528995513916,0.0005481558619067073,7.212162017822266e-06,1.0000003576278687,3.872577036606248e-14,1.0000003576278687,6.775684207498481e-15
8,1,0.3,common_oracle,55,0.5733888745307922,0.04362356662750244,0.004541835747659206,7.212162017822266e-06,1.0000005960464478,3.9586542187721244e-14,1.000000238418579,9.561611993434607e-15
8,1,0.3,common_oracle,60,0.5718978047370911,0.02921450138092041,0.015968849882483482,7.212162017822266e-06,1.0000004768371582,4.785880486401009e-14,1.0000003576278687,7.36500145132003e-15
8,1,0.3,common_oracle,65,0.5632740259170532,0.021817445755004883,0.006118321791291237,7.212162017822266e-06,1.0000007152557373,4.304256197339498e-14,1.0000003576278687,6.0008438783386644e-15
8,1,0.3,common_oracle,70,0.5571878552436829,0.01468968391418457,0.0010737223783507943,7.212162017822266e-06,1.0000004768371582,4.092339734771376e-14,1.0000003576278687,5.591373328559359e-15
8,1,0.3,common_oracle,75,0.5538721680641174,0.008663535118103027,0.000468581187305972,7.212162017822266e-06,1.0000005960464478,4.345318999369671e-14,1.0000003576278687,5.614641323620434e-15
8,1,0.3,common_oracle,80,0.5527518391609192,0.0066149234771728516,0.00027641886845231056,7.212162017822266e-06,1.0000007152557373,4.4546157263120403e-14,1.000000238418579,6.749846737991909e-15
8,1,0.3,common_oracle,85,0.5522973537445068,0.005764007568359375,0.00021836678206454962,7.212162017822266e-06,1.0000003576278687,5.166789847528552e-14,1.0000003576278687,8.09324226288665e-15
8,1,0.3,common_oracle,90,0.552033007144928,0.005204200744628906,0.00024945876793935895,7.212162017822266e-06,1.0000004768371582,4.3993935827223857e-14,1.0000003576278687,4.9288360156783066e-15
8,1,0.3,common_oracle,95,0.5517852306365967,0.004703879356384277,0.0002542712027207017,7.212162017822266e-06,1.0000004768371582,4.7736032520503263e-14,1.0000003576278687,7.876998139584417e-15
8,1,0.3,common_oracle,100,0.5514432787895203,0.003962039947509766,0.0003121226327493787,7.212162017822266e-06,1.0000004768371582,3.8438575374966436e-14,1.0000003576278687,1.2830289266999376e-14
8,1,0.3,common_oracle,105,0.5511297583580017,0.0033091306686401367,0.0003381002170499414,7.212162017822266e-06,1.0000005960464478,3.9083004817501085e-14,1.000000238418579,6.465714618033138e-15
8,1,0.3,common_oracle,110,0.5509721636772156,0.0029524564743041992,0.000379629316739738,7.212162017822266e-06,1.0000004768371582,3.848457942839771e-14,1.0000003576278687,6.72026030066079e-15
8,1,0.3,common_oracle,115,0.5508849620819092,0.0027648210525512695,0.00039277804899029434,7.212162017822266e-06,1.0000004768371582,3.9881323205892896e-14,1.0000003576278687,4.5283859432707855e-15
8,1,0.3,common_oracle,120,0.5507729649543762,0.0025316476821899414,0.0004019523039460182,7.212162017822266e-06,1.0000004768371582,4.375950760060997e-14,1.0000001192092896,8.756389439489726e-15
8,1,0.3,common_oracle,125,0.5506839156150818,0.0023630857467651367,0.000392389134503901,7.212162017822266e-06,1.0000007152557373,4.191030592774585e-14,1.0000003576278687,8.810884998217226e-15
8,1,0.3,common_oracle,130,0.5506191849708557,0.00224912166595459,0.00037690644967369735,7.212162017822266e-06,1.0000004768371582,4.383936925500889e-14,1.0000003576278687,8.07036136188247e-15
8,1,0.3,common_oracle,135,0.5505499243736267,0.00213015079498291,0.0003572557179722935,7.212162017822266e-06,1.0000004768371582,5.077619301039303e-14,1.000000238418579,7.133983379351786e-15
8,1,0.3,common_oracle,140,0.5504924654960632,0.0020351409912109375,0.0003374432271812111,7.212162017822266e-06,1.0000004768371582,4.554537831407378e-14,1.0000003576278687,6.894856237463004e-15
8,1,0.3,common_oracle,145,0.5504397749900818,0.0019496679306030273,0.0003175505844410509,7.212162017822266e-06,1.0000004768371582,4.20621315013435e-14,1.000000238418579,1.2863589520287731e-14
8,1,0.3,common_oracle,150,0.5503900647163391,0.0018668174743652344,0.00030103183235041797,7.212162017822266e-06,1.0000004768371582,4.5330851973588576e-14,1.0000003576278687,6.709204403116753e-15
8,1,0.3,common_oracle,155,0.5503453612327576,0.0017924308776855469,0.0002860616659745574,7.212162017822266e-06,1.0000004768371582,5.0762840383012514e-14,1.0000003576278687,7.995476026048665e-15
8,1,0.3,common_oracle,160,0.5503028035163879,0.0017203092575073242,0.0002730360720306635,7.212162017822266e-06,1.0000003576278687,4.974702426255653e-14,1.0000003576278687,1.018235415959929e-14
8,1,0.3,common_oracle,165,0.5502635836601257,0.0016537904739379883,0.000261082750512287,7.212162017822266e-06,1.0000004768371582,5.699057897693219e-14,1.0000003576278687,6.473002913027787e-15
8,1,0.3,common_oracle,170,0.5502266883850098,0.0015902519226074219,0.00025079675833694637,7.212162017822266e-06,1.0000007152557373,4.50659102320828e-14,1.0000004768371582,6.5592257848605916e-15
8,1,0.3,common_oracle,175,0.5501920580863953,0.001530766487121582,0.00024098723952192813,7.212162017822266e-06,1.0000004768371582,4.2663304665327764e-14,1.0000003576278687,6.98553619666426e-15
8,1,0.3,common_oracle,180,0.5501594543457031,0.0014748573303222656,0.00023173319641500711,7.212162017822266e-06,1.0000007152557373,4.5328578537158146e-14,1.000000238418579,7.264152861586985e-15
8,1,0.3,common_oracle,185,0.5501288771629333,0.0014225244522094727,0.0002228762023150921,7.212162017822266e-06,1.0000007152557373,3.6748510864100664e-14,1.000000238418579,5.182901007108392e-15
8,1,0.3,common_oracle,190,0.5500998497009277,0.0013729333877563477,0.00021449550695251673,7.212162017822266e-06,1.0000004768371582,5.77753245093772e-14,1.0000003576278687,9.293094925858468e-15
8,1,0.3,common_oracle,195,0.5500726699829102,0.0013265609741210938,0.0002065515873255208,7.212162017822266e-06,1.0000004768371582,3.765107190324517e-14,1.0000003576278687,8.801602364148266e-15
8,1,0.3,common_oracle,200,0.5500467419624329,0.001282334327697754,0.0001988855074159801,7.212162017822266e-06,1.0000004768371582,5.568276349450334e-14,1.0000003576278687,6.122718366921402e-15
8,1,0.3,common_oracle,205,0.5500223636627197,0.001240849494934082,0.00019157670612912625,7.212162017822266e-06,1.0000004768371582,5.18671307888751e-14,1.0000003576278687,1.2464106759505975e-14
8,1,0.3,common_oracle,210,0.5499991774559021,0.0012012720108032227,0.00018470479699317366,7.212162017822266e-06,1.0000005960464478,4.687009040973446e-14,1.0000003576278687,5.148442012748193e-15
8,1,0.3,common_oracle,215,0.5499770641326904,0.0011636018753051758,0.00017815052706282586,7.212162017822266e-06,1.0000005960464478,5.014848061010539e-14,1.0000003576278687,7.71691314771809e-15
8,1,0.3,common_oracle,220,0.5499561429023743,0.0011278390884399414,0.00017207283235620707,7.212162017822266e-06,1.0000004768371582,3.8641073847600627e-14,1.0000003576278687,7.003822790962533e-15
8,1,0.3,common_oracle,225,0.5499362349510193,0.0010938644409179688,0.00016631286416668445,7.212162017822266e-06,1.0000004768371582,3.8274274700121624e-14,1.0000003576278687,7.987017555037383e-15
8,1,0.3,common_oracle,230,0.5499172806739807,0.0010613203048706055,0.00016087060794234276,7.212162017822266e-06,1.0000005960464478,3.4735205028035496e-14,1.000000238418579,9.426356925384093e-15
8,1,0.3,common_oracle,235,0.549899160861969,0.0010303258895874023,0.00015574607823509723,7.212162017822266e-06,1.0000004768371582,4.2284460709338806e-14,1.0000003576278687,9.222739522226579e-15
8,1,0.3,common_oracle,240,0.5498819351196289,0.0010006427764892578,0.00015093933325260878,7.212162017822266e-06,1.0000004768371582,3.985280868875653e-14,1.0000003576278687,8.464110556644262e-15
8,1,0.3,common_oracle,245,0.5498654246330261,0.0009722709655761719,0.00014629140787292272,7.212162017822266e-06,1.0000004768371582,4.052309296497317e-14,1.0000003576278687,9.493541037661462e-15
8,1,0.3,common_oracle,250,0.5498496890068054,0.0009452104568481445,0.0001419215404894203,7.212162017822266e-06,1.0000004768371582,3.433711648348492e-14,1.0000003576278687,6.376741430220599e-15
8,1,0.3,common_oracle,255,0.5498347282409668,0.000919342041015625,0.00013778998982161283,7.212162017822266e-06,1.0000004768371582,4.714869987487713e-14,1.000000238418579,1.052623598365738e-14
8,1,0.3,common_oracle,260,0.5498202443122864,0.0008944272994995117,0.00013377757568378001,7.212162017822266e-06,1.0000004768371582,5.415126016323178e-14,1.000000238418579,7.606819193365765e-15
8,1,0.3,common_oracle,265,0.549806535243988,0.0008707046508789062,0.00013000350736547261,7.212162017822266e-06,1.0000005960464478,4.674693859546726e-14,1.0000003576278687,5.6692889247619664e-15
8,1,0.3,common_oracle,270,0.5497932434082031,0.0008476972579956055,0.00012642804358620197,7.212162017822266e-06,1.0000004768371582,4.0746912950955644e-14,1.0000003576278687,1.026225731861263e-14
8,1,0.3,common_oracle,275,0.549780547618866,0.0008258819580078125,0.00012293200416024774,7.212162017822266e-06,1.0000005960464478,3.7075709527229633e-14,1.0000003576278687,1.2053593935685072e-14
8,1,0.3,common_oracle,280,0.5497683882713318,0.0008047819137573242,0.00011967431055381894,7.212162017822266e-06,1.0000004768371582,4.795611878525424e-14,1.0000003576278687,8.020798923039779e-15
8,1,0.3,common_oracle,285,0.5497567653656006,0.000784754753112793,0.00011653578258119524,7.212162017822266e-06,1.0000003576278687,4.015800821217941e-14,1.0000003576278687,9.810644762125054e-15
8,1,0.3,common_oracle,290,0.5497456192970276,0.0007653236389160156,0.00011351643479429185,7.212162017822266e-06,1.0000005960464478,5.11383436410575e-14,1.000000238418579,7.63330506659346e-15
8,1,0.3,common_oracle,295,0.5497347712516785,0.000746607780456543,0.00011057650408474728,7.212162017822266e-06,1.0000004768371582,4.5794433105620855e-14,1.000000238418579,6.3151003015500615e-15
8,1,0.3,common_oracle,300,0.5497244000434875,0.0007287263870239258,0.00010783522156998515,7.212162017822266e-06,1.0000005960464478,3.2329421393662364e-14,1.000000238418579,1.4816678090066697e-14
8,1,0.3,common_oracle,305,0.5497143864631653,0.0007113218307495117,0.00010521311196498573,7.212162017822266e-06,1.0000004768371582,4.4710728988508336e-14,1.000000238418579,5.6972634583944606e-15
8,1,0.3,common_oracle,310,0.5497048497200012,0.0006948709487915039,0.00010255124652758241,7.212162017822266e-06,1.0000005960464478,5.110724397936611e-14,1.0000003576278687,1.0380303218273778e-14
8,1,0.3,common_oracle,315,0.5496956706047058,0.0006788969039916992,0.00010016749001806602,7.212162017822266e-06,1.0000005960464478,4.382297069715005e-14,1.000000238418579,9.444822243634236e-15
8,1,0.3,common_oracle,320,0.5496867299079895,0.0006633996963500977,9.782344568520784e-05,7.212162017822266e-06,1.0000005960464478,5.196869342738268e-14,1.0000003576278687,5.782885360351188e-15
8,1,0.3,common_oracle,325,0.5496782064437866,0.00064849853515625,9.555884753353894e-05,7.212162017822266e-06,1.0000003576278687,4.556041145482165e-14,1.0000003576278687,1.0048943082274948e-14
8,1,0.3,common_oracle,330,0.5496699213981628,0.0006341934204101562,9.333397611044347e-05,7.212162017822266e-06,1.0000004768371582,4.414840753174873e-14,1.000000238418579,1.083878690602948e-14
8,1,0.3,common_oracle,335,0.5496621131896973,0.000620722770690918,9.122828487306833e-05,7.212162017822266e-06,1.0000005960464478,3.370364425915595e-14,1.000000238418579,1.1107361571846032e-14
8,1,0.3,common_oracle,340,0.5496542453765869,0.0006070137023925781,8.924177382141352e-05,7.212162017822266e-06,1.0000004768371582,4.8501387774719726e-14,1.0000003576278687,7.429314968939154e-15
8,1,0.3,common_oracle,345,0.54964679479599,0.0005939006805419922,8.733471622690558e-05,7.212162017822266e-06,1.0000005960464478,5.2713641963833893e-14,1.000000238418579,7.517191249084999e-15
8,1,0.3,common_oracle,350,0.5496395230293274,0.0005812644958496094,8.542765135644004e-05,7.212162017822266e-06,1.0000003576278687,5.4751958988765587e-14,1.0000003576278687,1.21867932547726e-14
8,1,0.3,common_oracle,355,0.549632728099823,0.000569462776184082,8.360004721907899e-05,7.212162017822266e-06,1.0000005960464478,4.3229095569039325e-14,1.0000003576278687,1.1435081160237563e-14
8,1,0.3,common_oracle,360,0.5496259331703186,0.0005577802658081055,8.185189653886482e-05,7.212162017822266e-06,1.0000005960464478,3.4034620689229675e-14,1.0000003576278687,9.800758193564702e-15
8,1,0.3,common_oracle,365,0.5496194958686829,0.0005464553833007812,8.018319203983992e-05,7.212162017822266e-06,1.0000008344650269,4.4077128015171385e-14,1.0000003576278687,5.6590067918152465e-15
8,1,0.3,common_oracle,370,0.5496131777763367,0.0005354881286621094,7.859396282583475e-05,7.212162017822266e-06,1.0000005960464478,4.512792659634897e-14,1.0000003576278687,9.436600941848186e-15
8,1,0.3,common_oracle,375,0.5496070981025696,0.0005248785018920898,7.696497777942568e-05,7.212162017822266e-06,1.0000004768371582,4.577082799144677e-14,1.0000003576278687,9.622336632456215e-15
