layer,band,x_source_energy_fraction,a_source_energy_fraction,h_energy_fraction,a_norm_share_in_band,x_norm_share_in_band,cross_term_over_h_energy,a_shapley_share_in_h_band,x_shapley_share_in_h_band,a_to_x_norm_ratio,a_adjacent_cosine,a_between_cosine,a_sequence_gap,a_sequence_accuracy,h_adjacent_cosine,h_between_cosine,h_sequence_gap,h_sequence_accuracy,x_own_adjacent_cosine,x_own_between_cosine,x_own_sequence_gap,x_own_sequence_accuracy,a_own_adjacent_cosine,a_own_between_cosine,a_own_sequence_gap,a_own_sequence_accuracy
1,5_10,0.16525933682766314,0.08316288610197528,0.17281695249520848,0.05502667983998583,0.9449733201600141,0.10411732901365801,0.10135611376163796,0.8986438924944573,0.2413108676555775,0.49199292063713074,0.04437147453427315,0.4476214461028576,0.54296875,0.1354890614748001,0.002294360427185893,0.13319470104761422,0.30078125,0.0753413513302803,0.0014456764329224825,0.07389567489735782,0.21484375,0.36885547637939453,-0.008757836185395718,0.37761331256479025,0.373046875
1,10_20,0.16580162307977167,0.1448644285426499,0.1734469310609221,0.09181958532284329,0.9081804146771567,0.06816066268229498,0.11964143459820928,0.8803585841019081,0.3179666692374438,0.48126429319381714,0.029896680265665054,0.4513676129281521,0.59765625,0.1258254051208496,-0.006216687615960836,0.13204209273681045,0.294921875,0.07186030596494675,-0.0057648238725960255,0.07762512983754277,0.25,0.29063528776168823,-0.004511750303208828,0.29514703806489706,0.279296875
1,20_50,0.15942830879220837,0.3120719277114334,0.15311613643960845,0.18467573889615227,0.8153242611038477,-0.1305900284994915,0.14349752682800185,0.8565024308057517,0.4759263383866033,0.4187168478965759,0.014044098556041718,0.4046727493405342,0.72265625,0.05170167610049248,0.0020783711224794388,0.04962330497801304,0.197265625,0.025843899697065353,0.0027817620430141687,0.023062137654051185,0.21875,0.13181591033935547,-0.0005470797768794,0.13236299011623487,0.115234375
1,50_100,0.04986596426010607,0.3350439831321725,0.018470554046237916,0.43740496705524584,0.5625950329447542,-3.248341579438008,0.23407491887450885,0.7659250811254912,0.8817468329840927,0.34769201278686523,0.011836267076432705,0.33585574571043253,0.623046875,-0.02505648136138916,-0.0038483482785522938,-0.021208133082836866,0.080078125,-0.0168028324842453,-0.0040482995100319386,-0.012754532974213362,0.16796875,-0.10034440457820892,-0.00043640006333589554,-0.09990800451487303,0.025390625
2,0_1,0.19026554024667192,0.27888899541994705,0.2406540103479562,0.1927169414817509,0.8072830585182491,0.20715691692596191,0.25637275673297993,0.7436272651904099,0.4885927608115586,0.4331532418727875,0.11090414971113205,0.3222490921616554,0.236328125,0.21314528584480286,0.02515866421163082,0.18798662163317204,0.240234375,0.1439422369003296,0.017140768468379974,0.12680146843194962,0.212890625,0.5108086466789246,0.10401172190904617,0.4067969247698784,0.4140625
2,1_2,0.08963813980119387,0.02423313994611627,0.09202766557118212,0.042172279250798354,0.9578277207492016,0.17674744606043874,0.12309215947778276,0.8769078369390885,0.20983108961215768,0.4229271411895752,0.0819532498717308,0.3409738913178444,0.2890625,0.15426333248615265,0.014328017830848694,0.13993531465530396,0.2421875,0.09365977346897125,0.021383358165621758,0.0722764153033495,0.23046875,0.4895794689655304,0.009399970062077045,0.48017949890345335,0.33203125
2,2_5,0.17651689802043702,0.05273079295708413,0.182107449778849,0.04639481382827031,0.9536051861717297,0.17712079366536224,0.12673771903719588,0.8732621650762394,0.220572017733177,0.39095401763916016,0.039129458367824554,0.3518245592713356,0.443359375,0.15634138882160187,0.005181309767067432,0.15116007905453444,0.291015625,0.10727066546678543,0.005268721841275692,0.10200194362550974,0.287109375,0.4325993061065674,-0.0044919452629983425,0.4370912513695657,0.4375
2,5_10,0.16082554573980984,0.06558870763402985,0.16449610145157048,0.06228288203147539,0.9377171179685246,0.1559393068357748,0.1305401812532815,0.8694597425723585,0.2577201813293537,0.4399762451648712,0.05187060311436653,0.3881056420505047,0.54296875,0.15583135187625885,0.008045106194913387,0.14778624568134546,0.333984375,0.11381867527961731,0.0011875007767230272,0.11263117450289428,0.248046875,0.33261483907699585,0.0009462662856094539,0.3316685727913864,0.3828125
2,10_20,0.16134778747395634,0.10216291016636025,0.15825931454498,0.09348229160784308,0.906517708392157,0.08953438974616715,0.12987959720037975,0.8701203027874654,0.32112678320933435,0.43233174085617065,0.03835877403616905,0.3939729668200016,0.666015625,0.13511168956756592,-0.004542009439319372,0.1396536990068853,0.3046875,0.0995168685913086,-0.007875898852944374,0.10739276744425297,0.251953125,0.24768903851509094,-0.005594931077212095,0.25328396959230304,0.248046875
2,20_50,0.1638677175647047,0.22032391301772894,0.1423112416433146,0.17963744763466286,0.8203625523653372,-0.13630378821222316,0.13597080482641377,0.8640291210269253,0.4679457681313369,0.3921571373939514,0.013212851248681545,0.37894428614526987,0.744140625,0.05697259306907654,-0.0012647707480937243,0.05823736381717026,0.205078125,0.03845781087875366,0.0032592390198260546,0.03519857185892761,0.203125,0.11484289914369583,-0.003331453073769808,0.11817435221746564,0.09375
2,50_100,0.057538390704542905,0.25607140330428396,0.020144243041906082,0.42022712388438804,0.579772876115612,-2.9883652316254707,0.18183663447372728,0.8181633655262727,0.8513597099378757,0.33794698119163513,0.018536049872636795,0.31941093131899834,0.74609375,-0.03641793131828308,0.002009948017075658,-0.03842787933535874,0.0703125,-0.03099241852760315,0.0010404709028080106,-0.03203288943041116,0.09765625,-0.07906942069530487,-0.0009690796141512692,-0.0781003410811536,0.01953125
3,0_1,0.999735094136024,0.09512899222304651,0.9997011349016252,3.648476898305852e-06,0.9999963515231017,-0.0004045231908472313,-0.00019861164236937244,1.0001986835684713,0.0019101021464147136,0.4727308750152588,0.17865659296512604,0.29407428205013275,0.56640625,0.7123194932937622,0.6569709777832031,0.05534851551055908,0.35546875,0.7233436703681946,0.6907026171684265,0.032641053199768066,0.25390625,0.5044695734977722,0.08323881775140762,0.4212307557463646,0.744140625
3,1_2,2.8332772173016174e-05,0.02974086673482863,3.331491664068064e-05,0.03869124255379963,0.9613087574462004,0.11499283398407008,0.091738443396186,0.9082615432151976,0.2006203063317924,0.6170998215675354,0.15074820816516876,0.46635161340236664,0.689453125,0.1860910952091217,-0.0025377303827553988,0.1886288255918771,0.314453125,0.14744606614112854,0.0032824778463691473,0.1441635882947594,0.2265625,0.46883624792099,0.001657748594880104,0.4671784993261099,0.486328125
3,2_5,5.703864282074602e-05,0.06235710696377304,6.66057114035983e-05,0.04023170168916497,0.959768298310835,0.10741291226050234,0.08961675788652233,0.9103833492611993,0.20473919943267574,0.5355271100997925,-0.018554409965872765,0.5540815200656652,0.74609375,0.18492631614208221,-0.00821606907993555,0.19314238522201777,0.3671875,0.13545262813568115,0.0018572740955278277,0.13359535404015332,0.298828125,0.36539044976234436,0.0018665691604837775,0.3635238806018606,0.361328125
3,5_10,5.386108205590339e-05,0.08952372448615069,6.349636424936873e-05,0.05991238728877364,0.9400876127112263,0.0973545856288812,0.10275694018843454,0.897243155346999,0.2524492864058673,0.4684409499168396,0.010046896524727345,0.45839405339211226,0.83984375,0.1723369061946869,0.001754981349222362,0.17058192484546453,0.337890625,0.13385270535945892,0.004726934712380171,0.12912577064707875,0.267578125,0.31334951519966125,0.010845898650586605,0.30250361654907465,0.20703125
3,10_20,5.257373165973389e-05,0.1450562842273476,6.294071608143342e-05,0.09567082382410061,0.9043291761758994,0.0760043694760756,0.12640160900491237,0.8735984023337737,0.3252568753509186,0.417749285697937,0.0058436403051018715,0.41190564539283514,0.828125,0.1490694135427475,-0.006026537623256445,0.15509595116600394,0.28125,0.11318522691726685,0.001394380466081202,0.11179084645118564,0.27734375,0.24585218727588654,0.010372890159487724,0.2354792971163988,0.1484375
3,20_50,5.18085753060724e-05,0.2872688853985942,5.839856935332398e-05,0.17532871146848591,0.8246712885315141,-0.07616265723745429,0.1506008791199767,0.8493990964388416,0.46109040323057665,0.33468490839004517,0.017464488744735718,0.31722041964530945,0.869140625,0.06075377017259598,-0.00034996107569895685,0.061103731248294935,0.123046875,0.048816993832588196,-0.002090554451569915,0.05090754828415811,0.22265625,0.12611991167068481,0.0072886827401816845,0.11883122893050313,0.06640625
3,50_100,1.6577409349036415e-05,0.29092423066984685,9.410828032637267e-06,0.4022344934458769,0.5977655065541231,-1.9479308492897875,0.21179410823912545,0.7882060434297862,0.8203028677707725,0.29898619651794434,0.024686193093657494,0.27430000342428684,0.814453125,-0.04762175679206848,-0.00025387274217791855,-0.04736788404989056,0.03125,-0.033118173480033875,0.003328067483380437,-0.03644624096341431,0.09765625,-0.07433374226093292,0.010184159502387047,-0.08451790176331997,0.02734375
4,0_1,0.9996372054680003,0.04216130319700341,0.9996360138558016,2.0908239880098816e-06,0.999997909176012,-0.0001927334600962434,-9.427550283275184e-05,1.00009439776005,0.0014459696952439807,0.4567071199417114,0.10043381154537201,0.3562733083963394,0.365234375,0.6852151155471802,0.6015723943710327,0.08364272117614746,0.37890625,0.6667386293411255,0.6143009066581726,0.05243772268295288,0.3046875,0.526756227016449,0.07257197797298431,0.45418424904346466,0.587890625
4,1_2,3.72151287621003e-05,0.01815687349686934,4.11606692331033e-05,0.023615077419834662,0.9763849225801653,0.0738136635138512,0.05877879313268146,0.9412211786837318,0.15551925053135424,0.5221436619758606,0.038511864840984344,0.48363179713487625,0.384765625,0.220726877450943,0.0026594537775963545,0.21806742367334664,0.279296875,0.17897862195968628,0.0035778742749243975,0.17540074768476188,0.259765625,0.34055209159851074,0.01725315861403942,0.3232989329844713,0.3515625
4,2_5,7.504447210235292e-05,0.04086161709790967,8.183580856752856e-05,0.026283084135258494,0.9737169158647415,0.05805633061309886,0.05378535030631425,0.9462146605978393,0.16429403854435898,0.5045477747917175,0.019373025745153427,0.4851747490465641,0.60546875,0.2034202218055725,-0.003333881963044405,0.20675410376861691,0.373046875,0.16013392806053162,-0.008321593515574932,0.16845552157610655,0.33984375,0.3029460906982422,0.006709174253046513,0.2962369164451957,0.47265625
4,5_10,7.197066414123714e-05,0.05642945062014218,7.784741140440405e-05,0.03741420551933382,0.9625857944806662,0.039374217410914326,0.05562815667495853,0.9443717768407331,0.197150798166299,0.44018709659576416,0.023348307237029076,0.4168387893587351,0.611328125,0.18764185905456543,0.0035044297110289335,0.1841374293435365,0.33984375,0.14264540374279022,-0.0008057080558501184,0.14345111179864034,0.333984375,0.25089892745018005,0.009261995553970337,0.24163693189620972,0.328125
4,10_20,7.104478287175845e-05,0.11429010767253175,7.667032578726332e-05,0.07385851260235672,0.9261414873976432,-0.0007137200222809372,0.0735543688676119,0.9264456579016173,0.2823979950716452,0.35846930742263794,0.01510426215827465,0.3433650452643633,0.734375,0.18407446146011353,-0.01105173584073782,0.19512619730085135,0.32421875,0.13043689727783203,-0.00804227776825428,0.1384791750460863,0.326171875,0.19683000445365906,0.0017473658081144094,0.19508263864554465,0.193359375
4,20_50,7.318802739702712e-05,0.30070955253931175,7.066402350957791e-05,0.16921621010382246,0.8307837898961775,-0.24691240661592864,0.08754160898501111,0.9124585122444594,0.4513120974629435,0.2768807113170624,0.015108594670891762,0.2617721166461706,0.736328125,0.07539977133274078,0.0011533510405570269,0.07424642029218376,0.099609375,0.04801139235496521,0.0007108483114279807,0.04730054404353723,0.1484375,0.10689038783311844,0.008638271130621433,0.098252116702497,0.109375
4,50_100,3.0071307715519936e-05,0.4273911871622275,1.1528433884554403e-05,0.4133394741944311,0.5866605258055689,-3.4471057483768632,0.1146114775326931,0.8853885224673069,0.839382687962936,0.23514902591705322,0.014919784851372242,0.22022924106568098,0.775390625,-0.05912181735038757,-0.002003310015425086,-0.05711850733496249,0.025390625,-0.04323509708046913,0.0028264306019991636,-0.046061527682468295,0.05859375,-0.05855513736605644,0.005554921925067902,-0.06411005929112434,0.021484375
5,0_1,0.999539847718325,0.05837211499875141,0.9994077424872944,4.806126239261234e-06,0.9999951938737608,-7.737311602778726e-05,-3.3880059911602224e-05,1.0000338796577217,0.0021922931688580518,0.564828634262085,0.09880442172288895,0.466024212539196,0.4765625,0.6399669051170349,0.500583827495575,0.13938307762145996,0.359375,0.6292580962181091,0.5425276160240173,0.0867304801940918,0.30078125,0.6628800630569458,0.08135353028774261,0.5815265327692032,0.66015625
5,1_2,4.8964585981052365e-05,0.035891868731792516,6.854861303913424e-05,0.05689399600399638,0.9431060039960036,0.24264935996620482,0.16441338619663365,0.8355866476527095,0.24561391299987573,0.5282113552093506,0.03561639040708542,0.49259496480226517,0.396484375,0.2721541225910187,0.010050090961158276,0.2621040316298604,0.27734375,0.191116601228714,0.0018341431859880686,0.18928245804272592,0.259765625,0.6555098295211792,0.012640486471354961,0.6428693430498242,0.3984375
5,2_5,9.860532513921431e-05,0.09566938532196816,0.00014276286414926617,0.07394382155699554,0.9260561784430045,0.25420083665068,0.18224765894718617,0.8177523460537384,0.28257405194566676,0.5138206481933594,0.021991416811943054,0.4918292313814163,0.5703125,0.24166077375411987,0.0004664944135583937,0.24119427934056148,0.40625,0.1834637075662613,0.005900091491639614,0.17756361607462168,0.31640625,0.560166597366333,0.011991922743618488,0.5481746746227145,0.4296875
5,5_10,9.44630929737884e-05,0.11126944947976246,0.0001345296695124824,0.08837361276313897,0.9116263872368611,0.22980388287553763,0.18296695249921413,0.817033020965884,0.31135286120055156,0.48832061886787415,0.037301402539014816,0.45101921632885933,0.609375,0.23593080043792725,0.005124390125274658,0.2308064103126526,0.322265625,0.17620432376861572,0.004441393073648214,0.1717629306949675,0.28125,0.4205019474029541,0.00670562032610178,0.4137963270768523,0.3203125
5,10_20,9.145787381298703e-05,0.16374857668112647,0.00012166327171524125,0.1284259194266911,0.8715740805733089,0.1375548830736906,0.17953773506780887,0.8204621593043094,0.3838611752108102,0.5182827711105347,0.01723792776465416,0.5010448433458805,0.677734375,0.255039244890213,-0.008987339213490486,0.2640265841037035,0.34375,0.17258596420288086,-0.011228297837078571,0.18381426203995943,0.349609375,0.3222123682498932,0.0078101856634020805,0.3144021825864911,0.244140625
5,20_50,9.136643754162146e-05,0.2763824463886116,0.00010404009521774752,0.19932875010641418,0.8006712498935858,-0.09674533967234368,0.17024022295197236,0.8297598525324786,0.49895095083140084,0.47016292810440063,0.017516082152724266,0.45264684595167637,0.81640625,0.11438021063804626,-0.0023247413337230682,0.11670495197176933,0.115234375,0.0703536868095398,-0.00019585088011808693,0.07054953768965788,0.185546875,0.1654711216688156,0.006931845564395189,0.15853927610442042,0.087890625
5,50_100,3.1510899440431146e-05,0.2586661258644888,1.6720609849570284e-05,0.403188361269719,0.596811638730281,-2.1575155779368234,0.19431577701468772,0.8056843083824744,0.8219309827225597,0.39888957142829895,0.017967041581869125,0.3809225298464298,0.8515625,-0.08461278676986694,0.0008094999939203262,-0.08542228676378727,0.033203125,-0.06345587968826294,0.0017282945336773992,-0.06518417422194034,0.044921875,-0.11672040820121765,0.006551634520292282,-0.12327204272150993,0.017578125
6,0_1,0.9993276846995635,0.0792518287761763,0.999295234545681,6.793814850001627e-06,0.99999320618515,-0.0008089642974565007,-0.0003976828373300934,1.000397770343118,0.002606503597970933,0.5860776901245117,0.16687846183776855,0.41919922828674316,0.5234375,0.6220457553863525,0.44162413477897644,0.1804216206073761,0.4296875,0.6093457937240601,0.4666144549846649,0.14273133873939514,0.318359375,0.6232300996780396,0.11385536938905716,0.5093747302889824,0.6796875
6,1_2,7.414296142323406e-05,0.018569588228525453,8.412824488492545e-05,0.021005256482154608,0.9789947435178454,0.0990889628879584,0.06846834902450584,0.9315316594678589,0.14647847654467763,0.6204234957695007,0.08259572088718414,0.5378277748823166,0.626953125,0.2752014100551605,0.0035492251627147198,0.2716521848924458,0.306640625,0.23916321992874146,0.015103034675121307,0.22406018525362015,0.23046875,0.5093282461166382,-0.005905131343752146,0.5152333774603903,0.44921875
6,2_5,0.00015483418563718484,0.035791790283976145,0.00017083037635034785,0.0194184942039141,0.9805815057960859,0.07497772724632615,0.05545140492997047,0.9445486808052426,0.14072327245312136,0.5686264634132385,0.006437152624130249,0.5621893107891083,0.720703125,0.25740599632263184,-0.0014452628092840314,0.25885125913191587,0.388671875,0.23735913634300232,0.009212836623191833,0.22814629971981049,0.330078125,0.4818424582481384,0.007142626214772463,0.47469983203336596,0.388671875
6,5_10,0.00014459884987867797,0.052884299998359995,0.00016032870328154658,0.030379389620174273,0.9696206103798257,0.06913673534356511,0.06284742547188779,0.9371525745281122,0.17700625056548877,0.5270930528640747,0.01888488233089447,0.5082081705331802,0.765625,0.24080030620098114,0.004712375346571207,0.23608793085440993,0.34375,0.22043338418006897,0.0016327601624652743,0.2188006240176037,0.349609375,0.3873749375343323,0.0071251713670790195,0.38024976616725326,0.275390625
6,10_20,0.00012698286885523934,0.12263955439234951,0.00014416403163402858,0.07641483206465875,0.9235851679353413,0.04556707584637884,0.0957163737050303,0.9042836808087418,0.28764071297653365,0.4953097403049469,0.016557853668928146,0.47875188663601875,0.78515625,0.26397544145584106,-0.00947446096688509,0.27344990242272615,0.35546875,0.24177566170692444,-0.006188593339174986,0.24796425504609942,0.361328125,0.3278927206993103,0.007351433392614126,0.3205412873066962,0.208984375
6,20_50,0.0001186708776899045,0.28483554781151527,0.00012147625777626412,0.1705512397476415,0.8294487602523585,-0.17868387378958897,0.11168406707518246,0.8883159799758383,0.4534533964112485,0.44526922702789307,0.02485298551619053,0.42041624151170254,0.80078125,0.13150370121002197,-0.0011279209284111857,0.13263162213843316,0.1171875,0.10994946956634521,-0.002554284641519189,0.1125037542078644,0.16015625,0.18808527290821075,0.009148274548351765,0.178936998359859,0.078125
6,50_100,4.9518995714399335e-05,0.4060273780090323,2.0230532302241376e-05,0.4126019491891657,0.5873980508108343,-3.170289418237298,0.13552480438667142,0.8644751249826866,0.838106844001558,0.4252093434333801,0.03216459974646568,0.39304474368691444,0.837890625,-0.09357207268476486,-0.0019580090884119272,-0.09161406359635293,0.033203125,-0.08573345839977264,-0.0005596865084953606,-0.08517377189127728,0.025390625,-0.1160610020160675,0.004963479936122894,-0.1210244819521904,0.017578125
7,0_1,0.999221512170026,0.0481534531968683,0.9991816085461083,5.124297272264223e-06,0.9999948757027277,-0.0006587156051640068,-0.00032423012960195135,1.0003242795430356,0.002263696872556331,0.6325030326843262,0.17958757281303406,0.4529154598712921,0.53515625,0.6287578344345093,0.41659802198410034,0.21215981245040894,0.46875,0.594137966632843,0.4315096437931061,0.16262832283973694,0.375,0.6679593920707703,0.11213033646345139,0.5558290556073189,0.701171875
7,1_2,8.738090571101089e-05,0.015845646241857275,9.574153566110441e-05,0.01891775986121355,0.9810822401387864,0.0691554054336422,0.052187196907291705,0.9478127863019021,0.13886159428449069,0.6642618775367737,0.04668562859296799,0.6175762489438057,0.61328125,0.30169641971588135,-0.006113448180258274,0.3078098678961396,0.328125,0.2440277338027954,0.0007950940052978694,0.24323263979749754,0.29296875,0.6549115180969238,-0.01890464499592781,0.6738161630928516,0.494140625
7,2_5,0.00017704716447032972,0.04279637269417098,0.00019537756445154616,0.025059194860639164,0.9749408051393609,0.06995836354919345,0.058285280632153436,0.9417148894143402,0.1603224838714119,0.6421547532081604,0.017039891332387924,0.6251148618757725,0.68359375,0.3010008633136749,0.003101740265265107,0.2978991230484098,0.404296875,0.24131113290786743,0.0032009517308324575,0.23811018117703497,0.3671875,0.5939174294471741,-0.0023125759325921535,0.5962300053797662,0.400390625
7,5_10,0.00016635219386756342,0.0658918746286553,0.00018380071961340112,0.040416346483458127,0.9595836535165418,0.05623284324365878,0.06626004721357732,0.9337400810655959,0.2052282327726791,0.6059713363647461,0.01728273369371891,0.5886886026710272,0.7578125,0.28092917799949646,0.0011891096364706755,0.2797400683630258,0.33984375,0.2275221347808838,0.004321014974266291,0.2232011198066175,0.291015625,0.5031465291976929,-0.002381372731178999,0.5055279019288719,0.287109375
7,10_20,0.0001490989590905897,0.15753508770987354,0.0001702659739009309,0.10100248500443501,0.898997514995565,0.025336583045101183,0.11111172376389161,0.8888883265911315,0.33518670472509865,0.5778236985206604,0.01578548736870289,0.5620382111519575,0.845703125,0.3047283887863159,-0.008403877727687359,0.3131322665140033,0.34765625,0.23946009576320648,-0.006233775056898594,0.24569387082010508,0.337890625,0.4053301215171814,0.014649808406829834,0.39068031311035156,0.208984375
7,20_50,0.00014110121165388233,0.3336122693902372,0.00014386741819278278,0.20090123667708218,0.7990987633229178,-0.2281014414387928,0.13267639359411743,0.8673236858655884,0.5014077886102473,0.5115393400192261,0.017883390188217163,0.4936559498310089,0.865234375,0.16182664036750793,-0.0021854869555681944,0.16401212732307613,0.11328125,0.12073302268981934,-0.002471341285854578,0.12320436397567391,0.1484375,0.2105848640203476,0.007172789424657822,0.20341207459568977,0.07421875
7,50_100,5.3311063495007095e-05,0.3361651870180577,2.4965648228480187e-05,0.40138097601595046,0.5986190239840495,-2.569360779906255,0.14799303174338976,0.8520067393087652,0.8188477029741731,0.4520145058631897,0.015104123391211033,0.43691038247197866,0.884765625,-0.1115361899137497,0.0007346621132455766,-0.11227085202699527,0.017578125,-0.08821791410446167,0.0014528156025335193,-0.08967072970699519,0.021484375,-0.1367829144001007,0.008941060863435268,-0.14572397526353598,0.01953125
8,0_1,0.9991054372292509,0.11396314650486182,0.999092691230014,1.3110400158722694e-05,0.9999868895998413,-0.001597329057275962,-0.0007855331857245972,1.0007856194939295,0.003620852391850363,0.5837956666946411,0.15870802104473114,0.42508764564991,0.359375,0.6177682280540466,0.382244348526001,0.23552387952804565,0.455078125,0.614336371421814,0.412579208612442,0.20175716280937195,0.396484375,0.6104241609573364,0.11849908530712128,0.49192507565021515,0.509765625
8,1_2,9.878712792247622e-05,0.019367614776737214,0.00010690143574454942,0.02203770783995605,0.9779622921600439,0.05359572764659373,0.047654443717784566,0.9523455128056948,0.15011433120706769,0.5983362197875977,0.0967913344502449,0.5015448853373528,0.513671875,0.3297182023525238,0.007644541561603546,0.32207366079092026,0.3515625,0.3032671809196472,0.005479929503053427,0.2977872514165938,0.314453125,0.5481101274490356,-0.00037684370181523263,0.5484869711508509,0.451171875
8,2_5,0.000206062785172587,0.04960686242036267,0.00021635440008700314,0.026925080172435775,0.9730749198275642,0.019676287078808124,0.03623343854967148,0.963766577974863,0.16634331915860914,0.5452116131782532,0.03121352754533291,0.5139980856329203,0.65625,0.3017665147781372,-0.006279080640524626,0.30804559541866183,0.38671875,0.29232627153396606,0.0028968180995434523,0.2894294534344226,0.369140625,0.47599780559539795,-0.0028324704617261887,0.47883027605712414,0.474609375
8,5_10,0.00018811163448595626,0.048211612863890974,0.00020373283038554438,0.028615139427167677,0.9713848605728324,0.04798167897552779,0.0512329741210121,0.9487669434021873,0.17163358262564493,0.5221587419509888,0.025028452277183533,0.49713028967380524,0.685546875,0.28556516766548157,0.005583859980106354,0.2799813076853752,0.345703125,0.27389559149742126,0.002933678450062871,0.2709619130473584,0.333984375,0.39518243074417114,0.009527591988444328,0.3856548387557268,0.28515625
8,10_20,0.0001729948062753438,0.10164455286026562,0.00019180958870689942,0.06326129014690318,0.9367387098530968,0.03566877225730745,0.07883922561121595,0.9211608042113244,0.2598721793966002,0.4947766065597534,0.02946188673377037,0.46531471982598305,0.77734375,0.2954806685447693,-0.01052484754472971,0.306005516089499,0.3125,0.2885341942310333,-0.006527803838253021,0.29506199806928635,0.326171875,0.33113351464271545,0.013792432844638824,0.31734108179807663,0.21875
8,20_50,0.00015589501234395447,0.25768246573512804,0.00015734508725331694,0.15965384935740845,0.8403461506425915,-0.18087183827756192,0.0980948212441747,0.9019052151106255,0.4358736241665536,0.4420498311519623,0.018618395552039146,0.42343143559992313,0.841796875,0.16466645896434784,-0.0016276485985144973,0.16629410756286234,0.119140625,0.1460888385772705,-0.0034736539237201214,0.14956249250099063,0.130859375,0.21846239268779755,0.006424903869628906,0.21203748881816864,0.11328125
8,50_100,6.796203482121844e-05,0.4095237790002715,2.644229812453087e-05,0.4091922872358582,0.5908077127641418,-3.3571546007444333,0.10433680080682252,0.8956633073579289,0.8322247770504096,0.4128207862377167,0.019613245502114296,0.3932075407356024,0.84765625,-0.11609348654747009,0.003496194491162896,-0.11958968103863299,0.017578125,-0.1113765612244606,-0.0014025659766048193,-0.10997399524785578,0.025390625,-0.10526765137910843,0.007192730903625488,-0.11246038228273392,0.0078125
9,0_1,0.9989789271248004,0.11252087536354521,0.9988970597212484,1.8726805112605192e-05,0.9999812731948874,-0.0023743295408572345,-0.0011683935036285284,1.0011682910247937,0.0043274883954093285,0.3929515480995178,0.11158294230699539,0.28136860579252243,0.451171875,0.580392599105835,0.3409354090690613,0.23945719003677368,0.453125,0.6017324328422546,0.3715548813343048,0.23017755150794983,0.39453125,0.3664005994796753,0.0887540653347969,0.2776465341448784,0.560546875
9,1_2,9.559250936969294e-05,0.06547159832618712,0.0001437808228633326,0.10223229462304144,0.8977677053769586,0.25775878277018877,0.20476041724307903,0.7952396126572738,0.33745204544862845,0.12364467978477478,0.017785774543881416,0.10585890524089336,0.291015625,0.24721519649028778,0.01738184317946434,0.22983335331082344,0.291015625,0.3060458302497864,0.02255992405116558,0.2834859061986208,0.3125,0.40142542123794556,-0.013431086204946041,0.4148565074428916,0.556640625
9,2_5,0.00022496841364716793,0.08801282018206928,0.0002811744252162891,0.06107326597610741,0.9389267340238926,0.14591673572894004,0.1251200197389124,0.8748799394883197,0.25504083412977196,0.26930469274520874,-0.007272391580045223,0.27657708432525396,0.5390625,0.3157641291618347,-0.013905247673392296,0.329669376835227,0.44140625,0.2996956408023834,-0.009992150589823723,0.30968779139220715,0.373046875,0.4452227056026459,-0.00645067123696208,0.45167337683960795,0.548828125
9,5_10,0.0002252384022619992,0.0574281552112303,0.0002452892979527798,0.04066742442146171,0.9593325755785382,0.04064166491400262,0.059335461359599925,0.9406644480860908,0.2058916519743789,0.3552758991718292,0.013476108200848103,0.3417997909709811,0.70703125,0.30174002051353455,0.002211600774899125,0.2995284197386354,0.400390625,0.2797151505947113,0.00712253013625741,0.2725926204584539,0.390625,0.40589287877082825,0.014698617160320282,0.39119426161050797,0.263671875
9,10_20,0.00020710428134839903,0.09680849014579647,0.00022318308720581763,0.07211314571417492,0.9278868542858251,-0.002348956372823783,0.07110805781368015,0.9288919373706578,0.27877877756258895,0.43395349383354187,0.015204885974526405,0.41874860785901546,0.84375,0.3015059232711792,-0.0064355796203017235,0.3079415028914809,0.283203125,0.27508753538131714,-0.009740320034325123,0.28482785541564226,0.28515625,0.34114909172058105,0.004051911178976297,0.33709718054160476,0.205078125
9,20_50,0.00018217919870979334,0.23019058282467103,0.0001764001608933443,0.17360806084835867,0.8263919391516413,-0.25256392342479494,0.09117323494269337,0.9088267813048252,0.45834437611899265,0.4310227632522583,0.019778767600655556,0.41124399565160275,0.935546875,0.17171192169189453,-0.0005656490684486926,0.17227757076034322,0.109375,0.14419561624526978,-0.0015190736157819629,0.14571468986105174,0.12109375,0.19736546277999878,0.00901914481073618,0.1883463179692626,0.068359375
9,50_100,8.131741611594565e-05,0.3495674607474369,2.855827597558215e-05,0.4168180693605354,0.5831819306394646,-3.8936589604407983,0.09293595794819516,0.9070639416933344,0.8454175112494935,0.38521552085876465,0.019627388566732407,0.36558813229203224,0.908203125,-0.11398560553789139,-0.0026617262046784163,-0.11132387933321297,0.015625,-0.10975834727287292,0.0008182470919564366,-0.11057659436482936,0.02734375,-0.0973668247461319,0.009341361001133919,-0.10670818574726582,0.021484375
10,0_1,0.9987440578335979,0.07719815654542536,0.99865589806364,1.323500502320073e-05,0.9999867649949769,-0.0013091280224419811,-0.0006413116827150102,1.0006410976160507,0.003638018717774421,0.6572943925857544,0.19362403452396393,0.46367035806179047,0.55078125,0.613201379776001,0.3209678828716278,0.29223349690437317,0.50390625,0.5685007572174072,0.32096976041793823,0.247530996799469,0.4453125,0.7666749358177185,0.15518753230571747,0.611487403512001,0.744140625
