phase,dim,seed,step,the_bayes_gap,the_ce,objective_loss,macro_loss,loss_the_sun,loss_the_moon,condition,a_bayes_gap,cake_loss,cake_accuracy,tail_common_energy_fraction,tail_contrast_common_energy_fraction,common_only_cake_loss,residual_only_cake_loss,rep_macro_top1_energy,rep_macro_effective_rank,rep_weighted_top1_energy,rep_weighted_effective_rank,embedding_raw_top1_energy,embedding_raw_effective_rank,embedding_centered_top1_energy,embedding_centered_effective_rank,Bqk_top1_energy,Bqk_effective_rank,Bvo_top1_energy,Bvo_effective_rank,loss_a_moon_cake,loss_a_banana_cake,loss_a_fruit_cake,cos_cake_moon_tail,cos_cake_moon_high,cos_cake_banana,cos_cake_fruit,cos_cake_sun,cos_moon_high_the,cos_moon_tail_a,tail_proj_onto_phase1_c,moon_tail_emb_proj_onto_c,cake_emb_proj_onto_c
phase2,8,4,140,0.0012049674987792969,,0.6656036376953125,0.6081066131591797,0.7434253692626953,0.6452789306640625,natural,0.0025368928909301758,7.0011148636695e-05,1.0,0.977413535118103,0.700594961643219,8.049664029385895e-05,3.637221336364746,0.9707180261611938,1.1571362018585205,0.9731824398040771,1.1345643997192383,0.6766180992126465,2.473423480987549,0.6749961376190186,2.459348678588867,0.8493053913116455,2.001779079437256,0.8009577393531799,1.904636025428772,0.5545217394828796,0.543911874294281,0.55339515209198,-0.5827041268348694,-0.5827041268348694,0.4811181426048279,0.4700677990913391,-0.8924610018730164,-0.28656965494155884,-0.4532181918621063,,,
phase2,8,4,150,0.0012589693069458008,,0.6656240820884705,0.6080597639083862,0.6442462205886841,0.7445660829544067,natural,0.0023077726364135742,7.10044041625224e-05,1.0,0.9766443967819214,0.7000312805175781,7.986099808476865e-05,3.6828434467315674,0.969689667224884,1.161580204963684,0.9716170430183411,1.140976905822754,0.6747896075248718,2.4811079502105713,0.6730448603630066,2.4677205085754395,0.8494460582733154,2.0007877349853516,0.7987078428268433,1.9120591878890991,0.5533243417739868,0.5500154495239258,0.5481469035148621,-0.5822460651397705,-0.5822460651397705,0.4807981848716736,0.4681653380393982,-0.8929190635681152,-0.28873369097709656,-0.45567819476127625,,,
phase2,8,4,160,0.0013134479522705078,,0.6656460762023926,0.6080169677734375,0.6432287693023682,0.7456924915313721,natural,0.0020904541015625,7.291160727618262e-05,1.0,0.9760861992835999,0.6972740888595581,8.081446139840409e-05,3.7141144275665283,0.9689302444458008,1.1648515462875366,0.9703359603881836,1.1461902856826782,0.673240065574646,2.4875688552856445,0.6713703274726868,2.474839448928833,0.8495630025863647,1.999964714050293,0.7969703674316406,1.9177865982055664,0.5525996685028076,0.5511519908905029,0.5474118590354919,-0.5825945138931274,-0.5825945138931274,0.4800860285758972,0.4671800136566162,-0.8926875591278076,-0.2903008460998535,-0.4573385715484619,,,
phase2,8,4,170,0.0002003312110900879,,0.6647350192070007,0.607509970664978,0.6734204888343811,0.7132745385169983,natural,0.0018821954727172852,7.529563299613073e-05,1.0,0.9756054878234863,0.6936903595924377,8.220491145038977e-05,3.740173101425171,0.9682793617248535,1.1676411628723145,0.9691854119300842,1.1508421897888184,0.6718501448631287,2.4933526515960693,0.6698617339134216,2.481227397918701,0.8496735095977783,1.9991860389709473,0.7954269051551819,1.9228428602218628,0.5533225536346436,0.5484366416931152,0.5490954518318176,-0.583224892616272,-0.583224892616272,0.47905951738357544,0.46670812368392944,-0.8922246694564819,-0.2916029393672943,-0.45850417017936707,,,
phase2,8,4,180,0.0061463117599487305,,0.6694803833961487,0.6098541617393494,0.5883249044418335,0.8102620840072632,natural,0.0017682313919067383,7.549423753516749e-05,1.0,0.9749101996421814,0.6921501159667969,8.105282176984474e-05,3.776054620742798,0.9673610329627991,1.1715322732925415,0.9677881598472595,1.156413197517395,0.6704701781272888,2.4991939067840576,0.6683972477912903,2.487551689147949,0.8497841954231262,1.9984071254730225,0.7934571504592896,1.9290759563446045,0.5535439252853394,0.5484772324562073,0.5486628413200378,-0.5827065706253052,-0.5827065706253052,0.4783812165260315,0.4659390449523926,-0.8926371335983276,-0.29345160722732544,-0.46010953187942505,,,
phase2,8,4,190,0.0038556456565856934,,0.6676377654075623,0.6089073419570923,0.7848467230796814,0.6091589331626892,natural,0.001650691032409668,9.110898827202618e-05,1.0,0.9748584628105164,0.6897169947624207,9.571188275003806e-05,3.7450573444366455,0.9671079516410828,1.172925353050232,0.9667190909385681,1.1607824563980103,0.667446494102478,2.5107946395874023,0.6649868488311768,2.500838279724121,0.8498981595039368,1.9976056814193726,0.7939782738685608,1.9309390783309937,0.550470232963562,0.5503266453742981,0.5497342348098755,-0.5865729451179504,-0.5865729451179504,0.47792088985443115,0.4653622806072235,-0.8912457823753357,-0.29567575454711914,-0.4609232544898987,,,
phase2,8,4,200,0.0002161860466003418,,0.6647298336029053,0.6074625849723816,0.7140147089958191,0.6727120280265808,natural,0.0016754865646362305,0.00010302803275408223,1.0,0.9742113351821899,0.6909277439117432,0.00010596090578474104,3.7396934032440186,0.9661127328872681,1.1774160861968994,0.9649097323417664,1.1679695844650269,0.6643176078796387,2.523179054260254,0.6615155339241028,2.5147793292999268,0.8500245809555054,1.9967156648635864,0.7930377721786499,1.9372721910476685,0.5515225529670715,0.5494849681854248,0.5495787262916565,-0.587914228439331,-0.587914228439331,0.47727125883102417,0.4647797644138336,-0.8917983770370483,-0.2994590997695923,-0.46248191595077515,,,
phase2,8,4,210,0.0001995563507080078,,0.6647105813026428,0.6074384450912476,0.6735327243804932,0.7131607532501221,natural,0.0016113519668579102,0.00010866968659684062,1.0,0.9736268520355225,0.6898874640464783,0.00010973470489261672,3.753962755203247,0.9652904868125916,1.1809840202331543,0.963423490524292,1.173790454864502,0.6623611450195312,2.531005382537842,0.6593729853630066,2.5234475135803223,0.8501666188240051,1.9957159757614136,0.7917584180831909,1.9426456689834595,0.551963210105896,0.5491384267807007,0.5493969321250916,-0.5885135531425476,-0.5885135531425476,0.4765269160270691,0.4640425443649292,-0.8919579386711121,-0.3019520342350006,-0.46375271677970886,,,
phase2,8,4,220,0.00021314620971679688,,0.6647093296051025,0.6074073314666748,0.672882080078125,0.7138385772705078,natural,0.00148773193359375,0.00011061659461120144,1.0,0.9731546640396118,0.6872673630714417,0.00010977443162119016,3.777655601501465,0.9646688103675842,1.1835885047912598,0.9622463583946228,1.178356647491455,0.6611371636390686,2.535928964614868,0.6580582857131958,2.528775215148926,0.8503202199935913,1.994636058807373,0.7904685139656067,1.9467897415161133,0.5517071485519409,0.5492996573448181,0.5493091344833374,-0.5889303684234619,-0.5889303684234619,0.4757280945777893,0.4632057249546051,-0.891684889793396,-0.3034505248069763,-0.4647235870361328,,,
phase2,8,4,230,8.577108383178711e-05,,0.6645941734313965,0.6073165535926819,0.6804093718528748,0.706056535243988,natural,0.001355290412902832,0.00011033865303033963,1.0,0.9727236032485962,0.6841715574264526,0.00010778824071167037,3.8060123920440674,0.9641283750534058,1.1857906579971313,0.9612144827842712,1.1823264360427856,0.66026771068573,2.5394415855407715,0.6571455001831055,2.5324862003326416,0.8504797220230103,1.993514060974121,0.7891645431518555,1.9503822326660156,0.5514052510261536,0.5494118332862854,0.5492998361587524,-0.589176595211029,-0.589176595211029,0.4748800992965698,0.4623413681983948,-0.8912878632545471,-0.30450406670570374,-0.46553197503089905,,,
phase2,8,4,240,6.973743438720703e-06,,0.6645185351371765,0.6072472333908081,0.6905525326728821,0.6957557797431946,natural,0.0012307167053222656,0.0001090277437469922,1.0,0.9723222255706787,0.680998682975769,0.00010492810542928055,3.8357715606689453,0.9636386632919312,1.187751293182373,0.9602743983268738,1.185917615890503,0.6595759987831116,2.542231559753418,0.6564326882362366,2.535377025604248,0.8506413102149963,1.9923771619796753,0.7878985404968262,1.953592300415039,0.5511518716812134,0.5494318008422852,0.5493443608283997,-0.5893484354019165,-0.5893484354019165,0.4740091562271118,0.4614761173725128,-0.8908455967903137,-0.3053349554538727,-0.4662240445613861,,,
phase2,8,4,250,2.2649765014648438e-05,,0.6645199060440063,0.6072198152542114,0.6993453502655029,0.6869943141937256,natural,0.0011200904846191406,0.0001072400264092721,1.0,0.9719405174255371,0.6779491305351257,0.0001017898612190038,3.8654401302337646,0.9631803035736084,1.1895687580108643,0.9593930244445801,1.1892658472061157,0.6589739918708801,2.5446436405181885,0.6558195948600769,2.5378475189208984,0.8508027791976929,1.9912420511245728,0.786686897277832,1.9565327167510986,0.5509297847747803,0.549439013004303,0.5493906140327454,-0.5894778370857239,-0.5894778370857239,0.473139226436615,0.4606165885925293,-0.8904067277908325,-0.3060618042945862,-0.46683797240257263,,,
phase2,8,4,260,1.2695789337158203e-05,,0.6645026803016663,0.60718834400177,0.6888740658760071,0.6974456906318665,natural,0.001031041145324707,0.000104896018456202,1.0,0.9715257883071899,0.675348699092865,9.821460844250396e-05,3.8954765796661377,0.9626835584640503,1.1915377378463745,0.958484947681427,1.1926941871643066,0.6583859920501709,2.546994686126709,0.6552237272262573,2.5402586460113525,0.85096275806427,1.9901176691055298,0.7854393720626831,1.9595952033996582,0.5509269833564758,0.5493667721748352,0.5493285655975342,-0.5894381403923035,-0.5894381403923035,0.4722784459590912,0.4597645401954651,-0.8901199102401733,-0.30685415863990784,-0.4674566388130188,,,
phase2,8,4,270,0.00010687112808227539,,0.6645700335502625,0.6072017550468445,0.6788817048072815,0.7076264023780823,natural,0.000952601432800293,0.00010243278666166589,1.0,0.971130907535553,0.6729106903076172,9.483795292908326e-05,3.9242799282073975,0.9622136950492859,1.1933923959732056,0.9576200246810913,1.195944905281067,0.6578292846679688,2.549197196960449,0.6546605229377747,2.5425126552581787,0.8511205315589905,1.9890080690383911,0.7842674255371094,1.9624265432357788,0.550927996635437,0.5493065118789673,0.5492665767669678,-0.5894194841384888,-0.5894194841384888,0.4714283049106598,0.4589240550994873,-0.8898330330848694,-0.3075993061065674,-0.46801310777664185,,,
phase2,8,4,280,0.018802940845489502,,0.6795293092727661,0.6146875619888306,0.5174391865730286,0.9064610600471497,natural,0.000979781150817871,9.961154864868149e-05,1.0,0.9702357053756714,0.6741179823875427,9.185849194182083e-05,3.9522106647491455,0.9610834121704102,1.1980502605438232,0.9559047222137451,1.2023512125015259,0.6564540863037109,2.55471134185791,0.653190553188324,2.5485854148864746,0.8512762784957886,1.9879138469696045,0.7824056148529053,1.968700647354126,0.5533348917961121,0.5480818152427673,0.54812091588974,-0.5883100628852844,-0.5883100628852844,0.4705989956855774,0.45810800790786743,-0.8909816145896912,-0.31017088890075684,-0.4692413806915283,,,
phase2,8,4,290,0.0037466883659362793,,0.6674961447715759,0.6087007522583008,0.6103388667106628,0.7834488749504089,natural,0.0010622739791870117,0.00013604392006527632,1.0,0.9700968861579895,0.6768974661827087,0.00012117507139919326,3.872563600540161,0.9605936408042908,1.2008130550384521,0.9539747834205627,1.2097735404968262,0.6514596343040466,2.57367205619812,0.6475352048873901,2.569891929626465,0.8514383435249329,1.9867750406265259,0.7840605974197388,1.9713963270187378,0.5518309473991394,0.5493564605712891,0.5485284328460693,-0.5935276746749878,-0.5935276746749878,0.47027209401130676,0.4576866626739502,-0.890590488910675,-0.31637054681777954,-0.4700111150741577,,,
phase2,8,4,300,7.331371307373047e-06,,0.6645097732543945,0.6072202324867249,0.6927873492240906,0.6935216784477234,natural,0.0010820627212524414,0.00016695278463885188,1.0,0.9699087738990784,0.677408754825592,0.000144213525345549,3.830267906188965,0.9601808786392212,1.2029922008514404,0.9524086117744446,1.2157340049743652,0.6479086875915527,2.587188482284546,0.6435349583625793,2.5847973823547363,0.851630449295044,1.9854249954223633,0.7848700881004333,1.9738179445266724,0.5509551167488098,0.5497655868530273,0.5490713715553284,-0.5973942279815674,-0.5973942279815674,0.4695860743522644,0.45704007148742676,-0.8899757862091064,-0.32085907459259033,-0.47051411867141724,,,
phase2,8,4,310,8.90493392944336e-05,,0.6645742058753967,0.6072500944137573,0.7059425115585327,0.6805299520492554,natural,0.001059889793395996,0.0001798245357349515,1.0,0.9695256948471069,0.6768180727958679,0.00015243550296872854,3.8263485431671143,0.9596487283706665,1.205361247062683,0.9510200619697571,1.220902681350708,0.6458017826080322,2.595158100128174,0.6412026882171631,2.593456268310547,0.8518564701080322,1.9838370084762573,0.784563422203064,1.9768112897872925,0.5507575273513794,0.5496538281440735,0.5493667721748352,-0.599202036857605,-0.599202036857605,0.46854209899902344,0.45608463883399963,-0.8896437287330627,-0.32369548082351685,-0.47105470299720764,,,
phase2,8,4,320,0.00010776519775390625,,0.6645851135253906,0.6072453260421753,0.6791768074035645,0.7073330879211426,natural,0.0010186433792114258,0.00018018200353253633,1.0,0.9690249562263489,0.675758421421051,0.00015104531485121697,3.8428356647491455,0.9590412378311157,1.2078651189804077,0.94971764087677,1.2256720066070557,0.6444657444953918,2.600111961364746,0.6397618651390076,2.5987749099731445,0.8521049618721008,1.9820924997329712,0.7836577892303467,1.9801112413406372,0.5510084629058838,0.5493708252906799,0.5493374466896057,-0.599906861782074,-0.599906861782074,0.4672868847846985,0.45491304993629456,-0.889481246471405,-0.32559192180633545,-0.4716055989265442,,,
phase2,8,4,330,8.404254913330078e-05,,0.6645579934120178,0.6072114109992981,0.7054897546768188,0.680972695350647,natural,0.0009393692016601562,0.0001781562896212563,1.0,0.9687283039093018,0.6735739707946777,0.00014723224740009755,3.8641326427459717,0.9587287306785583,1.2090760469436646,0.9488785266876221,1.228724718093872,0.6436157822608948,2.603095054626465,0.6388751268386841,2.6018283367156982,0.852362871170044,1.980280876159668,0.7830089330673218,1.9816726446151733,0.5506226420402527,0.5494824647903442,0.5494896769523621,-0.6008620858192444,-0.6008620858192444,0.46593809127807617,0.45363572239875793,-0.8887619972229004,-0.32642942667007446,-0.471806138753891,,,
phase2,8,4,340,1.6808509826660156e-05,,0.6644975543022156,0.6071645021438599,0.6891638040542603,0.6971641778945923,natural,0.0008791685104370117,0.00017164104792755097,1.0,0.9682977795600891,0.671902060508728,0.0001407975796610117,3.891035318374634,0.9582634568214417,1.2108739614486694,0.9478985667228699,1.232255458831787,0.6428824663162231,2.605626106262207,0.6381245851516724,2.6044397354125977,0.8526216745376587,1.978464961051941,0.7820358872413635,1.9840222597122192,0.5507652759552002,0.5493879914283752,0.5493413209915161,-0.6012423634529114,-0.6012423634529114,0.46455544233322144,0.45231717824935913,-0.8883848190307617,-0.3273353576660156,-0.47213393449783325,,,
phase2,8,4,350,1.6629695892333984e-05,,0.6644904017448425,0.6071435809135437,0.6891807913780212,0.6971468329429626,natural,0.0008158683776855469,0.00016528477135580033,1.0,0.967944860458374,0.670039176940918,0.00013440252223517746,3.917490005493164,0.9579008221626282,1.2122365236282349,0.9470792412757874,1.2351925373077393,0.6422674655914307,2.607668876647949,0.6375062465667725,2.6064934730529785,0.8528761863708496,1.9766795635223389,0.7812042236328125,1.9857542514801025,0.5506705641746521,0.5493862628936768,0.5493334531784058,-0.6017417311668396,-0.6017417311668396,0.46317604184150696,0.4510112404823303,-0.8878539204597473,-0.32797330617904663,-0.47233936190605164,,,
phase2,8,4,360,8.64267349243164e-06,,0.6644775867462158,0.6071209907531738,0.6928644776344299,0.6934471726417542,natural,0.0007574558258056641,0.00015912707021925598,1.0,0.9676235318183899,0.6682174801826477,0.00012832513311877847,3.94329571723938,0.9575792551040649,1.2134273052215576,0.9463338255882263,1.2378544807434082,0.641708493232727,2.609480142593384,0.6369490027427673,2.608293294906616,0.8531240224838257,1.9749406576156616,0.7804393768310547,1.987228512763977,0.5505204796791077,0.5494012832641602,0.549371600151062,-0.60225909948349,-0.60225909948349,0.46181631088256836,0.44973018765449524,-0.8872926831245422,-0.3285163342952728,-0.4724907875061035,,,
phase2,8,4,370,8.64267349243164e-06,,0.6644717454910278,0.607103705406189,0.6935697197914124,0.6927419304847717,natural,0.0007058382034301758,0.00015296926721930504,1.0,0.9673073291778564,0.666547954082489,0.00012232705194037408,3.968543767929077,0.957264244556427,1.2145915031433105,0.9456136226654053,1.240417242050171,0.6411760449409485,2.6111831665039062,0.636419415473938,2.609985828399658,0.8533645272254944,1.9732545614242554,0.7796952128410339,1.9886434078216553,0.5504302978515625,0.5494042038917542,0.5493722558021545,-0.6027373671531677,-0.6027373671531677,0.4604840874671936,0.4484744668006897,-0.886765718460083,-0.3290489912033081,-0.47262436151504517,,,
phase2,8,4,380,8.344650268554688e-06,,0.6644664406776428,0.6070879697799683,0.6930463314056396,0.6932647228240967,natural,0.000659942626953125,0.00014708952221553773,1.0,0.9670018553733826,0.6650020480155945,0.00011680556781357154,3.993004560470581,0.9569618701934814,1.2157022953033447,0.9449235796928406,1.2428621053695679,0.6406643390655518,2.6128005981445312,0.6359108090400696,2.611593723297119,0.8535972833633423,1.9716227054595947,0.7789840698242188,1.9899718761444092,0.5503692030906677,0.5494014024734497,0.5493583679199219,-0.6031988859176636,-0.6031988859176636,0.45918160676956177,0.44724807143211365,-0.8862594366073608,-0.3295702636241913,-0.4727376103401184,,,
phase2,8,4,390,8.463859558105469e-06,,0.6644617915153503,0.6070739030838013,0.6925157308578491,0.6937955617904663,natural,0.0006185770034790039,0.00014132889918982983,1.0,0.9667108058929443,0.6635519862174988,0.00011160180292790756,4.016566753387451,0.95667564868927,1.2167502641677856,0.944266676902771,1.2451846599578857,0.6401711106300354,2.6143436431884766,0.6354209184646606,2.613126277923584,0.8538225889205933,1.9700433015823364,0.7783125638961792,1.9911961555480957,0.5503084063529968,0.549393892288208,0.5493561625480652,-0.6036574244499207,-0.6036574244499207,0.45790934562683105,0.446053683757782,-0.88576340675354,-0.33007681369781494,-0.47282928228378296,,,
phase2,8,4,400,8.106231689453125e-06,,0.6644572019577026,0.607060968875885,0.6931858062744141,0.6931247711181641,natural,0.0005810260772705078,0.00013612442126031965,1.0,0.9664373993873596,0.6621778011322021,0.0001066759941750206,4.039201259613037,0.9564098119735718,1.2177164554595947,0.9436478614807129,1.2473649978637695,0.6396960020065308,2.6158134937286377,0.6349490284919739,2.6145827770233154,0.8540409803390503,1.9685133695602417,0.7776862382888794,1.992297887802124,0.5502405166625977,0.5493947863578796,0.5493589043617249,-0.6041253209114075,-0.6041253209114075,0.4566669464111328,0.4448889493942261,-0.885267436504364,-0.33056238293647766,-0.47289639711380005,,,
phase2,8,4,410,7.987022399902344e-06,,0.6644531488418579,0.6070491671562195,0.6932400465011597,0.6930702924728394,natural,0.0005470514297485352,0.00013103910896461457,1.0,0.9661734104156494,0.6608942151069641,0.00010214739450020716,4.06108283996582,0.9561545252799988,1.2186423540115356,0.9430528283119202,1.249456763267517,0.639234185218811,2.6172308921813965,0.6344901323318481,2.6159892082214355,0.8542523980140686,1.9670320749282837,0.7770880460739136,1.9933338165283203,0.5501884818077087,0.5493927597999573,0.5493544340133667,-0.6045836806297302,-0.6045836806297302,0.4554532766342163,0.4437525272369385,-0.8847869634628296,-0.3310442268848419,-0.4729499816894531,,,
phase2,8,4,420,7.927417755126953e-06,,0.6644495725631714,0.6070384383201599,0.6934841275215149,0.6928260922431946,natural,0.000516057014465332,0.00012627156684175134,1.0,0.9659215807914734,0.6596816778182983,9.789681644178927e-05,4.082198619842529,0.9559125900268555,1.2195172309875488,0.9424846768379211,1.2514492273330688,0.6387859582901001,2.6185953617095947,0.634044885635376,2.6173415184020996,0.8544575572013855,1.9655951261520386,0.7765218615531921,1.9942899942398071,0.5501354336738586,0.5493900179862976,0.5493565797805786,-0.6050403714179993,-0.6050403714179993,0.454267293214798,0.4426444172859192,-0.8843148350715637,-0.3315168023109436,-0.4729883670806885,,,
phase2,8,4,430,7.987022399902344e-06,,0.6644463539123535,0.6070286631584167,0.6938856840133667,0.6924246549606323,natural,0.00048792362213134766,0.00012174239236628637,1.0,0.9656804203987122,0.6585351228713989,9.384480654262006e-05,4.102609157562256,0.9556825757026672,1.2203439474105835,0.9419412016868591,1.2533494234085083,0.6383500695228577,2.6199121475219727,0.6336115002632141,2.618647336959839,0.8546566367149353,1.9642013311386108,0.7759845852851868,1.9951750040054321,0.5500870943069458,0.5493898391723633,0.5493559837341309,-0.6054946184158325,-0.6054946184158325,0.45310819149017334,0.441562294960022,-0.8838509321212769,-0.3319815397262573,-0.473013311624527,,,
phase2,8,4,440,7.50422477722168e-05,,0.6644968390464783,0.6070458889007568,0.7048293948173523,0.6816150546073914,natural,0.0004596710205078125,0.00011792834993684664,1.0,0.9654929041862488,0.6573354005813599,9.034893446369097e-05,4.121612071990967,0.9555150270462036,1.2209230661392212,0.9414887428283691,1.2549294233322144,0.6379433274269104,2.621110200881958,0.6332089304924011,2.6198105812072754,0.8548499345779419,1.9628479480743408,0.7755556106567383,1.9957256317138672,0.5499042868614197,0.5494548678398132,0.5494257211685181,-0.6060510873794556,-0.6060510873794556,0.4519752562046051,0.44050729274749756,-0.8833050727844238,-0.3323575258255005,-0.47298112511634827,,,
phase2,8,4,450,0.035742223262786865,,0.6930274963378906,0.6213036775588989,0.9978174567222595,0.4599613547325134,natural,0.00041091442108154297,0.0001364034105790779,1.0,0.9662260413169861,0.6551944017410278,0.000100439261586871,4.096735000610352,0.9564221501350403,1.2174400091171265,0.9421144127845764,1.2528572082519531,0.6366780400276184,2.6254539489746094,0.6318163871765137,2.6240174770355225,0.8550381660461426,1.9615306854248047,0.777615487575531,1.9906303882598877,0.5482656955718994,0.55002361536026,0.5504502058029175,-0.6103607416152954,-0.6103607416152954,0.4509519040584564,0.4396217465400696,-0.8807891011238098,-0.33249175548553467,-0.4718843698501587,,,
phase2,8,4,460,0.00010114908218383789,,0.6645478010177612,0.6071468591690063,0.6803041100502014,0.7061925530433655,natural,0.0006623268127441406,0.00021685015235561877,1.0,0.9644476771354675,0.6667208671569824,0.00015755918866489083,3.9460556507110596,0.9538256525993347,1.2295773029327393,0.935630738735199,1.2759668827056885,0.6273776292800903,2.661163330078125,0.6212262511253357,2.6632144451141357,0.85524582862854,1.9600775241851807,0.7784243822097778,2.0051136016845703,0.551390528678894,0.548393189907074,0.5494535565376282,-0.6155030727386475,-0.6155030727386475,0.4509480595588684,0.4397152066230774,-0.8844630122184753,-0.35027170181274414,-0.4745304584503174,,,
phase2,8,4,470,0.0021262764930725098,,0.6661853194236755,0.6080091595649719,0.7600770592689514,0.6304698586463928,natural,0.0007508993148803711,0.0003027323982678354,1.0,0.9642580151557922,0.6698456406593323,0.00021189019025769085,3.8566598892211914,0.953416109085083,1.2322767972946167,0.9330145120620728,1.2853617668151855,0.6219044923782349,2.681910991668701,0.615012526512146,2.6849730014801025,0.8555375337600708,1.958037257194519,0.7805757522583008,2.0077016353607178,0.5500112771987915,0.5493201017379761,0.5501675009727478,-0.6218616962432861,-0.6218616962432861,0.45008182525634766,0.4389670491218567,-0.8839665651321411,-0.3596284091472626,-0.47476425766944885,,,
phase2,8,4,480,0.000471651554107666,,0.6648688912391663,0.6073689460754395,0.7232351899147034,0.6640024781227112,natural,0.0007967948913574219,0.0003289469750598073,1.0,0.9636217355728149,0.671466052532196,0.00022864846687298268,3.8353261947631836,0.9526631832122803,1.2357124090194702,0.9307339191436768,1.293295979499817,0.6188752055168152,2.6927742958068848,0.6116124391555786,2.69644832611084,0.8559234738349915,1.955338478088379,0.7805643081665039,2.0117344856262207,0.5505074858665466,0.5494722127914429,0.5496274828910828,-0.6247575283050537,-0.6247575283050537,0.44828903675079346,0.43734121322631836,-0.8839358687400818,-0.36509841680526733,-0.47502273321151733,,,
phase2,8,4,490,7.933378219604492e-05,,0.6645532846450806,0.6072068810462952,0.7026922106742859,0.6837608218193054,natural,0.0007864236831665039,0.00032207477488555014,1.0,0.9631178379058838,0.6715065240859985,0.00022340651776175946,3.8434560298919678,0.9521657228469849,1.237764596939087,0.9293007254600525,1.2981915473937988,0.6171550750732422,2.6982593536376953,0.6097376942634583,2.7021915912628174,0.856367826461792,1.952233076095581,0.7801570296287537,2.0139105319976807,0.5504714846611023,0.5494145750999451,0.5496951341629028,-0.6268094778060913,-0.6268094778060913,0.44595837593078613,0.4353438913822174,-0.8833822011947632,-0.36772671341896057,-0.47488027811050415,,,
phase2,8,4,500,3.534555435180664e-05,,0.6645124554634094,0.6071721315383911,0.6915121674537659,0.694852888584137,natural,0.0007499456405639648,0.00030145945493131876,1.0,0.9626920819282532,0.6709499955177307,0.0002090704074362293,3.865020751953125,0.9518058896064758,1.2390992641448975,0.9283091425895691,1.3015236854553223,0.61603182554245,2.7012953758239746,0.6085572242736816,2.705341339111328,0.8568298816680908,1.9490056037902832,0.7795995473861694,2.0151288509368896,0.550603985786438,0.5495100021362305,0.549381673336029,-0.6284923553466797,-0.6284923553466797,0.4434530436992645,0.4331527352333069,-0.8825756311416626,-0.3690561354160309,-0.4745239019393921,,,
phase2,8,4,0,1.9669532775878906e-06,,20.280115127563477,20.280113220214844,0.6931467652320862,0.6931515336036682,reweight,35.389923095703125,30.18764305114746,0.0,0.9995624423027039,0.9997968673706055,30.122451782226562,1.9305366277694702,0.9997211694717407,1.0028655529022217,0.9996250867843628,1.0035570859909058,0.9368239045143127,1.3666048049926758,0.9452894926071167,1.3159164190292358,0.19795896112918854,7.420019149780273,0.9859483242034912,1.102354645729065,90.47303771972656,6.513153553009033,3.028076410293579,-0.9362926483154297,-0.9362926483154297,0.964267373085022,0.9031698703765869,-0.9147458076477051,0.42350876331329346,-0.9312824606895447,,,
phase2,8,4,10,0.012471675872802734,,2.9086670875549316,2.9086668491363525,0.6466484069824219,0.7645893096923828,reweight,6.702443599700928,0.9536750912666321,1.0,0.9963269829750061,0.9933182597160339,0.8952856659889221,1.983695387840271,0.996017575263977,1.0311084985733032,0.9972549080848694,1.0208908319473267,0.9150223135948181,1.4999244213104248,0.9164274334907532,1.480414628982544,0.36237964034080505,5.843596458435059,0.9132728576660156,1.552342414855957,10.95649242401123,1.1681407690048218,1.0074634552001953,-0.9231570363044739,-0.9231570363044739,0.9733211398124695,0.9230719804763794,-0.9119119644165039,0.6162247061729431,-0.853447437286377,,,
phase2,8,4,20,0.21891438961029053,,1.563808560371399,1.5638084411621094,0.809263288974762,1.014859914779663,reweight,1.2781708240509033,1.6198296546936035,0.6666666865348816,0.9283336400985718,0.9147075414657593,1.4431146383285522,2.0713484287261963,0.9441404938697815,1.3217800855636597,0.9747982025146484,1.144253134727478,0.8572000861167908,1.8043861389160156,0.8568558096885681,1.7774088382720947,0.47368618845939636,4.97606086730957,0.5191077589988708,4.309123516082764,3.467033624649048,1.2584677934646606,1.2694180011749268,-0.8609107136726379,-0.8609107136726379,0.9808435440063477,0.939711332321167,-0.903923749923706,0.485882043838501,-0.7866411209106445,,,
phase2,8,4,30,0.19487667083740234,,1.4521633386611938,1.4521633386611938,0.4991426467895508,1.2769050598144531,reweight,0.9329338073730469,1.6249661445617676,0.6666666865348816,0.7627260088920593,0.8659939169883728,1.5064224004745483,2.094741106033325,0.8902180194854736,1.5595487356185913,0.9753730297088623,1.1373564004898071,0.7719653844833374,2.123513698577881,0.7769501805305481,2.064450263977051,0.5625430941581726,4.258692741394043,0.4570736885070801,4.2479400634765625,2.530543804168701,1.4758355617523193,1.4783892631530762,-0.7885367274284363,-0.7885367274284363,0.9864823818206787,0.9522398710250854,-0.9141750335693359,0.195750892162323,-0.69809490442276,,,
phase2,8,4,40,0.015445232391357422,,1.2648253440856934,1.2648252248764038,0.799240231513977,0.617944598197937,reweight,1.0333409309387207,1.1393409967422485,0.6666666865348816,0.8011157512664795,0.8000091314315796,1.2616643905639648,1.6782073974609375,0.9353217482566833,1.33171808719635,0.9858310222625732,1.0815203189849854,0.691667377948761,2.3411903381347656,0.6899213194847107,2.321683645248413,0.5883282423019409,4.043222904205322,0.6649342179298401,3.0293092727661133,2.5830047130584717,1.1556494235992432,1.1682875156402588,-0.6910523176193237,-0.6910523176193237,0.9793772101402283,0.938441276550293,-0.9132393598556519,-0.07868686318397522,-0.5745025873184204,,,
